Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI,,
Stage_50345_Name,aSDw,g??_Stage_A.csv,160,Stage,Name,,???,Thais,????,Thais,????,???,Thais,Thais,Táias,?????,Thais,Thais,,
Stage_50345_Desc,aSDv,g??_Stage_A.csv,160,Stage,Desc,,????\n??????????????????,"Thais.\nAs elusive as a snake, as ancient as a tree, as boundless as the sands.","?????.\n??? ????, ??? ?????????, ??? ??????, ??? ??????, ??? ?????, ??? ?????????.","Thais.\nComo una serpiente encantadora, como un árbol antiguo, como la vastedad de la arena",?????\n???????????????????????????????,"???. \n ??? ????, ???? ????, ???? ????.","Thais.  \nComme un serpent envoûtant, comme un arbre ancien, comme un désert vaste","Thais.\nWie eine schlangenartige Verführung, alte wie ein Baum, und so ungewiss wie der Sand","Thais.\nComo a serpente encantadora, como a árvore antiga, como a areia vazia",??????\n??????????? ?????????????? ?????????????????????????????,"Thais.\nSeperti ular yang misterius, seperti pohon yang kuno, seperti pasir yang luas.","Thái Di S?. \n Nh? r?n huy?n bí, nh? cây c? x?a, nh? cát bao la.",,
AvgDialog_43777_Content_2,akDO,avg?7_AvgDialog_C_M.csv,9,AvgDialog,Content,,???,Thais,????,Thais,????,???,Thais,Thais,Táias,?????,Thais,Thais,,
AvgDialog_43777_Content_3,akDZ,avg?7_AvgDialog_C_M.csv,10,AvgDialog,Content,,?????????? ???,"""One week after the end of Operation Remouahe""",???????? ????????? ??????? ? ????? ?????? ??????,?Operación Lemwash? terminada una semana después,??????????? 1???,“???? ??” ??? ??? ?,?Une semaine après la fin de l'opération Lemwash?,?Operation Lemwash? endet eine Woche später,?Operação Lemwash? uma semana após o fim,????????????????????????????? ???????????????????????,?Operasi Lemwah?berakhir satu minggu kemudian,?Ho?t ??ng Lemvahi?k?t thúc sau m?t tu?n,,
AvgDialog_43777_Content_4,akEe,avg?7_AvgDialog_C_M.csv,11,AvgDialog,Content,,???????????????????????????????????????????,A lavish coffin rests beneath Mythag. The eternal black and gold lacquer evokes its origin and the history concealed behind it.,"????????? ???? ????? ? ?????? ??????. ?????-??????? ???????, ??????????????? ????????, ?????????? ? ??? ????????????? ? ???????, ??????? ?? ???.",Un lujoso sarcófago yace bajo Missaga. El negro dorado eterno recuerda su origen y la historia oculta,?????????????????????????????????????????????????????????????,??? ?? ??? ??? ?? ??. ??? ???? ?? ??? ? ??? ? ?? ??? ??? ?????.,Un somptueux cercueil repose sous Missaga. La laque noire et dorée symbolisant l'éternité rappelle son origine et son histoire cachée,Ein prächtiger Sarg liegt unter Missaga. Das ewige Schwarz-Gold erinnert an seine Herkunft und die verborgene Geschichte,"Um caixão luxuoso repousa sob Missaga. A cor preta dourada simboliza a eternidade, lembrando sua origem e história oculta",??????????????????????????????????????????????????? ????????????????????????????????????? ????????????????????????? ?????????????????????????????????????,Sebuah peti mati megah tergeletak di bawah tanah Mythag. Warna hitam keemasan yang melambangkan keabadian mengingatkanmu pada asal-usulnya dan sejarah yang tersembunyi di baliknya.,"M?t quan tài hoa l? n?m ngang d??i lòng ??t Misaque. Màu s?n ?en ánh kim, bi?u t??ng c?a s? v?nh c?u b?t di?t, nh?c nh? b?n v? ngu?n g?c sâu xa và nh?ng bí ?n l?ch s? còn ?n gi?u phía sau.",,
AvgDialog_43777_Content_5,akEf,avg?7_AvgDialog_C_M.csv,12,AvgDialog,Content,,???????????????????????????????????????,"It is solemn and dignified, recounting the lost glory of a once-prosperous civilization, echoing the vast and epic stories you have experienced.","??? ????????? ? ????????????, ????????? ? ????? ??????? ??????? ??????????? ? ??? ?????????? ???????, ??? ?? ???????, ?????? ????? ?????.","Es solemne y majestuoso, habla de la gloria perdida de una civilización próspera, y de las historias épicas que has vivido",???????????????????????????????????????????????????????????,"??? ???? ????, ?? ???? ??? ??? ??? ??? ??? ??? ???, ????.","Il est solennel et majestueux, racontant la gloire passée d'une civilisation prospère, et les histoires épiques que vous avez vécues","Es ist still und majestätisch, erzählt von der vergangenen Pracht einer einst blühenden Zivilisation und den epischen Geschichten, die du erlebt hast","Solemne e majestoso, conta a glória perdida de uma civilização próspera, e as histórias épicas que você viveu",?????????????????????? ??????????????????????????????????????????????????????????? ????????????????????????????????????????????????????????????,"Itu tampak begitu khidmat dan megah, menceritakan tentang kemuliaan yang telah hilang dari peradaban yang dulunya makmur, serta cerita luas yang penuh dengan nyanyian yang kau alami.","Nó tr?m l?ng và uy nghiêm, k? l?i vinh quang ?ã m?t c?a n?n v?n minh th?nh v??ng m?t th?i, cùng câu chuy?n ??y hoài ni?m và tráng ca mà b?n ?ã tr?i qua.",,
AvgDialog_43777_Content_6,akEg,avg?7_AvgDialog_C_M.csv,13,AvgDialog,Content,?????,????????????????????????,"Here's the loot seized by the Keeper in this ""Operation Remouahe"".","??? ??????, ??????????? ?????????? ???? ? ???? ???????? ?????????.","Es el botín confiscado por los Guardianes del Secreto en la operación ""Lemwashi""",?????????????????????????????????????,?? “???? ??”?? ???? ??? ??????.,"C'est un butin saisi par les Gardiens lors de l'opération ""Lemwashi""","Das ist die Beute, die der Geheimnishüter in der „Lemwash-Operation“ erbeutet hat","Este é o troféu confiscado pelo Guardião na operação ""Lemwash""",?????????????????????????????????????????????????????????????????,Ini adalah jarahan yang disita oleh Penjaga selama operasi ?Lemwah? kali ini.,?ây là chi?n l?i ph?m mà ng??i gi? bí m?t thu ???c trong cu?c hành ??ng ?Chi?n d?ch Lemvahi (Lemvahi)? l?n này.,,
AvgDialog_43777_Content_7,akEh,avg?7_AvgDialog_C_M.csv,14,AvgDialog,Content,?????,?????????????????????????????,"The contents of the coffin are referred to as the ""Mother Tree Skeleton"" by the local Aram nomads.","????, ??????????? ? ????????, ??????? ??????? ?????? ?????? ???????? ???????? ?????? ???????????.","Lo que se encuentra en el ataúd es denominado ""restos del árbol madre"" por los nómadas locales aram",?????????????????????????????????????????????,??? ??? ??? ?? ??? ????? “??? ??? ??”?? ????.,Ce qui se trouve dans le cercueil est appelé « les restes de l'arbre mère » par le peuple nomade Aram,Die in der Sarg liegen Sachen werden von den lokalen nomadischen Aram als „Überreste des Mutterbaums“ bezeichnet,"O que estava dentro do caixão é chamado de ""resquícios da árvore mãe"" pelos nômades locais, os Aram",???????????????????????????????????????????????????????????????????????????????????????????????????????????????,"Isi dari peti mati disebut oleh suku nomaden setempat, Aram, sebagai ?Kerangka Pohon Ibu?.","V?t ???c ??t trong quan tài, ???c ng??i Aran du m?c ??a ph??ng g?i là ?di v?t c?a cây m? phong th?nh?.",,
AvgDialog_43777_Content_8,akEi,avg?7_AvgDialog_C_M.csv,15,AvgDialog,Content,,?????????????????,Your gaze drifts to the carved pattern at the center of the coffin.,"??? ?????? ???????? ? ???????, ??????????? ? ??????????? ????? ?????.",Tu mirada se dirige al diseño en el centro del ataúd,??????????????????????????,??? ??? ?? ???? ???? ?? ???? ????.,Ton regard se pose sur le motif central sculpté du cercueil,Dein Blick wandert zum zentralen Muster des Sarges,Seu olhar se dirige ao padrão esculpido no centro do caixão,?????????????????????????????????????????????????????,Pandanganmu tertuju pada pola ukiran di bagian tengah peti mati.,Ánh m?t b?n h??ng v? hình kh?c ? chính gi?a quan tài.,,
AvgDialog_43777_Content_9,akEj,avg?7_AvgDialog_C_M.csv,16,AvgDialog,Content,,??????????????????????????????????????????,"The tree pattern is deeply embedded in the cover of unknown material, with lush foliage and intertwined roots. Its dark hue reflects an ambiguous gleam.","???? ?????? ???????? ?????????? ? ?????? ????????? ?????????, ????? ??????, ????? ???????????, ??????? ??????? ???????? ??????? ? ?????????? ????.","El patrón del árbol está profundamente grabado en la tapa de material desconocido, con una copa frondosa y raíces enredadas, reflejando una luz tenue",????????????????????????????????????????????????????????,"??? ??? ??? ?? ??? ??? ??. ??? ???? ??? ?? ???, ??? ???? ??? ?? ????.","Le motif de l'arbre est profondément gravé dans le couvercle, avec une couronne luxuriante et des racines enchevêtrées, reflétant une lueur mystérieuse","Das Baum-Muster war tief in die unbekannte Abdeckung eingraviert, die Krone üppig, die Wurzeln verschlungen, das dunkle Glühen reflektierte ein unheimliches Licht","O padrão da árvore estava profundamente gravado na tampa de material desconhecido, com uma copa exuberante e raízes entrelaçadas, refletindo uma luz ambígua",????????????????????????????????????????????????? ???????????????? ?????????????????????? ?????????????????????????????????????????????,"Pola pohon tertanam dalam pelat penutup yang materialnya tidak diketahui. Mahkota pohon lebat, akar saling berbelit, dan warna gelapnya memantulkan cahaya redup yang samar.","H?a ti?t c?a cây kh?c sâu vào n?p có ch?t li?u không rõ, tán cây sum suê, r? cây qu?n ch?t, màu s?c u ám ph?n chi?u ánh sáng m? ?o.",,
AvgDialog_43777_Content_10,akDE,avg?7_AvgDialog_C_M.csv,17,AvgDialog,Content,?????,????????<Yellow:????>??——<Yellow:??????????>????????,"""The Mother Tree of Abundance"" is one of the <Yellow:Three Essences>—the worldly agent of the <Yellow:Essence of Desire, Tiphreya Sode>.","??????? ???????????, ???? ?? <Yellow:???? ???????> — <Yellow:???????? ??????? ??????> ? ?????? ????.",?El árbol madre? es el representante de <Yellow:Los tres cuerpos primordiales> - <Yellow:El cuerpo del deseo Tifrey Essod> en este mundo,?????????<Yellow:????>???——<Yellow:?????????????>????????????,“??? ???”? <Yellow:? ?? ??> ? ?? <Yellow:??? ?? ??????>? ????? ??????.,?L'arbre mère?est l'un des <Yellow:trois grands corps>——<Yellow:La matière du désir Thiphleriosde> dans le monde,?Der Mutterbaum der Fülle? ist <Yellow: die drei Materien> einer der Vertreter — <Yellow: das Materie der Lust Tifrey Soled> auf Erden,"""A árvore mãe"" é um dos <Yellow: três grandes corporeidades> — <Yellow: corporeidade do desejo Tiflereosde> como seu representante no mundo",?????????????????????????????????????????????<Yellow:?????????>——<Yellow:????????????????????? ????????????> ???????????????????????????,"?Pohon Ibu?, adalah salah satu dari <Yellow:tiga besar plasmon>——<Yellow:Plasmon Keinginan Tifeleisod> yang bertindak sebagai perwakilan di dunia.","?cây m? phong th?nh?,là <Yellow:ba ??i ch?t th?>m?t trong——<Yellow:ch?t th? D?c V?ng Tifrayesod> ??i di?n trên th? gian.",,
AvgDialog_43777_Content_11,akDF,avg?7_AvgDialog_C_M.csv,18,AvgDialog,Content,?????,???????????????????????????,Research on the mother tree skeleton might be a crucial pillar for understanding the D-phenomenon.,"????????????, ????????? ? ????????? ???????????? ??????, ????????, ?????? ?????? ?????? ??? ?????? ????????? ???????? ???????????.",La investigación relacionada con los restos del árbol madre podría ser un pilar importante para esclarecer el fenómeno de disolución,???????????????????????????????????????????,??? ?? ?? ??? ?? ??? ??? ? ??? ??? ? ????.,Les recherches sur les restes de l'arbre-mère pourraient être un pilier essentiel pour comprendre le phénomène de dissolution,Forschungen zum Skelett des Mutterbaums könnten eine wichtige Stütze zur Aufklärung des D-Phänomens sein,A pesquisa relacionada aos restos da mãe árvore pode ser um pilar importante para esclarecer o fenômeno de dissolução,?????????????????????????????????????? ?????????????????????????????????????????????????????????????????,Penelitian terkait kerangka Pohon Ibu mungkin akan menjadi pilar penting bagi kita untuk memahami Fenomena-d.,Nghiên c?u v? xác ch?t c?a cây m? có th? là tr? c?t quan tr?ng ?? chúng ta làm rõ hi?n t??ng r?ng r?ng.,,
AvgDialog_43777_Content_12,akDG,avg?7_AvgDialog_C_M.csv,19,AvgDialog,Content,?????,????????????,"Now, the coffin-opening ceremony officially begins.",?????? ????????? ???????? ????? ?????????? ????????.,"Ahora, comienza la ceremonia de apertura del ataúd",??????????????????,"??, ?? ?? ??? ????? ?????.",La cérémonie d'ouverture du cercueil commence maintenant,Jetzt beginnt die Sargöffnungszeremonie,"Agora, a cerimônia de abertura do caixão começa",?????? ????????????????????????????????????,"Sekarang, upacara pembukaan peti secara resmi dimulai.","Bây gi?, l? m? quan tài chính th?c b?t ??u.",,
AvgDialog_43777_Content_13,akDH,avg?7_AvgDialog_C_M.csv,20,AvgDialog,Content,?????,?????????,Need a student's help?,????? ??????? ???????? ?? ???????,¿Llamamos a los aprendices para que ayuden?,?????????????????,???? ??? ??? ??????,Dois-je appeler des élèves pour aider ?,Sollen wir die Schüler um Hilfe bitten?,Chamar os alunos para ajudar?,????????????????????????,Haruskah memanggil murid untuk membantu?,Mu?n g?i h?c viên ??n giúp không?,,
AvgDialog_43777_Content_14,akDI,avg?7_AvgDialog_C_M.csv,21,AvgDialog,Content,???,????????????????,"No trouble, just pushing open a coffin.","?? ????? ????????????, ??? ????? ???? ???????? ????.","No es problema, solo es abrir un ataúd",???????????????????????,"??? ?? ???, ?? ?? ???? ???.","Pas de souci, il suffit de pousser un cercueil","Kein Problem, es ist nur ein Sarg zu öffnen","Não precisa se incomodar, é só abrir um caixão",???????????? ????????????????????????????,"Tidak perlu repot, hanya mendorong peti mati saja.","Không c?n phi?n ph?c, ch? là ??y m?t cái quan tài thôi.",,
AvgDialog_43777_Content_15,akDJ,avg?7_AvgDialog_C_M.csv,22,AvgDialog,Content,????,??????????????????????????????????,"I heard that children in the Elke Kingdom wrestle with bears from a young age, so Dean Czort must be quite skilled.","??????, ??? ???? ??????????? ??? ? ??????? ????????? ? ?????????, ??? ???, ????????, ? ?????? ??????? ???? ???? ???????? ??????.","Escuché que los niños del reino de Elke luchan con osos desde pequeños, así que imagino que el decano Czort también debe ser hábil",??????????????????????????????????????????????,"?? ??? ???? ?? ??? ?? ???? ????, ??? ??? ??? ??????.","J'ai entendu dire que les enfants du royaume d'Elke luttent contre les ours depuis leur enfance, Aigis doit avoir de bonnes compétences","Ich habe gehört, dass die Kinder im Königreich Elke von klein auf mit Bären kämpfen; offenbar hat auch der czort Dekan gute Fähigkeiten",Ouvi dizer que as crianças do reino Elke lutam com ursos desde pequenas; provavelmente o decano Czort também tem boas habilidades,?????????????? ?????????????????????????????????????????????????? ???????????????????????????????????????????.,"Kabarnya, anak-anak Kerajaan Elke sejak kecil sudah berkelahi dengan beruang. Sepertinya Dekan Czort juga memiliki kemampuan yang luar biasa.","Nghe nói tr? em ? V??ng qu?c Elck t? nh? ?ã ??u tranh v?i g?u, ch?c ch?n Giám ??c H?c vi?n Kh? L? ??c c?ng có b?n l?nh gi?i.",,
AvgDialog_43777_Content_16,akDK,avg?7_AvgDialog_C_M.csv,23,AvgDialog,Content,,???????????????????????????——,"Czort stepped forward, took a deep breath, tightened his muscles, and pushed with all his might—","?????? ?????? ??????, ??????? ???????, ?????? ?????, ?????? ??? ???? ???? ? ??????? ?????? —","Herlet avanzó, respiró hondo, tensó los músculos y empujó con todas sus fuerzas hacia adelante",????????????????????????????????????????????,??? ??? ??? ?? ?? ???? ??? ????? ??? ??? ?? ??? ????—,"Hollett s'avance, prend une grande inspiration, tend ses muscles et pousse de toutes ses forces","Herlet tritt vor, atmet tief ein, spannt die Muskeln an und stößt mit aller Kraft nach vorne—","Herlet avançou, respirou fundo, tensionou os músculos e empurrou com toda a força—",????????????????????????? ????????????? ??????????????????? ???????????????????????????????????????——,"Czort melangkah maju, menarik napas dalam-dalam, otot-ototnya menegang, lalu mengumpulkan seluruh kekuatannya untuk mendorong ke depan dengan segenap tenaga ——","Kh? L? ??c ti?n lên, hít sâu m?t h?i, c? b?p c?ng c?ng, t? t?p toàn thân khí l?c ??y v? phía tr??c —— ",,
AvgDialog_43777_Content_17,akDL,avg?7_AvgDialog_C_M.csv,24,AvgDialog,Content,,???????,The coffin lid doesn't budge.,?????? ????? ?? ???????????.,La tapa del ataúd no se movió ni un ápice,???????????????????,? ??? ?? ???? ???.,Le couvercle du cercueil ne bouge pas d'un pouce,Der Sargdeckel bewegte sich nicht,A tampa do caixão não se moveu,???????????? ???????????????????????????,Tutup peti sama sekali tidak bergerak.,N?p quan tài không nhúc nhích.,,
AvgDialog_43777_Content_18,akDM,avg?7_AvgDialog_C_M.csv,25,AvgDialog,Content,??,????????????\n?????????????????,Do you still think you're as young as you used to be?\nDo you even remember the last time you entered the training room?,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AvgDialog_43777_Content_19,akDN,avg?7_AvgDialog_C_M.csv,26,AvgDialog,Content,????,????????????????????????,"Oh dear, the vice-dean's heavy workload is not what Czort Dean wishes for.","??, ???? ?.?. ?????? ???????? ??????, ? ??? ????? ?? ??, ???? ????? ????? ??????.","Vaya, el trabajo del decano es complicado y no es lo que quiere el decano czort",????????????????????????????????,"??, ?? ??? ??? ????, ?? ??? ??? ??? ????.","Oh, le directeur adjoint a beaucoup de choses à gérer, ce n'est pas ce que le doyens czort souhaite","Oh, die Geschäfte des kommissarischen Dekans sind kompliziert, das ist nicht der Wunsch von czort Dekan","Ai, as responsabilidades do diretor interino são complicadas, não é o desejo do czort decano",???? ????????????????????????? ??????????????????????????????????????????,"Astaga, urusan Dekan Czort yang begitu rumit bukanlah sesuatu yang diinginkan olehnya.","Ài ya, công vi?c c?a hi?u tr??ng ??i lý ph?c t?p, c?ng không ph?i là ?i?u mà Giám ??c H?c vi?n Kh? L? ??c mong mu?n.",,
AvgDialog_43777_Content_20,akDP,avg?7_AvgDialog_C_M.csv,27,AvgDialog,Content,??,??????,I'll give it a try.,????????.,Déjame intentarlo,?????????,?? ????.,Je vais essayer,Ich versuche es mal,Vou tentar,???????????,Saya akan mencobanya.,?? tôi th? xem.,,
AvgDialog_43777_Content_21,akDQ,avg?7_AvgDialog_C_M.csv,28,AvgDialog,Content,,????????????????????????????????????????????????,"Your gaze sweeps over the entire coffin, past the peeling black and gold lacquer, the intricate carvings adorning its surface, and the dazzling gems embedded in its corners.","??? ?????? ???????? ?? ???? ??????????? ?????, ?? ???????????? ?????? ? ??????? ??????, ?? ??????? ??????, ?????????? ?? ?????, ?? ??????? ??????????? ??????, ?????????? ????.","Tu mirada recorre todo el ataúd, la laca negra descascarada, los complicados grabados y las brillantes gemas en las esquinas",???????????????????????????????????????????????????????????????????????,"??? ??? ? ??? ??, ???? ??? ?? ??? ???, ? ??? ??? ??? ??? ??, ? ???? ?? ??? ???? ?????.","Ton regard parcourt tout le cercueil, les laques noires et dorées écaillées, les motifs complexes sculptés autour, les pierres précieuses scintillantes aux quatre coins","Dein Blick schweift über den ganzen Sarg, über die abblätternde schwarz-goldene Lackierung, über die komplizierten Muster, die den Sarg umgeben, und über die funkelnden Edelsteine an den Ecken","Seu olhar percorre todo o caixão, passando pela laca preta e dourada descascada, pelos complexos padrões esculpidos ao redor e pelas joias brilhantes nos quatro cantos",?????????????????????????????? ??????????????????????????????????????? ?????????????????????????????????????????????? ??????????????????????????????????????????????,"Pandanganmu menyapu seluruh peti mati, menyapu lapisan cat hitam dan emas yang terkelupas di permukaannya, menyapu pola-pola rumit yang diukir di sekitar badan peti, dan menyapu batu-batu permata berkilauan yang menghiasi keempat sudutnya.","Ánh m?t c?a b?n quét qua toàn b? quan tài, quét qua l?p s?n m? vàng ?en bong tróc trên b? m?t, quét qua nh?ng h?a ti?t ph?c t?p ???c ?iêu kh?c xung quanh thân quan tài, quét qua nh?ng viên ng?c quý l?p lánh trang trí ? b?n góc.",,
AvgDialog_43777_Content_22,akDR,avg?7_AvgDialog_C_M.csv,29,AvgDialog,Content,,??????????????,"You pushed the coffin lid, but it remained still.","?? ??????? ?????? ?????, ?????? ??? ??ë ???????.","Empujas la tapa del ataúd, pero sigue inmóvil",????????????????????????,??? ?? ???? ?? ??? ??????.,"Vous poussez le couvercle du cercueil, mais il reste silencieux","Du drückst den Sargdeckel, aber er bleibt still","Você empurra a tampa do caixão, mas ela permanece imóvel",??????????????????? ????????????????????????????????????,"Kamu mendorong tutup peti, namun tutup peti tetap diam.","B?n ??y nh? n?p quan tài, n?p quan tài v?n im l?ng.",,
AvgDialog_43777_Content_23,akDS,avg?7_AvgDialog_C_M.csv,30,AvgDialog,Content,,???????????????????????——,"You clench your teeth, raise your hand to bite your fingertip, endure the pain, and slash it across the coffin—","?? ???????? ????, ?????????? ???? ? ??????? ?????? ????????????? ??????, ????? ????, ????????? ?? ?????—— ","Muerdes los dientes, levantas la mano y muerdes la punta de tu dedo índice, soportando el dolor mientras haces una marca en el ataúd",?????????????????????????????????????????????—,"?? ?? ???, ?? ?? ??? ????, ??? ???? ?? ? ? ???——","Vous serrez les dents, mordez votre doigt et tracez une ligne sur le cercueil malgré la douleur","Du beißt die Zähne zusammen, hebst die Hand und beißt dir in den Finger, schneidest mit Schmerzen über den Sarg","Você mordeu o dedo indicador, suportando a dor enquanto riscava o caixão",????????? ????????????????????????????????? ?????????????????????????????——,"Kamu menggertakkan gigi, mengangkat tanganmu, dan menggigit ujung jari telunjukmu hingga berdarah. Menahan rasa sakit, kamu menggoreskan darah di atas peti mati ——","B?n c?n r?ng, nâng tay lên và c?n vào ??u ngón tay tr?, nh?n ?au v? m?t ???ng trên quan tài ——",,
