Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI
Stage_7660_Name,aUBR,g关卡_Stage_A.csv,1673,Stage,Name,,向导，巫师和奴隶,"Guide, Mage, Thrall","Гид, волшебник и раб","El guía, el mago y el esclavo",マスター、ウィザードと奴隷,"사제, 마법사와 노예","Le guide, le sorcier et l'esclave","Der Führer, der Zauberer und der Sklave","O guia, o feiticeiro e o escravo",ไกด์ พ่อมด และทาส,"Panduan, Penyihir, dan Budak","Người dẫn đường, phù thủy và nô lệ"
Stage_7660_Desc,aUBQ,g关卡_Stage_A.csv,1673,Stage,Desc,,没有华丽的布景，也没有动人的女主角。\n——这是一场由三个男人演出的乏味剧目。,"No fancy scenery, no captivating heroine.\n—Just a dull play featuring three men.","Нет пышных декораций, нет трогательной героини.\n—— Это скучное представление с тремя мужчинами.","Sin decorados lujosos, sin una protagonista encantadora.\n—Es una aburrida obra de tres hombres",華麗なセットもなく、魅力的なヒロインもいない。\n――これは三人の男のひとによる退屈な芝居だ。,"화려한 무대 장치도 없고, 감동적인 여주인공도 없다. \n—— 이는 세 명의 남자들이 연기하는 지루한 연극이다.","Pas de décor somptueux, pas d'héroïne émouvante.\n— C'est une pièce ennuyeuse jouée par trois hommes","Keine prächtige Kulisse, keine bezaubernde Hauptdarstellerin.\n— Ein langweiliges Stück mit drei Männern","Sem cenários luxuosos, sem heroína cativante.\n— É uma peça chata com três homens",ไม่มีฉากสวยหรู ก็ไม่มีนางเอกที่น่าประทับใจ。\n——นี่เป็นละครที่น่าเบื่อซึ่งแสดงโดยผู้ชายสามคน。,"Tidak ada dekorasi yang megah, juga tidak ada tokoh utama wanita yang menyentuh hati. \n——Ini adalah sebuah pertunjukan yang membosankan, dibawakan oleh tiga pria.","Không có bối cảnh hoành tráng, cũng không có nữ chính cảm động. \n—— Đây là một vở kịch tẻ nhạt do ba người đàn ông biểu diễn."
AvgDialog_13736_Content_1,adAx,avgV1.0尤乌哈希小型支线_AvgDialog_C_M.csv,8,AvgDialog,Content,,向导，巫师与奴隶,"Guide, Wizard, and Slave","Проводник, волшебник и раб","El guía, el mago y el esclavo",導師、ウィザードと奴隷,"가이드, 마법사와 노예","Le guide, le sorcier et l'esclave","Der Führer, der Zauberer und der Sklave","O guia, o feiticeiro e o escravo",ผู้ชี้แนะ พ่อมด และทาส,"Panduan, Penyihir, dan Budak","Người hướng đạo, phù thủy và nô lệ lao động"
AvgDialog_13736_Content_2,adAO,avgV1.0尤乌哈希小型支线_AvgDialog_C_M.csv,9,AvgDialog,Content,,@2年，教皇失势，王权兴起\n圣城阿卡成为必争之地\n\n因忌惮以拜伯而斯为首的马穆留势力\n王子号召全民出征远东，夺回圣城阿卡,"@Year 2, the Pope lost power, and the monarchy rose.\nThe holy city of Acre became a contested land.\n\nOut of fear of the Mamluk forces led by Baibars,\nthe prince called upon everyone to join the crusade and reclaim the holy city of Acre.",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgDialog_13736_Content_3,adAZ,avgV1.0尤乌哈希小型支线_AvgDialog_C_M.csv,10,AvgDialog,Content,,至此，声势浩大的<Yellow:东征>再一次拉开序幕……,"At this point, the grand <Yellow:Eastern Expedition> begins once again...","К этому моменту, масштабная <Yellow:Восточный поход> снова началось... ","Desde aquí, la grandiosa <Yellow:Cruzada> comienza de nuevo",至此、声勢浩大的<Yellow:東征>再一次拉开序幕……,"이로써, 성대한 <Yellow:동정>이 다시 한번 막을 열었다…","Ainsi, la grande <Yellow:croisade de l'Est> commence à nouveau",Damit beginnt erneut der große <Yellow:Ostfeldzug>,"Assim, a grandiosa <Yellow:Cruzada Oriental> começa novamente",ณ จุดนี้ การ<Yellow:การเดินทัพไปตะวันออก>ครั้งใหญ่ก็ได้เริ่มต้นขึ้นอีกครั้ง..,"Dengan ini, <Yellow:Ekspedisi Timur> yang megah sekali lagi dimulai…","Tới đây, cuộc <Yellow:Đông chinh> vĩ đại một lần nữa lại được khai mạc……"
AvgDialog_13736_Content_4,adBk,avgV1.0尤乌哈希小型支线_AvgDialog_C_M.csv,11,AvgDialog,Content,玩家,……,...,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgDialog_13736_Content_5,adBv,avgV1.0尤乌哈希小型支线_AvgDialog_C_M.csv,12,AvgDialog,Content,,你从漫长的熟睡中睁开双眼，目之所及是一片广袤无垠的沙漠。,"You awaken from a deep slumber to find yourself in a vast, endless desert.","Ты открываешь глаза после долгого сна, и перед тобой предстает обширная пустыня.",Despiertas de un largo sueño y ves un vasto desierto,長い熟睡から目を開けると、目に映るのは広大な砂漠だった。,"당신은 긴 숙면에서 눈을 뜨고, 눈앞에 펼쳐진 것은 끝없이 이어진 사막이다.","Tu ouvres les yeux après un long sommeil, et tu vois un désert sans fin",Du öffnest deine Augen nach einem langen Schlaf und siehst eine endlose Wüste,"Você acordou de um longo sono, vendo um vasto deserto",คุณลืมตาขึ้นจาก giấc ngủยาวนาน สิ่งที่เห็นตรงหน้าคือทะเลทรายอันกว้างใหญ่ไพศาล,"Kamu membuka kedua matamu setelah tidur panjang, yang terlihat di depanmu adalah gurun pasir yang luas tanpa batas.","Bạn mở mắt sau một giấc ngủ dài, trước mắt là một sa mạc bao la vô tận."
AvgDialog_13736_Content_6,adBG,avgV1.0尤乌哈希小型支线_AvgDialog_C_M.csv,13,AvgDialog,Content,普林？,醒了？真是活见鬼，还没走两步向导先中暑晕倒了，这叫什么事？,"Awake? Unbelievable, the guide fainted from heatstroke after just a few steps. What a mess!","Проснулся? Чёрт возьми, не прошли и двух шагов, а гид уже упал в обморок от теплового удара. Что за дело?","¿Despertaste? ¡Qué locura, el guía se desmayó por insolación después de unos pasos, qué desastre!",目が覚めた？本当にあり得ない、まだ二歩も歩いていないのにガイドが熱中症で倒れた。これじゃ話にならない。,"Woke? 정말 놀랐네, 두 걸음도 안 갔는데 가이드가 열사병으로 쓰러졌어. 이게 무슨 일이야?","Réveillé ? C'est incroyable, le guide s'est évanoui d'un coup de chaleur après seulement quelques pas, quelle histoire !","Wach? Das ist doch verrückt, der Führer ist nach zwei Schritten wegen Hitzschlag umgekippt, was soll das?","Acordou? Que coisa, o guia desmaiou de insolação antes de darmos dois passos, que situação!",ตื่นแล้วเหรอ? บ้าจริง ยังไม่ทันเดินไปได้สองก้าว ไกด์กลับเป็นลมเพราะอากาศร้อนซะก่อน นี่มันเรื่องบ้าอะไรกัน?,"Bangun? Astaga, belum berjalan dua langkah pun pemandu sudah pingsan karena heatstroke. Apa yang terjadi?","Đã tỉnh? Thật là khó tin, mới đi chưa được vài bước mà hướng dẫn viên đã bị say nắng ngất đi rồi, đây là chuyện gì vậy?"
AvgDialog_13736_Content_7,adBR,avgV1.0尤乌哈希小型支线_AvgDialog_C_M.csv,14,AvgDialog,Content,普林？,幸好鬼地方我这辈子只来这一次，@1！,"Good thing I'm only visiting this hellhole once in my lifetime, @1!","К счастью, эту жуткую местность я посетил лишь один раз в жизни, @1!","Por suerte, solo vengo a este lugar maldito una vez en la vida, ¡@1!",幸好こんな鬼のような場所は一生のうちに一度きりで、@1！,"다행히 이런 데는 이번이 처음이자 마지막이야, @1!","Heureusement, je ne viendrai ici qu'une seule fois dans ma vie, @1 !","Zum Glück muss ich diesen verfluchten Ort nur einmal in meinem Leben besuchen, @1!","Ainda bem que só venho a este lugar horrível uma vez na vida, @1!",โชคดีที่ฉันมาที่นี่แค่ครั้งเดียวในชีวิต @1!,"Untungnya, tempat sialan ini hanya aku kunjungi sekali seumur hidupku, @1!","May mắn thay, nơi chết tiệt này tôi chỉ đến một lần trong đời, @1!"
AvgDialog_13736_Content_8,adCc,avgV1.0尤乌哈希小型支线_AvgDialog_C_M.csv,15,AvgDialog,Content,玩家,向导？这是……什么地方……,Guide? This... where is this place...,Гид? Это... где это,¿Guía? ¿Dónde estamos...?,案内人？これは……どこ……,마법사? 이건…… 도대체 어디야……,Guide ? Où sommes-nous,Führer? Wo sind wir hier,Guia? Onde estamos,คู่มือ? ที่นี่คือ...ที่ไหน..,Panduan? Ini adalah... tempat apa...,Hướng dẫn viên? Đây là… nơi đâu…
AvgDialog_13736_Content_9,adCn,avgV1.0尤乌哈希小型支线_AvgDialog_C_M.csv,16,AvgDialog,Content,,炙热的阳光将你烤得头晕目眩，你低头望向自己的双手。,The scorching sun makes you dizzy as you look down at your hands.,"Жгучее солнце обжигает вас, вызывая головокружение. Вы опускаете взгляд на свои руки.","El sol abrasador te marea, miras tus manos",灼熱の陽射しであなたは目が回るほど焼かれる。自分の両手に目を落とす。,"뜨거운 햇빛이 당신에게 현기증을 일으키게 하고, 당신은 고개를 숙여 자신의 두 손을 바라봅니다.","Le soleil brûlant te fait tourner la tête, tu baisses les yeux vers tes mains","Die sengende Sonne macht dich schwindelig, du schaust auf deine Hände","O sol escaldante te deixa tonto, você olha para suas mãos",แสงแดดที่ร้อนแรงทำให้คุณรู้สึกมึนงง คุณมองลงไปที่ฝ่ามือของตัวเอง,"Sinar matahari yang menyengat membuatmu merasa pusing, lalu kamu menunduk dan memandang kedua tanganmu.","Ánh nắng gay gắt làm bạn choáng váng, bạn cúi đầu nhìn xuống đôi tay của mình."
AvgDialog_13736_Content_10,adAy,avgV1.0尤乌哈希小型支线_AvgDialog_C_M.csv,17,AvgDialog,Content,,焦黄、干燥，掌心的纹路粗粝狂放——这是一双战士的手。,"Charred and dry, with rough and wild palm lines—these are the hands of a warrior.","Обожжённый, сухой, с грубыми и безумными линиями на ладони — это руки воина.","Amarillo, seco, con líneas ásperas y marcadas—manos de guerrero",焦げ茶色で乾燥し、手のひらの線が荒々しく粗い——これは戦士の手である。,"건조하고 거친, 손바닥 주름이 광방하다—— 이는 전사의 손이다.","Jaune, sec, avec des lignes rugueuses dans la paume - des mains de guerrier","Gelblich, trocken, raue Handflächen – die Hände eines Kriegers","Amarelo seco, áspero e com linhas grossas nas palmas - mãos de um guerreiro",มือที่ไหม้เกรียม แห้ง และมีลายเส้นบนฝ่ามือที่หยาบกร้านและดุดัน —— นี่คือมือของนักรบ,"Kering dan gosong, dengan garis-garis kasar dan liar di telapak tangan — ini adalah tangan seorang pejuang.","Vàng nâu, khô ráo, những đường chỉ tay thô ráp và mạnh mẽ — đây là đôi bàn tay của một chiến binh."
AvgDialog_13736_Content_11,adAF,avgV1.0尤乌哈希小型支线_AvgDialog_C_M.csv,18,AvgDialog,Content,玩家,<Gray:贾米拉·@1，32岁，前马穆留雇佣兵，现在是沙漠中的向导……>,"<Gray:Jamila, 32 years old, former Mamulu mercenary, now a desert guide...>","<Gray:Джамила·@1, 32 года, бывшая наемница Мамлюков, сейчас проводник в пустыне...>","<Gray:Jamila @1, 32 años, ex mercenaria de Mamlu, ahora guía en el desierto...>",<Gray:ジャミラ・@1、32歳、元マムルー傭兵、今は砂漠の案内人……>,"<Gray:자미라·@1, 32세, 전 마무루 용병, 지금은 사막의 안내자……>","<Gray:Jamila @1, 32 ans, ancienne mercenaire de Mamulu, maintenant guide dans le désert...>","<Gray:Jamila @1, 32 Jahre, ehemalige Mamulu-Söldnerin, jetzt Wüstenführerin...>","<Gray:Jamila @1, 32 anos, ex-mercenária de Mamlu, agora guia no deserto...>","<Gray:จามิล่า @1, 32 ปี, อดีตทหารรับจ้างมัมลุค, ปัจจุบันเป็นผู้นำทางในทะเลทราย...>","<Gray: Jamila @1, 32 tahun, mantan tentara bayaran Mamluk, sekarang menjadi pemandu di gurun…>","<Gray:Jamilah @1, 32 tuổi, cựu lính đánh thuê Mamolu, hiện là hướng dẫn viên trong sa mạc……>"
AvgDialog_13736_Content_12,adAG,avgV1.0尤乌哈希小型支线_AvgDialog_C_M.csv,19,AvgDialog,Content,,你默默地消化着自己的新身份。,You silently process your new identity.,Ты молча привыкаешь к своей новой роли.,Asimilas en silencio tu nueva identidad,あなたは黙って自分の新しい身分を消化している。,당신은 침묵하며 자신의 새로운 정체성을 받아들입니다.,Tu digères silencieusement ta nouvelle identité,Du verarbeitest still deine neue Identität,Você digere silenciosamente sua nova identidade,คุณค่อยๆ ทำความเข้าใจกับตัวตนใหม่ของคุณอย่างเงียบๆ,Kamu diam-diam mencerna identitas barumu.,Bạn thầm lặng thích nghi với vai trò mới của mình.
AvgDialog_13736_Content_13,adAH,avgV1.0尤乌哈希小型支线_AvgDialog_C_M.csv,20,AvgDialog,Content,,看来你又“入梦”了。,"Looks like you've ""entered a dream"" again.","Похоже, ты снова 《Вошёл в сон》.","Parece que has ""soñado"" de nuevo",看来あなたはまた「夢を見た」ようだ。,"보아하니 또 ""꿈의 세계로 들어갔군요"".","On dirait que vous avez encore ""rêvé""","Du bist wohl wieder ""eingetaucht""","Parece que você ""sonhou"" de novo",ดูเหมือนว่าคุณจะ 「เข้าสู่ความฝัน」 อีกแล้ว,"Sepertinya kamu ""masuk ke dalam mimpi"" lagi.","Xem ra bạn lại ""nhập mộng"" rồi."
AvgDialog_13736_Content_14,adAI,avgV1.0尤乌哈希小型支线_AvgDialog_C_M.csv,21,AvgDialog,Content,普林,喂，鬼鬼祟祟说什么呢？醒了就赶紧起来，我和我的<Blue:奴隶>还有要紧事。,"Hey, what are you muttering about? If you're awake, get up quickly. My <Blue:slave> and I have urgent matters to attend to.","Эй, что там крадучись говоришь? Проснулся? Вставай быстрее, у меня и моего <Blue:раба> есть важные дела.","¡Oye, qué murmuras? Si estás despierto, levántate, mi <Blue:esclavo> y yo tenemos cosas importantes que hacer",おい、何をこそこそ言っているんだ？起きたらすぐに起きなさい。私と私の<Blue:奴隷>には重要な用事がある。,"야, 구구수수 뭐라고 속삭이고 있니? 깨어났으면 어서 일어나. 나와 나의<Blue:노예>는 중요한 일이 있다.","Hé, qu'est-ce que tu murmures ? Si tu es réveillé, lève-toi, j'ai des affaires urgentes avec mon <Blue:esclave>","Hey, was flüsterst du da? Wenn du wach bist, steh auf, ich und mein <Blue:Sklave> haben wichtige Dinge zu tun","Ei, o que está cochichando? Se acordou, levante-se, eu e meu <Blue:escravo> temos coisas importantes a fazer",เฮ้ กำลังพึมพำอะไรอยู่? ถ้าตื่นแล้วก็รีบลุกขึ้นมาหน่อย ฉันและ<Blue:ผู้ติดตาม>ของฉันยังมีเรื่องสำคัญต้องทำ,"Hei, apa yang kalian bicarakan dengan sembunyi-sembunyi? Kalau sudah bangun, cepatlah bangkit. Aku dan <Blue:budak>ku masih punya urusan penting.","Này, lén lút nói gì đó à? Nếu đã tỉnh thì mau dậy đi, tôi và <Blue:người hầu của tôi> còn có việc quan trọng."
AvgDialog_13736_Content_15,adAJ,avgV1.0尤乌哈希小型支线_AvgDialog_C_M.csv,22,AvgDialog,Content,,身材矮胖、一身奇特装束的男人是你这单生意的雇主<Blue:路德维希·普林>。,"The short, stout man in peculiar attire is your employer for this job <Blue:Ludwig Prin>.",Низкорослый и тучный мужчина в странной одежде — ваш наниматель <Blue:Людвиг Принт>.,Un hombre bajo y corpulento con un atuendo peculiar es tu empleador para este trabajo<Blue:Ludwig Prinn>,小太りの体型で、独特な服装をした男の人は、この取引の雇い主である<Blue:ルードヴィッヒ・プリン>です。,키가 작고 뚱뚱하며 특이한 복장의 남자가 이번 일의 고용주<Blue:루트비히 프린>.,"Un homme petit et trapu, vêtu de manière étrange, est ton employeur pour cette affaire <Blue:Ludwig Prinn>","Der kleinwüchsige, dicke Mann in seltsamer Kleidung ist dein Auftraggeber für diesen Job <Blue:Ludwig Prin>",O homem baixo e gordo com roupas estranhas é seu empregador para este trabalho <Blue:Ludwig Prinn>,ชายร่างเตี้ยอ้วนที่แต่งตัวแปลกตาคือผู้ว่าจ้างของคุณในงานนี้ <Blue:ลูдвиг พริน>,Pria bertubuh pendek dan gemuk dengan pakaian aneh adalah pemberi pekerjaanmu <Blue: Ludwig Prin>.,"Người đàn ông thấp bé, mặc trang phục kỳ lạ là người thuê bạn cho công việc này<Blue:Ludvig Prin>."
AvgDialog_13736_Content_16,adAK,avgV1.0尤乌哈希小型支线_AvgDialog_C_M.csv,23,AvgDialog,Content,,他不耐烦地说着，用鞭子草草指向身后。,He impatiently gestured behind him with a whip.,"Он нетерпеливо говорил, указывая плетью за спину.","Él dijo impacientemente, señalando con el látigo detrás de él",彼は不機嫌そうに話しながら、鞭で後ろを乱暴に指した。,그는 짜증스럽게 말하며 채찍으로 대략 뒤쪽을 가리켰다.,"Il parle avec impatience, pointant négligemment derrière lui avec un fouet",Er sagte ungeduldig und deutete mit der Peitsche hinter sich,"Ele disse impacientemente, apontando com o chicote para trás",เขาพูดอย่างหงุดหงิด และใช้แส้ชี้ไปทางหลังอย่างไม่ใส่ใจ,"Dia berbicara dengan nada tidak sabar, sambil sembarangan menunjuk ke belakang dengan cambuk.","Anh ta nói một cách không kiên nhẫn, vội vàng chỉ về phía sau bằng roi."
AvgDialog_13736_Content_17,adAL,avgV1.0尤乌哈希小型支线_AvgDialog_C_M.csv,24,AvgDialog,Content,尤乌哈希,嘶……,Hiss...,С..,Sss,ヒィ……,으……,Sss,Zisch,Sss,ฟู่..,Sss...,Xì…
AvgDialog_13736_Content_18,adAM,avgV1.0尤乌哈希小型支线_AvgDialog_C_M.csv,25,AvgDialog,Content,玩家,尤乌哈希——？！,Uvhash—?!,Юу Хаши —— ?!,Uvhash... ¿?!,ユウハシ――？！,유우하시——?!,Uvhash——？！,Uvhashi——?!,Uvhash——؟!,ยูวฮะชิ——?!,Uvhash——?!,Yu U Hahi—— ?!
AvgDialog_13736_Content_19,adAN,avgV1.0尤乌哈希小型支线_AvgDialog_C_M.csv,26,AvgDialog,Content,,你这才注意到隐匿在沙丘后的男人。,You then noticed the man concealed behind the sand dunes.,"Вы только сейчас заметили мужчину, скрытность за дюнами.",Ahora te das cuenta del hombre oculto detrás de las dunas,あなたは今、砂丘の後ろに隠れていた男のひとに気づきました。,당신은 이제야 모래 언덕 뒤에 은폐된 남자를 눈치챘습니다.,C'est alors que tu remarques l'homme caché derrière les dunes,"Jetzt bemerkst du den Mann, der sich hinter den Sanddünen verbirgt",Foi então que você notou o homem escondido atrás das dunas,คุณเพิ่งสังเกตเห็นชายที่ซ่อนเร้นอยู่หลังเนินทราย。,Baru sekarang kamu menyadari pria yang menyembunyikan diri di balik bukit pasir.,Bạn chợt nhận ra người đàn ông ẩn nấp sau đụn cát.
