Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI
AvgDialog_14530_Content_20,adIg,avgV1.1本源拉蒙娜小型支线_AvgDialog_C_M.csv,27,AvgDialog,Content,玩家,<Gray:做了这么多奇怪的梦，梦到自己死了还是第一次。>,"<Gray:I've had so many strange dreams, but this is the first time I've dreamed of my own death.>","<Gray:Сделал столько странных снов, впервые приснилось, что я умер ещё.>","<Gray:He tenido muchos sueños extraños, pero soñar que moría es la primera vez.>",<Gray:こんなに奇妙な夢を見て、自分が死んでいるのを見たのは初めてだ。>,"<Gray:이렇게 많은 기묘한 꿈을 꾸었지만, 자신이 죽는 꿈은 처음이었다.>","<Gray:Tellement de rêves étranges, c'est la première fois que je rêve de ma propre mort.>","<Gray:So viele seltsame Träume, aber das erste Mal, dass ich von meinem Tod träume.>","<Gray:Tantos sonhos estranhos, é a primeira vez que sonho que morri.>",<Gray:ฝันประหลาดหลายครั้งแล้ว แต่ฝันว่าตัวเองตายเป็นครั้งแรก>,"<Gray: Sudah banyak mimpi aneh, tapi mimpi tentang kematian diri sendiri ini baru pertama kalinya.>","<Gray:Đã làm nhiều giấc mơ kỳ lạ như vậy, mơ thấy mình chết vẫn là lần đầu tiên.>"
AvgDialog_14530_Content_21,adIh,avgV1.1本源拉蒙娜小型支线_AvgDialog_C_M.csv,28,AvgDialog,Content,,感觉很奇怪。,Feels strange.,Чувствую себя странно.,Se siente raro,感じが変だ。,느낌이 이상해요.,C'est étrange,Fühlt sich seltsam an,Parece estranho,รู้สึกแปลกๆ。,Terasa sangat aneh.,Cảm giác thật lạ.
AvgDialog_14530_Content_22,adIi,avgV1.1本源拉蒙娜小型支线_AvgDialog_C_M.csv,29,AvgDialog,Content,,还蛮有意思的。,Quite interesting.,Довольно интересно.,Es bastante interesante,なかなか面白いです。,꽤 재미있네요.,Assez intéressant,Ziemlich interessant,É bem interessante,น่าสนใจดีนะ,Cukup menarik juga.,Cũng khá thú vị.
AvgDialog_14530_Content_23,adIj,avgV1.1本源拉蒙娜小型支线_AvgDialog_C_M.csv,30,AvgDialog,Content,,铃铃——,Ring Ring—,Динь-динь —— ,Ding——Ding——Ding——,りんりん―,링링——,Ding ding——,Klingeling——,Ding-ding——,ดิ้งดิ้ง——,Bel-bel——,Rin rin——
AvgDialog_14530_Content_24,adIk,avgV1.1本源拉蒙娜小型支线_AvgDialog_C_M.csv,31,AvgDialog,Content,,你按停了闹钟，站起来伸了个懒腰。,"You turn off the alarm clock, stand up, and stretch.","Ты остановил будильник, встал и потянулся.","Detienes el reloj despertador, te levantas y te estiras",あなたはアラームを止めて、立ち上がり、伸びをした。,당신은 알람을 멈추고 일어나 몸을 펴며 하품을 했습니다.,"Tu arrêtes le réveil, te lèves et t'étires",Du stoppst den Wecker und streckst dich,Você desliga o despertador e se espreguiça,คุณกดปิดนาฬิกาปลุก แล้วลุกขึ้นยืดตัว,"Kamu mematikan alarm, lalu berdiri dan meregangkan tubuh dengan malas.","Bạn tắt đồng hồ báo thức, đứng dậy và vươn vai một cách thoải mái."
AvgDialog_14530_Content_25,adIl,avgV1.1本源拉蒙娜小型支线_AvgDialog_C_M.csv,32,AvgDialog,Content,玩家,算了，不管了，我记得今天要去——,"Fine, whatever. I remember I need to go today—","Ладно, не важно, я помню, что сегодня мне нужно идти—— ","Olvídalo, no importa, recuerdo que hoy tengo que—",算了，いいや、私は覚えていた、今日行く予定だった――,"그만두자, 신경 쓰지 말자, 내가 기억해 오늘 가야 할 곳을——","Tant pis, n'importe, je me souviens d'avoir quelque chose à faire aujourd'hui—","Egal, lassen wir das, ich erinnere mich, dass ich heute—","Deixa pra lá, não importa, lembro que hoje tenho que—",ช่างเถอะ ไม่สนใจแล้ว ฉันจำได้ว่าวันนี้ต้องไป——,"Sudahlah, tidak usah dipikirkan lagi. Aku ingat hari ini aku harus pergi ke——","Thôi, kệ đi, tôi nhớ hôm nay phải đi—— "
AvgDialog_14530_Content_26,adIm,avgV1.1本源拉蒙娜小型支线_AvgDialog_C_M.csv,33,AvgDialog,Content,朵尔,明天上午8点进行特别训练，地点是唤醒室，别迟到了。,Special training tomorrow at 8 AM in the Awakening Room. Don't be late,"Завтра утром в 8 часов состоится специальная тренировка, место проведения — комната пробуждения, не опаздывайте.","Entrenamiento especial mañana a las 8 a.m., en la sala de despertar, no llegues tarde",明日の午前8時に特別なトレーニングを行います。場所は覚醒ルームです。遅れないようにしてください。,"내일 오전 8시에 특별 훈련이 있습니다. 장소는 각성실이고, 지각하지 마세요.","Entraînement spécial demain à 8h, dans la salle de réveil. Ne sois pas en retard","Morgen um 8 Uhr gibt es ein Sondertraining im Erwachungsraum, sei nicht zu spät","Treinamento especial amanhã às 8h, na Sala de Despertar, não se atrase",พรุ่งนี้เวลา 8 โมงเช้าจะมีการฝึกพิเศษ สถานที่คือห้องปลุก อย่ามาสาย。,"Pukul 8 besok pagi akan diadakan pelatihan khusus, tempatnya adalah Ruang Bangun, jangan terlambat.","Sáng mai lúc 8 giờ sẽ tiến hành huấn luyện đặc biệt, địa điểm là phòng thức tỉnh, xin đừng đến trễ."
AvgDialog_14530_Content_27,adIn,avgV1.1本源拉蒙娜小型支线_AvgDialog_C_M.csv,34,AvgDialog,Content,拉蒙娜,唤醒室？是做唤醒相关的训练吗？,Awakening Room? Is it for awakening-related training?,"Комната пробуждения? Это для тренировок, связанных с пробуждением?",¿Sala de Despertar? ¿Es para entrenamiento relacionado con el Despertar?,覚醒室？覚醒に関連する訓練を行う場所ですか？,각성실? 각성과 관련된 훈련을 하는 건가요?,Salle d'éveil ? Est-ce pour un entraînement lié à l'éveil ?,Erweckungsraum? Training für Erweckung?,Sala de despertar? É para treinamento relacionado ao despertar?,ห้องปลุก? เป็นการฝึกเกี่ยวกับการปลุกใช่ไหม?,Ruang Bangun? Apakah ini terkait dengan pelatihan Bangun?,Phòng thức tỉnh? Là để thực hiện các bài tập liên quan đến thức tỉnh sao?
AvgDialog_14530_Content_28,adIo,avgV1.1本源拉蒙娜小型支线_AvgDialog_C_M.csv,35,AvgDialog,Content,朵尔,是测试<Yellow:人工密境>的稳定性。,Testing the stability of <Yellow:Artificial Domain>.,Тестирование <Yellow:искусственное уединение> на стабильность.,Es una prueba de <Yellow: dominio artificial> para la estabilidad,テスト<Yellow:人工密境>の安定性です。,는 <Yellow:인공 미궁>의 안정성을 테스트합니다.,C'est un test de la stabilité de <Yellow:domaine artificiel>,Es ist ein Test der Stabilität des <Yellow:künstlichen Gebiets>,É um teste para a estabilidade do <Yellow: domínio artificial>,เป็นการทดสอบ<Yellow:เสถียรภาพของโดเมนเทียม>,Untuk menguji stabilitas <Yellow:Domain buatan>.,Đây là thử nghiệm để kiểm tra độ ổn định của <Yellow:thiên nhiên mật cảnh>.
AvgDialog_14530_Content_29,adIp,avgV1.1本源拉蒙娜小型支线_AvgDialog_C_M.csv,36,AvgDialog,Content,玩家,那是什么？,What is that?,Что это такое?,¿Qué era eso?,それは何？,그것은 무엇인가요?,Qu'est-ce que c'était ?,Was war das?,O que era isso?,นั่นคืออะไรไหม,Apa itu?,Đó là gì?
AvgDialog_14530_Content_30,adIr,avgV1.1本源拉蒙娜小型支线_AvgDialog_C_M.csv,37,AvgDialog,Content,朵尔,一个我一直在做的小项目，也可以算是一种个人爱好——运用唤醒仪器现有的精神放大功能，在某个体沉睡时，对其意识与精神进行放大。,"A small project I've been working on, more like a hobby—using the Awakening device's amplification to enhance consciousness and spirit during sleep","Маленький проект, которым я занимаюсь уже давно, можно считать моим личным увлечением — использование функции усиления духа в приборе пробуждения для увеличения сознания и духа человека во время его сна.","Un pequeño proyecto en el que he estado trabajando, también podría considerarse un pasatiempo personal: usar la función de amplificación mental del dispositivo de despertar para amplificar la conciencia y el espíritu de un individuo mientras duerme",私がずっと続けている小さなプロジェクトで、個人的な趣味とも言えるもの――それは、覚醒装置の既存の精神拡大機能を利用して、個体が眠っているときにその意識と精神を拡大することです。,내가 계속 진행하고 있는 작은 프로젝트이자 개인적인 취미입니다——잠자는 개체의 의식과 정신을 확대하기 위해 기계를 깨우는 현재의 정신 증폭 기능을 활용합니다.,"Un petit projet que j'ai toujours réalisé, qui peut aussi être considéré comme un hobby personnel - utiliser les fonctions d'amplification spirituelle existantes de l'instrument d'éveil, pour amplifier la conscience et l'esprit d'un individu pendant son sommeil","Ein kleines Projekt, an dem ich immer arbeite, kann auch als persönliches Hobby angesehen werden - die vorhandene geistige Verstärkungsfunktion des Erweckungsgeräts zu nutzen, um das Bewusstsein und den Geist während des Schlafs eines Individuums zu verstärken",Um projeto pessoal que venho fazendo - usar a função de ampliação mental do dispositivo de despertar para ampliar a consciência e o espírito de um indivíduo durante o sono,โครงการเล็ก ๆ ที่ฉันทำมาตลอด ก็ถือเป็นงานอดิเรกส่วนตัวอย่างหนึ่ง——โดยใช้ฟังก์ชันการขยายจิตใจในเครื่องมือปลุก เมื่อบุคคลใดบุคคลหนึ่งกำลังหลับ จะขยายจิตสำนึกและจิตใจของพวกเขา,"Sebuah proyek kecil yang selalu saya kerjakan, juga bisa dianggap sebagai hobi pribadi — menggunakan fungsi penguatan roh yang ada pada perangkat kebangkitan untuk memperbesar kesadaran dan roh seseorang saat mereka sedang tidur.","Một dự án nhỏ mà tôi vẫn luôn thực hiện, cũng có thể coi là một sở thích cá nhân —— sử dụng chức năng khuếch đại tinh thần hiện có của thiết bị thức tỉnh, để khuếch đại ý thức và tinh thần của một cá thể khi họ đang ngủ."
