Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI
RelicConfig_13795_Name,aJjn,z造物_RelicConfig_A.csv,60,RelicConfig,Name,,<WhiteQuality:活性注射器>,<WhiteQuality:Vitality Injection>,<WhiteQuality:шприц активности>,<WhiteQuality: inyector activo>,<WhiteQuality:アクティブインジェクター>,<WhiteQuality:활성 주사기>,<WhiteQuality:Injecteur actif>,<WhiteQuality:Aktivinjektor>,<WhiteQuality:injeção ativa>,<WhiteQuality: เครื่องฉีดสารกระตุ้น>,<WhiteQuality:Penyuntik aktif>,<WhiteQuality:bơm tiêm hoạt tính>
RelicConfig_13795_Desc,aJjm,z造物_RelicConfig_A.csv,60,RelicConfig,Desc,,最大算力提高 1 。,Max Arithmetica increased by 1.,Максимальная вычислительная мощность увеличивается на 1.,Aumenta el límite de aritmética máxima en 1,最大計算力が 1 上昇する。,최대 연산 능력이 1점 증가합니다.,Capacité maximale augmentée de 1,Maximale Arithmetica erhöht sich um 1,A saúde máxima aumenta em 1,พลังการคำนวณสูงสุดเพิ่มขึ้น 1.,Meningkatkan aritmetika maksimal sebesar 1.,Sức tính toán tối đa tăng 1.
RelicConfig_13795_BattleDesc,aJjl,z造物_RelicConfig_A.csv,60,RelicConfig,BattleDesc,,最大算力提高 1 。,Max Arithmetica increased by 1.,Максимальная вычислительная мощность увеличивается на 1.,Aumenta el límite de aritmética máxima en 1,最大計算力が 1 上昇する。,최대 연산 능력이 1점 증가합니다.,Capacité maximale augmentée de 1,Maximale Arithmetica erhöht sich um 1,A saúde máxima aumenta em 1,พลังการคำนวณสูงสุดเพิ่มขึ้น 1.,Meningkatkan aritmetika maksimal sebesar 1.,Sức tính toán tối đa tăng 1.
RelicConfig_13795_StoryDesc,aJjo,z造物_RelicConfig_A.csv,60,RelicConfig,StoryDesc,,抽搐也是活性的一种。,Twitching is also a form of vitality.,Судороги также являются видом активности.,Los espasmos también son una forma de actividad,けいれんも活性の一種です。,경련도 활성의 한 종류입니다.,Les convulsions sont aussi une forme d'activité,Zuckungen sind auch eine Form von Aktivität,Espasmos também são uma forma de atividade,การชักก็เป็นส่วนหนึ่งของพลังชีวิต,Kejang juga merupakan salah satu bentuk aktivitas.,Co giật cũng là một dạng năng lượng.
RelicConfig_13764_Name,aJgX,z造物_RelicConfig_A.csv,61,RelicConfig,Name,,<WhiteQuality:红宝石胸针>,<WhiteQuality:Crimson Brooch>,<WhiteQuality:рубиновая брошь>,<WhiteQuality:Broche de rubí>,<WhiteQuality:ルビーのブローチ>,<WhiteQuality:루비 브로치>,<WhiteQuality:Broche en rubis>,<WhiteQuality:Rubinbrosche>,<WhiteQuality:Broche de Rubi>,<WhiteQuality:เข็มกลัดทับทิม>,<WhiteQuality:Peniti Ruby>,<WhiteQuality:trâm cài hồng ngọc>
RelicConfig_13764_Desc,aJgW,z造物_RelicConfig_A.csv,61,RelicConfig,Desc,,拾取时永久获得 [Arg1] 点<PowerIconKeywords:力量>。,Permanently gain [Arg1] <PowerIconKeywords:STR> when picked up.,При подборе получаете постоянный бонус в [Arg1] единиц <PowerIconKeywords:сила>.,"Al recoger, obtienes permanentemente [Arg1] puntos de <PowerIconKeywords:Fuerza>",拾取時永久に [Arg1] ポイントの<PowerIconKeywords:パワー>を獲得。,줍을 때 영구적으로 [Arg1] 점의<PowerIconKeywords:힘>을 획득합니다.,"Après ramassage, gagnez définitivement [Arg1] points de <PowerIconKeywords:force>",Nach dem Aufheben erhält man dauerhaft [Arg1] <PowerIconKeywords:Kraft>,"Ao pegar, ganha permanentemente [Arg1] de <PowerIconKeywords:força>",เมื่อเก็บจะได้รับ [Arg1] คะแนน<PowerIconKeywords:พละกำลัง> ถาวร。,Mendapatkan secara permanen [Arg1] poin <PowerIconKeywords:Kekuatan> saat diambil.,Nhặt được sẽ nhận vĩnh viễn [Arg1] điểm <PowerIconKeywords:sức mạnh>.
RelicConfig_13764_BattleDesc,aJgV,z造物_RelicConfig_A.csv,61,RelicConfig,BattleDesc,,拾取时永久获得 [Arg1] 点<PowerIconKeywords:力量>。,Permanently obtain [Arg1] <PowerIconKeywords:STR>.,При подборе получаете постоянный бонус в [Arg1] единиц <PowerIconKeywords:сила>.,"Al recoger, obtienes permanentemente [Arg1] puntos de <PowerIconKeywords:Fuerza>",拾取時永久に [Arg1] ポイントの<PowerIconKeywords:パワー>を獲得。,줍을 때 영구적으로 [Arg1] 점의<PowerIconKeywords:힘>을 획득합니다.,"Après ramassage, gagnez définitivement [Arg1] points de <PowerIconKeywords:force>",Nach dem Aufheben erhält man dauerhaft [Arg1] <PowerIconKeywords:Kraft>,"Ao pegar, ganha permanentemente [Arg1] de <PowerIconKeywords:força>",เมื่อเก็บจะได้รับ [Arg1] คะแนน<PowerIconKeywords:พละกำลัง> ถาวร。,Mendapatkan secara permanen [Arg1] poin <PowerIconKeywords:Kekuatan> saat diambil.,Nhặt được sẽ nhận vĩnh viễn [Arg1] điểm <PowerIconKeywords:sức mạnh>.
RelicConfig_13764_StoryDesc,aJgY,z造物_RelicConfig_A.csv,61,RelicConfig,StoryDesc,,隐约渗出鲜红。,A hint of fresh red seeps through.,Еле заметно проступает свежая кровь.,Se filtra un rojo tenue,鮮紅が滲み出ている。,어렴풋이 핏빛이 스며나온다.,Un rouge discret suinte,Rotes Blut sickert durch,Vermelho escorrendo,มีสีแดงสดซึมออกมาอย่างเลือนลาง。,Tampak samar-samar warna merah segar menyeruak keluar.,Lờ mờ thấm ra màu đỏ thắm.
RelicConfig_13890_Name,aJqf,z造物_RelicConfig_A.csv,62,RelicConfig,Name,,<WhiteQuality:变色拘束服>,<WhiteQuality:Shifting Straitjacket>,<WhiteQuality:изменяющее цвет платье-корсет>,<WhiteQuality:Camisa de fuerza>,<WhiteQuality:変色拘束服>,<WhiteQuality:변색 구속복>,<WhiteQuality:Camisa de force>,<WhiteQuality:Chamäleonzwangjacke>,<WhiteQuality:Camisa de Força>,<WhiteQuality:ชุดควบคุมสีเปลี่ยน>,<WhiteQuality:Seragam Restraint yang Berubah Warna>,<WhiteQuality:Áo Ngự Biến Sắc>
RelicConfig_13890_Desc,aJqe,z造物_RelicConfig_A.csv,62,RelicConfig,Desc,,战斗开始时，对所有敌人施加 1 回合<WeaknessIconKeywords:虚弱>和<VulnerabilityIconKeywords:易伤>，若为首领战，额外施加 2 回合的<WeaknessIconKeywords:虚弱>和<VulnerabilityIconKeywords:易伤>。,"At the start of battle, apply 1 turn of <WeaknessIconKeywords:Weakness> and <VulnerabilityIconKeywords:Vulnerable> to all enemies. If it is a Boss Battle, additionally apply 2 turns of <WeaknessIconKeywords:Weakness> and <VulnerabilityIconKeywords:Vulnerable>.","Бой начинается, на всех врагов накладывается 1 ход <WeaknessIconKeywords:слабость> и <VulnerabilityIconKeywords:уязвимость>. Если это бой с лидером, дополнительно накладывается еще 2 хода <WeaknessIconKeywords:слабость> и <VulnerabilityIconKeywords:уязвимость>.","Al comienzo de la batalla, se aplican 1 turno de <WeaknessIconKeywords:debilidad> y <VulnerabilityIconKeywords:vulnerabilidad> a todos los enemigos; si es una batalla de jefe, se aplican 2 turnos adicionales de <WeaknessIconKeywords:debilidad> y <VulnerabilityIconKeywords:vulnerabilidad>",バトル開始時、すべての敵に 1 ターン<WeaknessIconKeywords:弱り>と<VulnerabilityIconKeywords:弱点>を与える。ボス戦の場合、さらに 2 ターンの<WeaknessIconKeywords:弱り>と<VulnerabilityIconKeywords:弱点>を与える。,"전투 시작 시, 모든 적에게 1 턴의<WeaknessIconKeywords:약화>와<VulnerabilityIconKeywords:약점>을 부여하고, 만약 리더 전투라면 추가로 2 턴의<WeaknessIconKeywords:약화>와<VulnerabilityIconKeywords:약점>을 부여합니다.","Au début de la bataille, appliquez pour 1 tour <WeaknessIconKeywords:faiblesse> et <VulnerabilityIconKeywords:vulnérable> à tous les ennemis, et s'il s'agit d'un combat de boss, appliquez 2 tours supplémentaires de <WeaknessIconKeywords:faiblesse> et <VulnerabilityIconKeywords:vulnérable>",Zu Beginn des Kampfes erhalten alle Feinde 1 Runde <WeaknessIconKeywords:Schwäche> und <VulnerabilityIconKeywords:Verwundbarkeit>. In Bosskämpfen zusätzlich 2 Runden <WeaknessIconKeywords:Schwäche> und <VulnerabilityIconKeywords:Verwundbarkeit>,"Ao início da batalha, aplique 1 turno de <WeaknessIconKeywords:fraqueza> e <VulnerabilityIconKeywords:vulnerável> a todos os inimigos. Se for uma batalha de chefe, aplique 2 turnos adicionais de <WeaknessIconKeywords:fraqueza> e <VulnerabilityIconKeywords:vulnerável>",เมื่อการต่อสู้เริ่มต้น ให้ใช้ <WeaknessIconKeywords:อ่อนแอ> และ <VulnerabilityIconKeywords:ความเสียหายเพิ่ม> เป็นเวลา 1 รอบกับศัตรูทั้งหมด หากเป็นการต่อสู้กับบอส จะเพิ่ม <WeaknessIconKeywords:อ่อนแอ> และ <VulnerabilityIconKeywords:ความเสียหายเพิ่ม> เป็นเวลา 2 รอบ,"Pada awal pertempuran, terapkan <WeaknessIconKeywords:Kelemahan> dan <VulnerabilityIconKeywords:Rentan> selama 1 ronde pada semua musuh. Jika ini adalah pertarungan bos, tambahkan 2 ronde <WeaknessIconKeywords:Kelemahan> dan <VulnerabilityIconKeywords:Rentan>.","Khi bắt đầu trận chiến, gây 1 lượt <WeaknessIconKeywords:yếu đuối> và <VulnerabilityIconKeywords:tăng sát thương> cho tất cả kẻ địch, nếu là trận chiến với thủ lĩnh, gây thêm 2 lượt <WeaknessIconKeywords:yếu đuối> và <VulnerabilityIconKeywords:tăng sát thương>."
RelicConfig_13890_BattleDesc,aJqd,z造物_RelicConfig_A.csv,62,RelicConfig,BattleDesc,,战斗开始时，对所有敌人施加 1 回合<WeaknessIconKeywords:虚弱>和<VulnerabilityIconKeywords:易伤>，若为首领战，额外施加 2 回合的<WeaknessIconKeywords:虚弱>和<VulnerabilityIconKeywords:易伤>。,"At the start of battle, apply 1 turn of <WeaknessIconKeywords:Weakness> and <VulnerabilityIconKeywords:Vulnerable> to all enemies. If it is a Boss Battle, additionally apply 2 turns of <WeaknessIconKeywords:Weakness> and <VulnerabilityIconKeywords:Vulnerable>.","Бой начинается, на всех врагов накладывается 1 ход <WeaknessIconKeywords:слабость> и <VulnerabilityIconKeywords:уязвимость>. Если это бой с лидером, дополнительно накладывается еще 2 хода <WeaknessIconKeywords:слабость> и <VulnerabilityIconKeywords:уязвимость>.","Al comienzo de la batalla, se aplican 1 turno de <WeaknessIconKeywords:debilidad> y <VulnerabilityIconKeywords:vulnerabilidad> a todos los enemigos; si es una batalla de jefe, se aplican 2 turnos adicionales de <WeaknessIconKeywords:debilidad> y <VulnerabilityIconKeywords:vulnerabilidad>",バトル開始時、すべての敵に 1 ターン<WeaknessIconKeywords:弱り>と<VulnerabilityIconKeywords:弱点>を与える。ボス戦の場合、さらに 2 ターンの<WeaknessIconKeywords:弱り>と<VulnerabilityIconKeywords:弱点>を与える。,"전투 시작 시, 모든 적에게 1 턴의<WeaknessIconKeywords:약화>와<VulnerabilityIconKeywords:약점>을 부여하고, 만약 리더 전투라면 추가로 2 턴의<WeaknessIconKeywords:약화>와<VulnerabilityIconKeywords:약점>을 부여합니다.","Au début de la bataille, appliquez pour 1 tour <WeaknessIconKeywords:faiblesse> et <VulnerabilityIconKeywords:vulnérable> à tous les ennemis, et s'il s'agit d'un combat de boss, appliquez 2 tours supplémentaires de <WeaknessIconKeywords:faiblesse> et <VulnerabilityIconKeywords:vulnérable>",Zu Beginn des Kampfes erhalten alle Feinde 1 Runde <WeaknessIconKeywords:Schwäche> und <VulnerabilityIconKeywords:Verwundbarkeit>. In Bosskämpfen zusätzlich 2 Runden <WeaknessIconKeywords:Schwäche> und <VulnerabilityIconKeywords:Verwundbarkeit>,"Ao início da batalha, aplique 1 turno de <WeaknessIconKeywords:fraqueza> e <VulnerabilityIconKeywords:vulnerável> a todos os inimigos. Se for uma batalha de chefe, aplique 2 turnos adicionais de <WeaknessIconKeywords:fraqueza> e <VulnerabilityIconKeywords:vulnerável>",เมื่อการต่อสู้เริ่มต้น ให้ใช้ <WeaknessIconKeywords:อ่อนแอ> และ <VulnerabilityIconKeywords:ความเสียหายเพิ่ม> เป็นเวลา 1 รอบกับศัตรูทั้งหมด หากเป็นการต่อสู้กับบอส จะเพิ่ม <WeaknessIconKeywords:อ่อนแอ> และ <VulnerabilityIconKeywords:ความเสียหายเพิ่ม> เป็นเวลา 2 รอบ,"Pada awal pertempuran, terapkan <WeaknessIconKeywords:Kelemahan> dan <VulnerabilityIconKeywords:Rentan> selama 1 ronde pada semua musuh. Jika ini adalah pertarungan bos, tambahkan 2 ronde <WeaknessIconKeywords:Kelemahan> dan <VulnerabilityIconKeywords:Rentan>.","Khi bắt đầu trận chiến, gây 1 lượt <WeaknessIconKeywords:yếu đuối> và <VulnerabilityIconKeywords:tăng sát thương> cho tất cả kẻ địch, nếu là trận chiến với thủ lĩnh, gây thêm 2 lượt <WeaknessIconKeywords:yếu đuối> và <VulnerabilityIconKeywords:tăng sát thương>."
RelicConfig_13890_StoryDesc,aJqg,z造物_RelicConfig_A.csv,62,RelicConfig,StoryDesc,,不止有时间能使织物变色，恐惧与痛苦亦能。,"Not only can time cause fabric to fade, but fear and pain as well.","Не только время может изменить цвет ткани, но и страх, боль тоже.","No solo el tiempo puede decolorar la tela, también el miedo y el dolor",時間だけでなく、恐怖や苦しみも織物の色を変えることができる。,시간뿐만 아니라 공포와 고통도 물감을 변색시킬 수 있다.,"Ce n'est pas seulement le temps qui peut décolorer les tissus, la peur et la douleur aussi","Nicht nur Zeit kann Stoffe verfärben, auch Angst und Schmerz","Não só o tempo descolore o tecido, o medo e a dor também",ไม่ใช่แค่เวลาที่ทำให้สีผ้าเปลี่ยน ความกลัวและความเจ็บปวดก็เช่นกัน,"Bukan hanya waktu yang dapat mengubah warna kain, ketakutan dan penderitaan pun bisa.","Không chỉ thời gian mới có thể làm biến đổi màu sắc của vải, mà cả nỗi sợ hãi và đau khổ cũng vậy."
RelicConfig_67791_Name,aJCn,z造物_RelicConfig_A.csv,63,RelicConfig,Name,,<WhiteQuality:变色拘束服>,<WhiteQuality:Shifting Straitjacket>,<WhiteQuality:изменяющее цвет платье-корсет>,<WhiteQuality:Camisa de fuerza>,<WhiteQuality:変色拘束服>,<WhiteQuality:변색 구속복>,<WhiteQuality:Camisa de force>,<WhiteQuality:Chamäleonzwangjacke>,<WhiteQuality:Camisa de Força>,<WhiteQuality:ชุดควบคุมสีเปลี่ยน>,<WhiteQuality:Seragam Restraint yang Berubah Warna>,<WhiteQuality:Áo Ngự Biến Sắc>
RelicConfig_67791_Desc,aJCm,z造物_RelicConfig_A.csv,63,RelicConfig,Desc,,拾取时，对所有敌人施加 1 回合<WeaknessIconKeywords:虚弱>和<VulnerabilityIconKeywords:易伤>。,"When picked up, impose 1 turn of <WeaknessIconKeywords:Weakness> and <VulnerabilityIconKeywords:Vulnerable> to all enemies.",При подборе накладывает на всех врагов 1 ход <WeaknessIconKeywords:слабость> и <VulnerabilityIconKeywords:уязвимость>.,"Al recoger, aplicas 1 turno de <WeaknessIconKeywords:debilidad> y <VulnerabilityIconKeywords:vulnerable> a todos los enemigos",拾取時、すべての敵に 1 ターン<WeaknessIconKeywords:弱り>と<VulnerabilityIconKeywords:弱点>を与える。,"피킹 시, 모든 적에게 1 턴 <WeaknessIconKeywords:약화> 와 <VulnerabilityIconKeywords:약점> 을 부여합니다.","En ramassant, infligez 1 tour de <WeaknessIconKeywords:faiblesse> et <VulnerabilityIconKeywords:vulnérable> à tous les ennemis",Beim Aufheben wird auf alle Feinde für 1 Runde <WeaknessIconKeywords:Schwäche> und <VulnerabilityIconKeywords:verwundbar> angewendet,"Ao coletar, aplique a todos os inimigos 1 turno de <WeaknessIconKeywords:ilusão> e <VulnerabilityIconKeywords:vulnerável>",เมื่อเก็บไอเทม จะทำให้ศัตรูทั้งหมดได้รับ <WeaknessIconKeywords:อ่อนแอ> และ <VulnerabilityIconKeywords:ความเสียหายเพิ่ม> เป็นเวลา 1 รอบ。,"Saat diambil, semua musuh akan diberikan 1 ronde <WeaknessIconKeywords:Kelemahan> dan <VulnerabilityIconKeywords:Rentan>.","Khi nhặt, áp dụng 1 lượt <WeaknessIconKeywords:yếu đuối>, <VulnerabilityIconKeywords:tăng sát thương> cho tất cả kẻ địch."
RelicConfig_67791_BattleDesc,aJCl,z造物_RelicConfig_A.csv,63,RelicConfig,BattleDesc,,拾取时，对所有敌人施加 1 回合<WeaknessIconKeywords:虚弱>和<VulnerabilityIconKeywords:易伤>。,"When picked up, impose 1 turn of <WeaknessIconKeywords:Weakness> and <VulnerabilityIconKeywords:Vulnerable> to all enemies.",При подборе накладывает на всех врагов 1 ход <WeaknessIconKeywords:слабость> и <VulnerabilityIconKeywords:уязвимость>.,"Al recoger, aplicas 1 turno de <WeaknessIconKeywords:debilidad> y <VulnerabilityIconKeywords:vulnerable> a todos los enemigos",拾取時、すべての敵に 1 ターン<WeaknessIconKeywords:弱り>と<VulnerabilityIconKeywords:弱点>を与える。,"피킹 시, 모든 적에게 1 턴 <WeaknessIconKeywords:약화> 와 <VulnerabilityIconKeywords:약점> 을 부여합니다.","En ramassant, infligez 1 tour de <WeaknessIconKeywords:faiblesse> et <VulnerabilityIconKeywords:vulnérable> à tous les ennemis",Beim Aufheben wird auf alle Feinde für 1 Runde <WeaknessIconKeywords:Schwäche> und <VulnerabilityIconKeywords:verwundbar> angewendet,"Ao coletar, aplique a todos os inimigos 1 turno de <WeaknessIconKeywords:ilusão> e <VulnerabilityIconKeywords:vulnerável>",เมื่อเก็บไอเทม จะทำให้ศัตรูทั้งหมดได้รับ <WeaknessIconKeywords:อ่อนแอ> และ <VulnerabilityIconKeywords:ความเสียหายเพิ่ม> เป็นเวลา 1 รอบ。,"Saat diambil, semua musuh akan diberikan 1 ronde <WeaknessIconKeywords:Kelemahan> dan <VulnerabilityIconKeywords:Rentan>.","Khi nhặt, áp dụng 1 lượt <WeaknessIconKeywords:yếu đuối>, <VulnerabilityIconKeywords:tăng sát thương> cho tất cả kẻ địch."
RelicConfig_67791_StoryDesc,aJCo,z造物_RelicConfig_A.csv,63,RelicConfig,StoryDesc,,不止有时间能使织物变色，恐惧与痛苦亦能。,"Not only can time cause fabric to fade, but fear and pain as well.","Не только время может изменить цвет ткани, но и страх, боль тоже.","No solo el tiempo puede decolorar la tela, también el miedo y el dolor",時間だけでなく、恐怖や苦しみも織物の色を変えることができる。,시간뿐만 아니라 공포와 고통도 물감을 변색시킬 수 있다.,"Ce n'est pas seulement le temps qui peut décolorer les tissus, la peur et la douleur aussi","Nicht nur Zeit kann Stoffe verfärben, auch Angst und Schmerz","Não só o tempo descolore o tecido, o medo e a dor também",ไม่ใช่แค่เวลาที่ทำให้สีผ้าเปลี่ยน ความกลัวและความเจ็บปวดก็เช่นกัน,"Bukan hanya waktu yang dapat mengubah warna kain, ketakutan dan penderitaan pun bisa.","Không chỉ thời gian mới có thể làm biến đổi màu sắc của vải, mà cả nỗi sợ hãi và đau khổ cũng vậy."
RelicConfig_13880_Name,aJpr,z造物_RelicConfig_A.csv,64,RelicConfig,Name,,<OrangeQuality:我们的家>,<OrangeQuality:Our Home>,<OrangeQuality:наш дом>,<OrangeQuality:Nuestro hogar>,<OrangeQuality:私たちの家>,<OrangeQuality:우리의 집>,<OrangeQuality:Notre maison>,<OrangeQuality:Unser Zuhause>,<OrangeQuality:Nossa Casa>,<OrangeQuality:บ้านของเรา>,<OrangeQuality:Rumah Kami>,<OrangeQuality:nhà của chúng tôi>
RelicConfig_13880_Desc,aJpq,z造物_RelicConfig_A.csv,64,RelicConfig,Desc,,造成主动伤害时获得 [Arg1] 点护盾。回复生命时，获得 [Arg2] 点临时<PowerIconKeywords:力量>。,Obtain [Arg1] Shield when dealing Active DMG. Obtain [Arg2] Temporary <PowerIconKeywords:STR> when restoring HP.,При нанесении активного урона получите [Arg1] ед. щита. При ответе жизни получите [Arg2] ед. временной <PowerIconKeywords:сила>.,"Al causar daño activo, obtén [Arg1] puntos de escudo. Al curar vida, obtén [Arg2] puntos de <PowerIconKeywords:fuerza> temporal",アクティブダメージを与えたときに [Arg1] ポイントのシールドを獲得。ライフを返信したとき、[Arg2] ポイントの一時的な<PowerIconKeywords:パワー>を獲得。,주동적으로 피해를 입힐 때 [Arg1] 포인트 방어막을 얻습니다. 생명력을 회복할 때 [Arg2] 포인트의 일시적인 <PowerIconKeywords:힘>을 얻습니다.,"Obtenez [Arg1] points de bouclier en infligeant des dégâts actifs. En soignant, gagnez [Arg2] points de <PowerIconKeywords:force> temporaire",Beim Verursachen von aktivem Schaden erhält man [Arg1] Schild. Beim Heilen erhält man [Arg2] temporäre <PowerIconKeywords:Kraft>,"Ao causar dano ativo, ganha [Arg1] de escudo. Ao curar, ganha [Arg2] de <PowerIconKeywords:força> temporária",เมื่อสร้างความเสียหาย จะได้รับโล่จำนวน [Arg1] หน่วย เมื่อฟื้นฟูชีวิต จะได้รับพละกำลังเพิ่มเติมชั่วคราว [Arg2] หน่วย<PowerIconKeywords:พละกำลัง>。,"Mendapatkan [Arg1] poin Perisai saat memberikan Kerusakan aktif. Saat memulihkan Hidup, mendapatkan [Arg2] poin <PowerIconKeywords:Kekuatan> sementara.","Gây ra thương chủ động sẽ nhận được [Arg1] điểm lá chắn. Khi hồi sức sống, nhận được [Arg2] điểm tạm thời<PowerIconKeywords:lực lượng>."
