Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI,,
Stage_59505_Name,aTLX,g关卡_Stage_A.csv,194,Stage,Name,,引路人,Guide,Путеводитель,Guía,ガイド,안내자,Guide,Wegweiser,Guia,ผู้นำทาง,Pemandu,Người dẫn đường,,
Stage_59505_Desc,aTLW,g关卡_Stage_A.csv,194,Stage,Desc,,「生存，还是毁灭？」,"""To survive, or to perish?""","《Выживание, или уничтожение?》",「¿Sobrevivir o perecer?」,「生存、または破壊？」,"“생존, 아니면 파괴?”",「Survie ou destruction ?」,「„Überleben oder Vernichtung?“」,'Sobreviver ou ser destruído?',「การอยู่รอด หรือการทำลาย?」,"「Bertahan hidup, atau kehancuran?」","「sống còn, hay hủy diệt?」",,
Stage_59505_StageInitStateText,aTLY,g关卡_Stage_A.csv,194,Stage,StageInitStateText,,终末,Finale,Конец,Fin,終末,종말,Apocalypse,Ende,Fim,ปลายทางสุดท้าย,Akhir Zaman,Tận cùng,,
Stage_59509_Name,aTMj,g关卡_Stage_A.csv,290,Stage,Name,,引路人,Guide,Путеводитель,Guía,ガイド,안내자,Guide,Wegweiser,Guia,ผู้นำทาง,Pemandu,Người dẫn đường,,
Stage_59509_Desc,aTMi,g关卡_Stage_A.csv,290,Stage,Desc,,「生存，还是毁灭？」,"""To survive, or to perish?""","《Выживание, или уничтожение?》",「¿Sobrevivir o perecer?」,「生存、または破壊？」,"“생존, 아니면 파괴?”",「Survie ou destruction ?」,「„Überleben oder Vernichtung?“」,'Sobreviver ou ser destruído?',「การอยู่รอด หรือการทำลาย?」,"「Bertahan hidup, atau kehancuran?」","「sống còn, hay hủy diệt?」",,
Stage_59509_StageInitStateText,aTMk,g关卡_Stage_A.csv,290,Stage,StageInitStateText,,终末,Finale,Конец,Fin,終末,종말,Apocalypse,Ende,Fim,ปลายทางสุดท้าย,Akhir Zaman,Tận cùng,,
Stage_59508_Name,aTMg,g关卡_Stage_A.csv,459,Stage,Name,,引路人,Guide,Путеводитель,Guía,ガイド,안내자,Guide,Wegweiser,Guia,ผู้นำทาง,Pemandu,Người dẫn đường,,
Stage_59508_Desc,aTMf,g关卡_Stage_A.csv,459,Stage,Desc,,「生存，还是毁灭？」,"""To survive, or to perish?""","《Выживание, или уничтожение?》",「¿Sobrevivir o perecer?」,「生存、または破壊？」,"“생존, 아니면 파괴?”",「Survie ou destruction ?」,「„Überleben oder Vernichtung?“」,'Sobreviver ou ser destruído?',「การอยู่รอด หรือการทำลาย?」,"「Bertahan hidup, atau kehancuran?」","「sống còn, hay hủy diệt?」",,
Stage_59508_StageInitStateText,aTMh,g关卡_Stage_A.csv,459,Stage,StageInitStateText,,终末,Finale,Конец,Fin,終末,종말,Apocalypse,Ende,Fim,ปลายทางสุดท้าย,Akhir Zaman,Tận cùng,,
AvgDialog_65479_Content_1,aoCs,avg章9_AvgDialog_C_M.csv,8,AvgDialog,Content,,引路人,Guide,Путеводитель,Guía,ガイド,가이드,Guide,Wegweiser,Guia,ผู้นำทาง,Pemandu,Người dẫn đường,,
AvgDialog_65479_Content_2,aoCD,avg章9_AvgDialog_C_M.csv,9,AvgDialog,Content,,祂做了一场漫长的梦。,He had a long dream.,Он видел долгий сон.,Tuvo un largo sueño,その方は長い夢を見た。,그분은 긴 꿈을 꾸었다.,Il a fait un long rêve,Es hatte einen langen Traum,Ele sonhou um longo sonho,พระองค์ทรงฝันไปอย่างยาวนาน 。,Dia mengalami mimpi panjang yang mendalam.,Ngài đã có một giấc mơ dài.,,
AvgDialog_65479_Content_3,aoCO,avg章9_AvgDialog_C_M.csv,10,AvgDialog,Content,,祂梦见神与星辰，梦见尘埃衍化文明，文明化为尘埃。,"It dreamed of gods and stars, of dust transforming into civilization, and of civilization returning to dust.","Он видел сны о богах и звёздах, о том, как пыль превращается в цивилизацию, а цивилизация вновь становится пылью.","Soñó con dioses y estrellas, con polvo formándose en civilización y civilización volviendo al polvo",彼は神と星を夢に見、塵が文明に進化し、文明が塵となるのを夢に見た。,"그는 신과 별을 꿈꾸었으며, 먼지가 문명으로 진화하고 문명이 다시 먼지로 변하는 것을 꿈꾸었다.","Il rêve de dieux et d'étoiles, de poussières évoluant en civilisation, puis redevenant poussières","Es träumte von Göttern und Sternen, von Zivilisation und Staub","Ele sonhou com deuses e estrelas, civilizações transformadas em pó",พระองค์ทรงฝันเห็นเทพเจ้าและดวงดาว ฝันเห็นละอองธุลีที่พัฒนาเป็นอารยธรรม และอารยธรรมก็กลายเป็นละอองธุลี,"Dia bermimpi tentang para dewa dan bintang-bintang, bermimpi tentang debu yang melahirkan peradaban, dan peradaban itu kembali menjadi debu.","Đấng mơ thấy thần và các vì sao, mơ thấy bụi bặm hóa thành văn minh, văn minh hóa thành bụi bặm.",,
AvgDialog_65479_Content_4,aoCY,avg章9_AvgDialog_C_M.csv,11,AvgDialog,Content,,祂梦见恨与爱，梦见欢愉与恐惧。,"It dreamed of hate and love, joy and fear.","Он видел во сне как ненависть, так и любовь, как радость, так и страх.","Soñó con odio y amor, con placer y miedo",彼は憎しみと愛、歓喜と恐怖を夢見た。,그는 증오와 사랑，즐거움과 두려움을 꾸었다.,"Il rêve de haine et d'amour, de joie et de peur","Es träumte von Hass und Liebe, Freude und Angst","Ele sonhou com amor e ódio, prazer e medo",พระองค์ทรงฝันถึงความเกลียดและความรัก รวมถึงความสุขและความกลัว,"Dia bermimpi tentang kebencian dan cinta, tentang sukacita dan ketakutan.","Ngài mơ thấy hận và yêu, mơ thấy vui sướng và sợ hãi.",,
AvgDialog_65479_Content_5,aoCZ,avg章9_AvgDialog_C_M.csv,12,AvgDialog,Content,,祂从睡梦中惊醒。梦境中的一切，从未存在。,It awoke from its slumber. Everything in the dream had never existed.,"Он проснулся в ужасе. Всё, что было в его сновидении, никогда не существовало.",Él despertó de su sueño. Nada en el sueño existió nunca,彼は眠りから驚いて目覚めた。夢の中のすべては、決して存在しなかった。,그는 잠에서 놀라 깨어났다. 꿈에서 본 모든 것은 결코 존재하지 않았다.,Il se réveille de son sommeil. Rien dans le rêve n'a jamais existé,Es erwacht aus seinem Schlaf. Nichts im Traum war real,Ele acordou do sonho. Nada no sonho existia de verdade,พระองค์ทรงตื่นขึ้นจากความฝันด้วยความตกใจ。ทุกสิ่งในความฝันนั้น，ไม่เคยมีอยู่จริง。,"Dia terbangun dengan kaget dari tidurnya. Segala sesuatu dalam Mimpi itu, tak pernah ada.","Ngài giật mình tỉnh dậy từ giấc ngủ. Mọi thứ trong giấc mơ, chưa bao giờ tồn tại .",,
AvgDialog_65479_Content_6,aoDa,avg章9_AvgDialog_C_M.csv,13,AvgDialog,Content,,原初的混沌……盲目痴愚的神明……,Primordial Chaos... Blind and Foolish Gods...,Исходный хаос... слепые и глупые боги..,El caos primordial... Los dioses ciegos tontos,元初のカオス……盲目で愚かな神……,원초의 카오스…… 맹목적이고 어리석은 신성……,Chaos primitif... Dieu aveuglé et insensé,Ursprüngliches Chaos... blinder törichter Gott,O caos primordial... Deuses cegos e tolos,ความวุ่นวายดั้งเดิม… เทพเจ้าที่ไร้เหตุผลและโง่เขลา…,Kekacauan awal… dewa yang buta dan bodoh…,Sự hỗn loạn nguyên thủy…… những vị thần minh vô tri và cuồng loạn……,,
AvgDialog_65479_Content_7,aoDb,avg章9_AvgDialog_C_M.csv,14,AvgDialog,Content,？？？,@2……,@2...,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AvgDialog_65479_Content_8,aoDc,avg章9_AvgDialog_C_M.csv,15,AvgDialog,Content,,宇宙的造物主……宇宙的毁灭者……,Relic of the universe... Destruction of the universe...,Создание вселенной... Уничтожение вселенной..,Creador del universo... Destructor del universo,宇宙の造物主……宇宙の破壊者……,우주의 조물주…… 우주의 파괴자……,: Créateur du cosmos... Destructeur du cosmos,Der Schöpfer des Universums… der Zerstörer des Universums,O criador do universo... o destruidor do universo,ผู้สร้างสรรค์จักรวาล... ผู้ทำลายล้างจักรวาล..,Relik alam semesta… Kehancuran alam semesta…,Sáng tạo của vũ trụ……kẻ hủy diệt vũ trụ……,,
AvgDialog_65479_Content_9,aoDd,avg章9_AvgDialog_C_M.csv,16,AvgDialog,Content,？？？,@3……,@3...,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AvgDialog_65479_Content_10,aoCt,avg章9_AvgDialog_C_M.csv,17,AvgDialog,Content,,苏醒吧。,Awaken.,Проснись.,Despierta,目覚めなさい。,깨어나세요.,Réveille-toi,Erwache,Desperte,ตื่นขึ้นเถอะ。,Bangunlah.,Thức tỉnh đi.,,
AvgDialog_65479_Content_11,aoCu,avg章9_AvgDialog_C_M.csv,18,AvgDialog,Content,？？？,@4！……,@4!...,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AvgDialog_65479_Content_12,aoCv,avg章9_AvgDialog_C_M.csv,19,AvgDialog,Content,玩家,双子神像明明已经被破坏……为什么……,The twin statues were destroyed... Why...,Близнецы-идолы явно уже были разрушены... почему..,Las estatuas gemelas fueron destruidas... ¿Por qué...?,双子の神像はすでに破壊されているのに……なぜ……,쌍둥이 신상이 분명히 파괴되었는데…… 왜……,Les statues des jumeaux sont détruites... pourquoi,Die Statue der Zwillinge ist zerstört... warum,A estátua dos gêmeos foi destruída... Mas por que,รูปปั้นคู่แฝดถูกทำลายไปแล้ว... ทำไมยัง..,Patung Kembar jelas sudah hancur… mengapa masih ada… ,Thần tượng song sinh rõ ràng đã bị phá hủy... tại sao..,,
AvgDialog_65479_Content_13,aoCw,avg章9_AvgDialog_C_M.csv,20,AvgDialog,Content,,无数道涟漪在你的精神维度中泛起。从世界各地传来的震荡，清晰地映入你的脑海。,Countless ripples arise in your spirit dimension. The vibrations from all over the world are clearly imprinted in your mind.,Бесчисленные ряби возникают в твоем измерении духа. Колебания со всего мира отчетливо проявляются в твоем сознании.,Infinitas ondas surgen en tu dimensión espiritual. Las conmociones de todo el mundo llegan claramente a tu mente,無数の波紋があなたの精神次元に広がる。世界中から伝わる振動が、鮮明にあなたの脳裏に映り込む。,수많은 파동이 당신의 정신 차원에서 일어납니다. 전 세계에서 전해지는 파동이 명확하게 당신의 마음에 반영됩니다.,Des ondulations innombrables se forment dans ta dimension spirituelle. Les vibrations venant des quatre coins du monde résonnent clairement dans ton esprit,Unzählige Wellen entstehen in deiner Geisterdimension. Die Schwingungen aus der ganzen Welt hallen klar in deinen Kopf,Incontáveis ondas se agitam em sua dimensão espiritual. A turbulência de todo o mundo reflete-se claramente em sua mente,คลื่นนับไม่ถ้วนกระจายไปในมิติจิตวิญญาณของคุณ การสั่นสะเทือนที่ส่งมาจากทั่วโลกปรากฏขึ้นอย่างชัดเจนในมิติจิตวิญญาณของคุณ,Riak tak terhitung muncul di dimensi rohmu. Getaran dari seluruh dunia dengan jelas terpantul di pikiranmu.,Vô số gợn sóng nổi lên trong kích thước tinh thần của bạn. Những rung động từ khắp nơi trên thế giới hiển hiện rõ ràng trong tâm trí bạn.,,
AvgDialog_65479_Content_14,aoCx,avg章9_AvgDialog_C_M.csv,21,AvgDialog,Content,玩家,这是……融蚀裂隙！……,This is... a D-rift!...,Это... разрушенная трещина!.,Esto es... una grieta de disolución!,これは……融食裂隙！……,이것은…… 융식 균열!……,C'est... une d-faille !,Das ist... der d-Riss!,Isso é... uma fenda de corrosão!,นี่คือ...รอยแยกการหลอมกร่อน,Ini adalah... D-rongga!...,Đây là…… rỗng rỗng rã nứt!……,,
AvgDialog_65479_Content_15,aoCy,avg章9_AvgDialog_C_M.csv,22,AvgDialog,Content,,你曾见过蜡像馆粘稠的炼狱，见过拉伊狰狞的深渊，也刚刚经历黑池恐怖的震荡。,"You have seen the viscous purgatory of the wax museum, the fierce abyss of Rai, and just experienced the terrifying tremors of the Black Pool.","Вы видели липкий ад в музее восковых фигур, жуткую бездну Лай и только что пережили ужасающую дрожь Чёрного бассейна.","Has visto el espeso infierno del museo de cera, el abismo aterrador de la raíz, y acabas de experimentar la horrorosa sacudida de la charca negra",あなたはかつて、ワックス像館の粘稠な煉獄を見たことがあり、ライの狰狞な深淵を見たことがあり、そしてつい最近、ブラックプールの恐怖の揺れを経験したばかりだ。,"당신은 왁스상관의 끈적한 연옥을 보았고, 라이의 무시무시한 심연을 보았으며, 방금 블랙풀의 공포스러운 진동을 겪었습니다.",": Tu as vu le musée de la cire, l'enfer visqueux, et tu viens de vivre les terrifiants tremblements de la piscine noire","Du hast die klebrige Hölle des Wachsfigurenkabinetts gesehen, den grimmigen Abgrund von Lai und hast gerade die schrecklichen Erschütterungen der schwarzen Pfütze erlebt","Você já viu o inferno pegajoso do museu de cera, viu o abismo aterrador de Lai, e acabou de experimentar a aterrorizante onda da piscina negra",คุณเคยเห็นนรกเหนียวหนืดในพิพิธภัณฑ์หุ่นขี้ผึ้ง เห็นเหวอันน่ากลัวของราอิ และเพิ่งประสบกับการสั่นสะเทือนที่น่าหวาดผวาของสระดำ,"Kamu pernah melihat neraka kental di Museum Lilin, melihat Jurang mengerikan di Raya, dan baru saja mengalami guncangan mengerikan dari Kolam Hitam.","Bạn đã từng chứng kiến luyện ngục nhầy nhụa của bảo tàng sáp, hố sâu đáng sợ của La Yi, và vừa trải qua sự chấn động khủng khiếp của hồ đen.",,
