Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI,,
Stage_58986_Name,aTJT,g关卡_Stage_A.csv,180,Stage,Name,,入场,Admission,Вход,Entrada,入場,입장,Entrée,Eintritt,Entrada,เข้าร่วม,Masuk,Vào sân,,
Stage_58986_Desc,aTJS,g关卡_Stage_A.csv,180,Stage,Desc,,嘘。\n最后的听众已然落座，真正的演出，就要开始了。,Shh.\nThe last of the audience has taken their seats. The true performance is about to begin.,"Тише.\nПоследний зритель уже занял своё место, истинное представление вот-вот начнётся.","Shh.\nEl último oyente ya está sentado, el verdadero espectáculo está por comenzar",嘘。\n最後の聴衆が座り、本当の公演が始まります。,"조용히. \n마지막 청중이 자리에 앉았으니, 진정한 공연이 곧 시작됩니다.","Chut.\nLe dernier auditeur est assis, le vrai spectacle va commencer","Pssst.\nDer letzte Zuhörer hat Platz genommen, die wahre Aufführung beginnt jetzt","Shh.\nO último ouvinte já se sentou, o verdadeiro show vai começar",ชู่วส์\nผู้ฟังคนสุดท้ายได้นั่งลงแล้ว จริงซึ่งจะเริ่มต้นขึ้นแล้ว,"Ssst. \nPenonton terakhir telah duduk, pertunjukan sesungguhnya akan segera dimulai.","Suỵt. \nKhán giả cuối cùng đã ngồi xuống, màn trình diễn thực sự sắp bắt đầu.",,
AvgDialog_60107_Content_2,anKQ,avg章8_AvgDialog_C_M.csv,9,AvgDialog,Content,,入场,Entry,Вход,Entrada,入場,입장,Entrée,Eintritt,Entrada,เข้าร่วม,Masuk,Vào sân,,
AvgDialog_60107_Content_3,anLb,avg章8_AvgDialog_C_M.csv,10,AvgDialog,Content,,叮——,Ding—,Дин——,Ding——,チン――,딩—,Ding——,Ding——,Ding—,ติ๊ง——,Ting——,Đinh——,,
AvgDialog_60107_Content_4,anLm,avg章8_AvgDialog_C_M.csv,11,AvgDialog,Content,,清脆的铃声响起，伴着弥萨格学生的笑语远远传来，惊起停歇在屋顶的鸟群。,"The crisp sound of bells rings out, accompanied by the distant laughter of Mythag students, startling the birds resting on the roof.","Звонкий звон колокольчика раздался, сопровождаемый смехом студентов Мисага, доносящимся издалека, и взбудоражил птиц, отдыхавших на крыше.","Suena una campana clara, acompañada de las risas de los estudiantes de Missaga, asustando a las aves en el techo",澄明な鈴の音が鳴り響き、ミサグの学生たちの笑い声が遠くから聞こえてきて、屋根に止まっていた鳥たちを驚かせる。,"청아한 종소리가 울리고, 미사그 학생들의 웃음소리가 멀리서 들려와 지붕에 앉아 있던 새 무리를 놀라게 했다.",": Une cloche claire sonne, accompagnée des rires des étudiants de Missaga, effrayant les oiseaux perchés sur le toit","Ein klares Glockenläuten ertönt, begleitet von den entfernten Gelächter der Missaga-Studenten, und erschreckt die Vögel auf dem Dach","O som claro de um sino ecoa, acompanhado pelas risadas dos estudantes de Missaga, assustando os pássaros no telhado",เสียงกระดิ่งที่ใสกังวานดังขึ้น พร้อมกับเสียงหัวเราะของนักเรียนมิซากะที่ลอยมาแต่ไกล ทำให้นกฝูงที่เกาะพักบนหลังคากลับบินหนีไป,"Suara lonceng yang jernih terdengar, disertai dengan tawa siswa Mythag yang datang dari kejauhan, mengagetkan kawanan burung yang sedang beristirahat di atap.","Tiếng chuông trong trẻo vang lên, kèm theo tiếng cười đùa của học sinh Misaque từ xa truyền đến, làm cho đàn chim đang nghỉ ngơi trên mái nhà bay lên.",,
AvgDialog_60107_Content_5,anLx,avg章8_AvgDialog_C_M.csv,12,AvgDialog,Content,,日暮时分，氤氲的光线越过创立人的雕像，照在萝坦的脸上。,"At dusk, the hazy light passed over the founder's statue, illuminating Lotan's face.","Вечернее сияние окутывает статую основателя, мягко освещая лицо Ротань.","A la caída de la tarde, la luz difusa pasa sobre la estatua del fundador, iluminando el rostro de Lotan",夕暮れ時、ぼんやりとした光線が創立者の彫像を越えて、ロタンの顔に照らされている。,"일몰 무렵, 어른거리는 빛이 설립자의 조각상을 넘어 로탄의 얼굴에 비쳤다.","Au crépuscule, la lumière diffuse passe au-dessus de la statue du fondateur et illumine le visage de Lotan",Bei Dämmerung dringt das schimmernde Licht über die Statue des Gründers und beleuchtet das Gesicht von Lotan,"Ao pôr do sol, a luz difusa atravessa a estátua do fundador, iluminando o rosto de Lotan",ยามเย็น แสงที่ล่องลอยผ่านรูปปั้นของผู้สร้าง ส่องลงบนใบหน้าของโรแทน,"Pada senja hari, cahaya yang berkabut melewati patung sang pendiri, menerpa wajah Lotan.","Vào giờ hoàng hôn, ánh sáng nhè nhẹ, mơ hồ vượt qua tượng của người sáng lập, chiếu lên khuôn mặt của Lơ-tan.",,
AvgDialog_60107_Content_6,anLI,avg章8_AvgDialog_C_M.csv,13,AvgDialog,Content,萝坦,难得的天气。奥吉尔，来陪我练练剑吧。,"What a rare, perfect day. Ogier, come spar with me.","Редкая погода. Оргр, давай потренируемся с мечами.","Un día raro. Ogier, ven a practicar esgrima conmigo",珍しい天気だな。オージル、剣の練習に付き合ってくれない？,"좋은 날씨다. 오지르, 나와 함께 검을 연습해줄래.","Un temps rare. Ogier, viens t'entraîner à l'épée avec moi","Seltenes Wetter. Ogier, komm und trainiere mit mir das Schwert","Tempo raro. Ogier, venha treinar espada comigo",อากาศดีมาก โอกีล มาฝึกดาบกับฉันหน่อย,"Cuaca yang langka. Ogier, ayo berlatih pedang denganku.","Thời tiết thật tuyệt. Orci, hãy đến tập luyện kiếm thuật với tôi đi.",,
AvgDialog_60107_Content_7,anLT,avg章8_AvgDialog_C_M.csv,14,AvgDialog,Content,奥吉尔,萝坦女士，我们的巡逻还没有结束呢。,"Lady Lotan, our patrol is not yet complete.","Госпожа Ротань, наш патруль ещё не закончен.","Señora Lotan, nuestra patrulla aún no ha terminado",ロタンさん、私たちのパトロールはまだ終わっていないんですよ。,"로탄 여사, 우리의 순찰이 아직 끝나지 않았습니다.","Madame Lotan, notre patrouille n'est pas encore terminée","Frau Lotan, unsere Patrouille ist noch nicht zu Ende","Senhorita Lotan, nossa patrulha ainda não terminou",คุณนายโรแทน การลาดตระเวนของเรายังไม่สิ้นสุด ค่ะ。,"Nyonya Lotan, patroli kami belum selesai.","Cô lơ-tan, cuộc tuần tra của chúng ta vẫn chưa kết thúc.",,
AvgDialog_60107_Content_8,anMe,avg章8_AvgDialog_C_M.csv,15,AvgDialog,Content,萝坦,你这家伙什么都好，就是太认真了。,"""You're good at everything, except that you're too serious.""","Ты классный во всём, только слишком серьёзный.","Eres bueno en todo, pero demasiado serio",お前はなんでもいいやつだけど、ちょっと真面目すぎるんだよ。,너 이 친구는 정말 모든 게 좋지만 너무 진지해.,"Toi, tu es bon en tout, sauf que tu es trop sérieux","Du bist in allem gut, nur zu ernst","Você, cara, é bom em tudo, mas leva tudo muito a sério",นายคนนี้ทุกอย่างก็ดี แต่จริงจังไปหน่อย,"Kamu ini baik dalam segala hal, cuma terlalu serius.","Bạn này mọi thứ đều tốt, chỉ là quá nghiêm túc.",,
AvgDialog_60107_Content_9,anMp,avg章8_AvgDialog_C_M.csv,16,AvgDialog,Content,萝坦,这么难得的闲暇时间，不找点娱乐活动，也太无趣了。,Such rare free time. Wouldn't it be boring without some entertainment?,"Такое редкое свободное время, не найти какую-нибудь акцию, было бы слишком скучно.","Es raro tener tiempo libre, sería aburrido no buscar algo de entretenimiento",こんな貴重な余暇の時間、何か遊びをしないなんて、あまりにもつまらない。,이렇게 드문 여가 시간에 뭔가 재미있는 이벤트를 하지 않으면 너무 무미건조할 거예요.,"Un moment de détente si rare, ce serait ennuyeux de ne pas en profiter","So seltene Freizeit, ohne Unterhaltung wäre es zu langweilig","Com tempo livre tão raro, não procurar alguma diversão seria muito chato",เวลาว่างที่หาได้ยากขนาดนี้ ถ้าไม่หาอะไรสนุกๆ ทำ ก็ช่างน่าเบื่อจริงๆ,"Waktu senggang yang begitu langka, jika tidak digunakan untuk mencari kegiatan hiburan, terasa sangat membosankan.","Thời gian rảnh rỗi quý giá như vậy, không chịu tìm chút hoạt động giải trí nào thì thật sự quá nhàm chán.",,
AvgDialog_60107_Content_10,anKy,avg章8_AvgDialog_C_M.csv,17,AvgDialog,Content,,萝坦靠在长椅上，仰头活动着自己的关节。,Lotan leaned back on the bench and stretched his joints.,"Ротань опёрся на скамью, запрокинув голову и разминал свои суставы.","Lotan se reclina en el banco, estirando sus articulaciones hacia arriba",ロタンは長椅子にもたれ、首を伸ばして自分の関節を動かした。,로탄은 벤치에 기대어 고개를 뒤로 젖히며 관절 이벤트를 진행하고 있다.,"Lotan est appuyée sur le banc, levant la tête pour assouplir ses articulations",Lotan lehnte sich auf die Bank und bewegte ihre Gelenke nach oben,"Lotan se recostou no banco, movimentando suas articulações para cima",โรแทน พิงเก้าอี้ยาว เงยหน้าขยับข้อต่อของตัวเอง,"Lotan bersandar di bangku panjang, mengangkat kepalanya, dan menggerakkan sendi-sendi tubuhnya.","Lơ-tan dựa vào ghế dài, ngửa đầu cử động các khớp của mình.",,
AvgDialog_60107_Content_11,anKH,avg章8_AvgDialog_C_M.csv,18,AvgDialog,Content,萝坦,自从钥冢仪式之后，弥萨格就接连遇到麻烦事。,"Since the Key Tomb Ceremony, Mythag has encountered one trouble after another.","С тех пор как прошел Ритуал Кладбища Ключей, Мисага постоянно сталкивается с трудностями.","Desde el ritual de la tumba de llaves, Missaga ha tenido problemas uno tras otro",キー塚儀式の後、ミサグは次々とトラブルに巻き込まれた。,요총 의식 이후로 미사그는 끊임없이 문제가 발생하고 있다.,"Depuis le rituel de la Crypte des Clés, Missaga a rencontré une série de problèmes",Seit dem Schlüsselritual hat Missaga ständig Probleme,"Desde o ritual do Túmulo das Chaves, Missaga tem enfrentado problemas consecutivos",ตั้งแต่พิธีกรรมแห่งเยาเจิน มิซากะก็เผชิญกับเรื่องวุ่นวายอย่างต่อเนื่อง,"Sejak upacara kunci makam, Mythag terus mengalami masalah.","Từ sau lễ thức Khóa Mộ, Misaque đã liên tục gặp rắc rối.",,
AvgDialog_60107_Content_12,anKI,avg章8_AvgDialog_C_M.csv,19,AvgDialog,Content,萝坦,能遇见有趣的对手是件好事，不过，能有些休息的时间，倒也不赖。,"It's great to meet interesting opponents, but having some downtime isn't bad either.","Встреча с интересным противником — это хорошо, но время для отдыха тоже отлично.","Es bueno encontrar oponentes interesantes, pero también sería agradable tener algo de descanso",面白い相手に出会えるのは良いことだ。ただし、休憩の時間が持てるのも悪くない。,"흥미로운 상대를 만날 수 있는 것은 좋은 일이다. 그러나, 좀 쉬는 시간도 나쁘지 않다.","Rencontrer des adversaires intéressants est une bonne chose, mais avoir du temps pour se reposer ne serait pas mal non plus","Es ist gut, interessante Gegner zu treffen, aber ein wenig Ruhe wäre auch nicht schlecht","Encontrar adversários interessantes é bom, mas ter um tempo para descansar também não é ruim",การได้เจอคู่ต่อสู้ที่น่าสนใจถือเป็นเรื่องดี แต่ถ้ามีเวลาพักบ้าง ก็ดีเหมือนกันนะ,"Bertemu dengan lawan yang menarik memang menyenangkan, namun memiliki waktu untuk beristirahat juga tidak buruk.","Được gặp đối thủ thú vị là điều tốt, tuy nhiên, có thời gian nghỉ ngơi cũng khá tốt.",,
AvgDialog_60107_Content_13,anKJ,avg章8_AvgDialog_C_M.csv,20,AvgDialog,Content,,奥吉尔放下长枪，站在一旁，眉头微微皱了起来。,"Ogier lowered his lance, standing aside with a slight frown.","Оргр опустил длинное копьё, отступил в сторону и слегка нахмурился.","Ogier bajó la lanza y se quedó a un lado, frunciendo ligeramente el ceño",オージルは長槍を下ろし、横に立ち、眉をわずかにひそめて考え込んだ。,오지르는 긴 창을 내려놓고 옆으로 서서 눈썹을 살짝 찌푸렸다.,"Ogier abaisse sa lance, se tenant à côté, les sourcils légèrement froncés","Ogier senkte seinen Speer und stand zur Seite, seine Stirn leicht gerunzelt","Ogier abaixou a lança, ficou de lado, franzindo ligeiramente a testa",โอกีลวางหอกยาวลง แล้วยืนอยู่ข้างๆ ขมวดคิ้วเล็กน้อย,"Ogier meletakkan tombak panjangnya, berdiri di samping dengan alis sedikit berkerut.","Orci đặt cây thương xuống, đứng bên cạnh, nhíu mày lại một chút.",,
AvgDialog_60107_Content_14,anKK,avg章8_AvgDialog_C_M.csv,21,AvgDialog,Content,奥吉尔,说起这个……萝坦女士，您有没有觉得，最近我们遇到的事情太频繁了一点？,"Speaking of which... Lady Lotan, don't you think we've been encountering things too frequently recently?","Говоря об этом... госпожа Ротань, не кажется ли вам, что в последнее время мы сталкиваемся с событиями немного чаще?","Hablando de esto... Sra. Lotan, ¿no siente que las cosas que hemos encontrado últimamente son un poco demasiadas?",この話題について……ロタンさん、最近私たちが遭遇する出来事がちょっと頻繁に感じませんか？,"이 말이야…… 로탄 님, 최근에 저희가 겪은 일들이 너무 자주 발생하지 않나요?","En parlant de cela... Madame Lotan, avez-vous l'impression que les événements que nous avons rencontrés récemment sont devenus un peu trop fréquents ?","Übrigens, Frau Lotan, haben Sie nicht das Gefühl, dass die Dinge, die wir zuletzt erlebt haben, etwas zu häufig waren?","Falando nisso... Senhora Lotan, você não sente que os eventos que estamos encontrando recentemente são um pouco frequentes?",พูดถึงเรื่องนี้แล้ว... คุณนายโรแทน ท่านรู้สึกไหมว่าช่วงนี้เราเจอกับเหตุการณ์บ่อยเกินไปหน่อย?,"Ngomong-ngomong... Nyonya Lotan, apakah Anda merasa bahwa akhir-akhir ini kita menghadapi kejadian yang terlalu sering?","Nói đến chuyện này… Bà Lơ-tan, bà có thấy rằng gần đây chúng ta gặp hơi nhiều chuyện rồi không?",,
AvgDialog_60107_Content_15,anKL,avg章8_AvgDialog_C_M.csv,22,AvgDialog,Content,奥吉尔,从济贫院、蜡像馆，到拉伊、索纳尼尔号，再到勒姆瓦希的圣河沙丘……,"From the workhouse, wax museum, through Rye and Sona-Nyl, to the holy dunes of Remouahe...","От дома для бедных, музея восковых фигур, до Рая, корабля Сонанир, и дюн Священной реки Лемваси..","Desde el hospicio, el museo de cera, hasta Lai, el Sonaniel, y las dunas del río sagrado de Lemwashi",貧民院、ワックス像館、ラ・イ、ソナニール号、そしてレムワシの聖河砂丘……,빈민원、왁스상관，라이、소나니르 호，그리고 레무바시의 성하 사구…,"Des hospices aux musées de cire, en passant par Rai, le navire Sonaniel, et culminant aux dunes de la rivière sacrée de Lemwahy","Vom Armenhaus, Wachsfigurenkabinett, über die Rai, Sonaniel, bis zu den heiligen Flusssanddünen von Lemwash","Do asilo, museu de cera, ao Lai, Sonaniel, e depois ao Rio Sagrado de Lemwash","จากสถานสงเคราะห์ ไปจนถึงพิพิธภัณฑ์หุ่นขี้ผึ้ง จากไล่, โซนาเนียร์ และไปจนถึงเนินทรายแม่น้ำศักดิ์สิทธิ์แห่งเลอมวาซี..","Dari panti asuhan, museum lilin, hingga Rai, kapal Sonani, dan bukit pasir Sungai Suci di Lermwah…","Từ nhà nuôi người nghèo, bảo tàng bình tượng nến, đến La Í, tàu Sonanier, và sau đó là đụn cát sông thiêng liêng ở Lơmuah…",,
AvgDialog_60107_Content_16,anKM,avg章8_AvgDialog_C_M.csv,23,AvgDialog,Content,奥吉尔,自从主君继任守密人以后，这些事情就凑到了一块。这怎么看都不像是巧合。,"Ever since the Lord became the Keeper, these events have accumulated. It doesn't seem like a coincidence.","С тех пор как наш господин стал Хранителем тайн, все эти события начали происходить одновременно. Это никак не может быть совпадением.","Desde que el Señor se convirtió en el Guardián del Secreto, estas cosas se han acumulado. No parece una coincidencia",主君がシークレットキーパーを継いでから、これらの出来事が重なった。これは偶然とは到底思えない。,주군이 수호자가 된 이후로 이런 일들이 한꺼번에 일어났습니다. 이건 우연으로 보이지 않습니다.,"Depuis que le Seigneur est devenu le Gardien des Secrets, ces événements se sont enchaînés. Cela ne semble pas être une coïncidence","Seit der Herrscher der Hüter der Geheimnisse wurde, haben sich diese Dinge gehäuft. Das kann kein Zufall sein","Desde que o Senhor se tornou o Guardião dos Segredos, essas coisas começaram a se juntar. Isso não parece coincidência",ตั้งแต่ที่ท่านเจ้านายขึ้นดำรงตำแหน่งผู้รักษาความลับ เรื่องพวกนี้ก็เกิดขึ้นพร้อมกัน ดูยังไงก็ไม่ใช่เรื่องบังเอิญ,"Sejak Tuan menjadi Penjaga, semua hal ini terjadi bersamaan. Ini sama sekali tidak terlihat seperti kebetulan.","Từ khi chủ công kế nhiệm chức người giữ bí mật, những chuyện này đã xảy ra cùng lúc. Điều này nhìn thế nào cũng không giống như là trùng hợp.",,
AvgDialog_60107_Content_17,anKN,avg章8_AvgDialog_C_M.csv,24,AvgDialog,Content,萝坦,朵尔也和我聊起过这件事，不过，我不太感兴趣。,"Doll also talked to me about it, but I'm not very interested.","Дора также говорила со мной об этом, однако я не очень заинтересован.","La muñeca también habló de esto conmigo, pero no estoy muy interesado",ドルも私とこのことを話したことがあるけど，私はあまり興味がない。,"돌도 이 일에 대해 나와 이야기했지만, 나는 그다지 관심이 없다.","Poupée a aussi parlé de cela avec moi, mais cela ne m'intéresse pas vraiment","Puppe hat auch mit mir darüber gesprochen, aber ich war nicht sehr interessiert","Boneca também comentou sobre isso comigo, mas não estou muito interessada",ดอร์ก็เคยพูดเรื่องนี้กับฉันเหมือนกัน แต่ฉันไม่ค่อยสนใจเท่าไหร่。,"Boneka juga pernah membicarakan hal ini denganku, tetapi aku tidak terlalu tertarik.","Đoã Nhĩ cũng đã nói với tôi về vấn đề này, tuy nhiên, tôi không quá quan tâm.",,
AvgDialog_60107_Content_18,anKO,avg章8_AvgDialog_C_M.csv,25,AvgDialog,Content,萝坦,动脑子的事情，就留给朵尔他们吧。我们的任务，不是这个。,"""Leave the thinking to Doll and the others. Our task is different.""",Думать оставим дора и остальным. Наша задача в другом.,"Las cosas que requieren reflexión, dejémoslas a Doll y los demás. Nuestra tarea no es esta",頭を使うことは、ドルたちに任せておこう。私たちの任務は、これではない。,생각하는 일은 돌들에게 맡겨두자. 우리의 임무는 이와 다르다.,"Les affaires de l'esprit, laissons-les à poupée et aux autres. Notre tâche n'est pas celle-ci",Lass die Denkarbeit den Puppen und ihren Menschen überlassen. Unsere Aufgabe ist das nicht,Deixe as questões racionais para Dor. Nossa tarefa não é essa,เรื่องที่ต้องคิดเยอะก็ปล่อยให้ดอร์และคนอื่นๆ ทำเถอะ ภารกิจของเราไม่ใช่เรื่องนี้,"Hal yang memerlukan pemikiran, biarlah Boneka dan yang lainnya yang menangani. Tugas kita bukan ini.","Việc suy nghĩ sâu, cứ để đóa và những người khác lo. Đây không phải nhiệm vụ của chúng ta.",,
AvgDialog_60107_Content_19,anKP,avg章8_AvgDialog_C_M.csv,26,AvgDialog,Content,,萝坦熟练地把手搭在矗立身旁的巨剑上。,Lotan skillfully placed his hand on the towering giant sword beside him.,"Ротань ловко взялась за гигантский меч, возвышающийся рядом.",Lotan se apoya hábilmente en la espada gigante que está de pie a su lado,ロタンは巧みに、そばに立っている巨剣に手を添えた。,로탄은 능숙하게 옆에 세워진 거대한 검에 손을 올렸다.,Lotan a habilement placé sa main sur la gigantesque épée à côté de lui,"Lotan legte geübt die Hand auf das große Schwert, das neben ihr stand",Lotan colocou a mão habilidosamente sobre a gigantesca espada ao seu lado,โรแทนวางมือบนดาบใหญ่ข้างกายอย่างชำนาญ。,Lotan dengan cekatan meletakkan tangannya di pedang raksasa yang berdiri di sampingnya.,Lơ Tan thành thạo đặt tay lên thanh kiếm khổng lồ dựng đứng bên cạnh.,,
