Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI
Stage_43508_Desc,aSly,g关卡_Stage_A.csv,1780,Stage,Desc,,被时间遗忘的人啊，你要驶向何方？\n——去到那遥远的无依之地。那里星月静寂，海洋无声。\n世界只剩你和我。,"O forgotten one, where are you heading?\n—To the distant land of solitude. There, the stars and moon are silent, and the ocean is still.\nOnly you and I remain in the world.","Забытый временем, куда ты хочешь направиться?\n—— В далекие края, где нет опоры. Там звезды, луна и океан погружены в тишину.\nВ мире останемся только ты и я.","Olvidado por el tiempo, ¿a dónde te diriges?\n—A la tierra lejana sin apoyo. Allí, las estrellas y la luna están en silencio, el mar no tiene voz.\nSolo quedamos tú y yo",時間に忘れられた人よ、あなたはどこへ向かうのか？\n――遥か彼方の頼りない地へ。そこでは星月が静かで、海は静寂である。\n世界にはあなたと私しか残されていない。,"시간에 잊힌 자여, 당신이 향할 곳은 어디인가?\n—— 그 먼 무인지경으로 가라. 거기서는 별과 달이 고요하고, 바다가 소리 없이 흐른다.\n세상에는 당신과 나만 남았다.","Toi, oublié par le temps, où vas-tu ?\n—Vers cette terre lointaine et désolée. Là où les étoiles et la lune sont silencieuses, et la mer sans bruit.\nLe monde n'est plus que toi et moi","Du, der von der Zeit vergessen wurde, wohin gehst du?\n—Zu jenem fernen, verlassenen Ort. Dort sind die Sterne und der Mond still, das Meer schweigt.\nDie Welt gehört nur noch dir und mir","Pessoa esquecida pelo tempo, para onde você vai?\n—Para aquele lugar distante e solitário. Lá, estrelas e lua são silenciosas, o mar é mudo.\nO mundo só tem você e eu",ผู้คนที่ถูกเวลาลืมเลือนไป ท่านจะมุ่งหน้าไปทางใด?\n——ไปยังดินแดนไกลโพ้นอันโดดเดี่ยวและเงียบงัน ที่ซึ่งดวงดาวและดวงจันทร์เงียบสงบ มหาสมุทรไร้เสียง\nโลกเหลือเพียงแค่ท่านและข้า,"Wahai mereka yang dilupakan oleh waktu, ke manakah engkau akan berlayar?\n——Menuju tempat jauh tanpa sandaran. Di sana bintang dan bulan sunyi, lautan tak bersuara.\nDunia hanya menyisakan engkau dan aku.","Người bị thời gian quên lãng, bạn muốn hướng về đâu? \n—— Đi đến nơi xa xôi không có gì nương tựa. Nơi đó, sao trăng yên lặng và đại dương im lìm. \nThế giới chỉ còn lại bạn và ta."
AvgDialog_13946_Content_1,adEi,avgV1.3戈利亚小型支线_AvgDialog_C_M.csv,8,AvgDialog,Content,,无依之海,The Unmoored Sea,Бескрайнее море,Mar de desamparo,無依の海,무의지해,Mer sans attache,Meer der Verlassenen,Mar de Desamparo,ทะเลไร้ที่พึ่ง,Laut Tanpa Sandaran,Biển Cô Độc
AvgDialog_13946_Content_2,adEt,avgV1.3戈利亚小型支线_AvgDialog_C_M.csv,9,AvgDialog,Content,,"为海之使徒叹息。
为我们的光，我们的希望叹息。

因被放逐海洋的命运，我们哭号、哀叹、流尽眼泪。","Lament for the Apostle of the Sea.\nLament for our light, our hope.\n\nWe wail, weep, and shed tears over our fate of being exiled to the ocean.",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgDialog_13946_Content_3,adEE,avgV1.3戈利亚小型支线_AvgDialog_C_M.csv,10,AvgDialog,Content,,"噢，请护佑多灾的人吧！
将怜悯的目光投向我们，将黑色的生命源泉赐予我们。","Oh, please protect the afflicted!\nCast your merciful gaze upon us and grant us the black fountain of life.",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgDialog_13946_Content_4,adEP,avgV1.3戈利亚小型支线_AvgDialog_C_M.csv,11,AvgDialog,Content,,<Red:怜悯，怜悯，怜悯……>,"<Red:Mercy, mercy, mercy...>","<Red:милосердие, милосердие, милосердие...>","<Red:Piedad, piedad, piedad...>",<Red:哀れみ、哀れみ、哀れみ……>,"<Red:자비, 자비, 자비……>","<Red:Pitié, pitié, pitié...>","<Red:Erbarmen, Erbarmen, Erbarmen…>","<Red:Misericórdia, misericórdia, misericórdia...>",<Red:ความเมตตา ความเมตตา ความเมตตา……>,"<Red:Kasihan, kasihan, kasihan…>","<Red:thương xót, thương xót, thương xót...>"
AvgDialog_13946_Content_5,adFa,avgV1.3戈利亚小型支线_AvgDialog_C_M.csv,12,AvgDialog,Content,玩家,……,...,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgDialog_13946_Content_6,adFl,avgV1.3戈利亚小型支线_AvgDialog_C_M.csv,13,AvgDialog,Content,戈利亚？,醒了？,Are you awake?,Проснулся?,¿Despertaste?,起きた？,깨어났니?,Réveillé ?,Wach?,Acordou?,ตื่นแล้วหรือยัง?,Bangun?,Đã tỉnh?
AvgDialog_13946_Content_7,adFw,avgV1.3戈利亚小型支线_AvgDialog_C_M.csv,14,AvgDialog,Content,,海水卷起被日光烤至发烫的浪花，微咸的海风将浓重的腥气捎至鼻腔。,"The sea churns up waves baked by the sun, carrying a salty breeze with a strong fishy smell to your nose.","Морская вода поднимает волны, нагретые солнцем до горячего состояния, а лёгкий солоноватый бриз несёт с собой насыщенный морской запах.","El agua del mar levantaba olas calentadas por el sol, y la brisa salada traía un fuerte olor a pescado",海水が日光で温められた波を巻き上げ、塩辛い海風が濃厚な海の香りを鼻腔に運ぶ。,"해수가 일광에 의해 뜨겁게 달궈진 파도를 일으키며, 약간 짠 바닷바람이 진한 비린내를 실어 나른다.","L'eau de mer soulève des vagues chauffées par le soleil, l'air salé apporte une forte odeur de poisson à tes narines","Das Meerwasser spritzte die erhitzten Wellen auf, und der salzige Seewind brachte den starken Fischgeruch in die Nase","A água do mar levantou ondas aquecidas pelo sol, e o vento salgado trouxe o cheiro forte de peixe para suas narinas",คลื่นทะเลที่ถูกแสงแดดแผดเผาจนร้อนแรงพัดขึ้นมา ลมทะเลที่มีรสเค็มเล็กน้อยพัดพากลิ่นคาวหนักแน่นมาสู่จมูก,"Ombak laut yang dipanaskan oleh sinar matahari hingga terasa sangat panas, angin laut yang sedikit asin membawa aroma amis yang kuat ke dalam rongga hidung.","Nước biển cuộn lên những con sóng bị nắng làm nóng bỏng, gió biển mặn mang theo mùi tanh nồng tới mũi."
AvgDialog_13946_Content_8,adFB,avgV1.3戈利亚小型支线_AvgDialog_C_M.csv,15,AvgDialog,Content,玩家,<Gray:这是……入梦了？>,<Gray:Is this... a dream?>,<Gray:Это... это сон?>,<Gray:¿Esto es... un sueño?>,<Gray:これは……夢に入りましたか？>,<Gray:이건…… 꿈에 들어온 거야?>,<Gray:C'est... un rêve ? >,<Gray:Ist das... ein Traum?>,<Gray:Estou... sonhando?>,<Gray:นี่คือ... เข้าสู่ความฝันแล้วหรือเปล่า?>,<Gray:Ini……masuk ke dalam mimpi?>,<Gray:Đây…… là vào giấc mơ ?>
AvgDialog_13946_Content_9,adFC,avgV1.3戈利亚小型支线_AvgDialog_C_M.csv,16,AvgDialog,Content,戈利亚,不愧是族里出了名的病秧子，一个大浪拍来都能让你昏睡半天。,"As expected of the clan's notoriously frail member, a single large wave can leave you unconscious for half a day.","Не зря ты в племени слывешь слабаком, даже одна большая волна усыпляет тебя на полдня.","No me sorprende, el enfermo famoso del clan, una ola grande y te desmayas medio día",一族の有名な病弱者だな、大波が一回打ち込むだけで半日も昏睡してしまうのか。,"병약하기로 유명한 부족에서, 큰 파도 하나가 당신을 상당히 오래 잠들게 만들 수 있네요.","Pas étonnant que vous soyez le malade célèbre de la tribu, une grosse vague peut vous faire dormir une demi-journée","Keine Überraschung, dass du der berühmte Kränkliche im Clan bist. Eine große Welle kann dich für einen halben Tag bewusstlos machen","Não é à toa que você é o doente famoso da tribo, uma grande onda já te deixa desmaiado por meio dia",สมแล้วที่เป็นคนที่ขึ้นชื่อเรื่องสุขภาพไม่ดี แค่คลื่นใหญ่ซัดมาครั้งเดียวก็ทำให้คุณหลับไปครึ่งวันได้,"Benar-benar sesuai dengan julukanmu sebagai orang yang lemah di keluarga. Hanya karena ombak besar datang, kamu bisa tertidur selama setengah hari.","Không hổ là người yếu đuối thường xuyên bị bệnh trong tộc, một con sóng lớn cũng đủ khiến ngươi bất tỉnh nửa ngày."
AvgDialog_13946_Content_10,adEj,avgV1.3戈利亚小型支线_AvgDialog_C_M.csv,17,AvgDialog,Content,戈利亚,"派你“护送”我去找女巫？
真叫人笑掉大牙。那帮人的心思再明显不过了……","They sent you to ""escort"" me to the witch?\nThat's laughable. Their intentions couldn't be more obvious...",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgDialog_13946_Content_11,adEk,avgV1.3戈利亚小型支线_AvgDialog_C_M.csv,18,AvgDialog,Content,,戈利亚发出痛苦的抽气声。在他身下，一滩暗红的血迹正缓缓扩大，一路流淌至你的脚下。,"Goliath lets out a painful gasp. Beneath him, a pool of dark red blood slowly spreads, flowing all the way to your feet.","Голиаф издал прерывистый, болезненный вдох. Под ним медленно расширялась лужа тёмно-красной крови, растекаясь до твоих ног.","Goliat emitió un sonido de dolor. Bajo él, un charco de sangre oscura se extendía lentamente, fluyendo hasta tus pies",ゴリアが苦しげな息を漏らす。彼の下では、暗赤い血の跡がゆっくりと広がり、あなたの足元まで流れている。,고리아가 고통스러운 신음 소리를 냈다. 그의 아래로는 짙은 붉은 피가 천천히 번져나가 당신의 발밑까지 흐르고 있었다.,": Goliath émet un gémissement de douleur. Sous lui, une flaque de sang sombre s'étend lentement jusqu'à tes pieds","Goliath stieß einen schmerzhaften Atemzug aus. Unter ihm breitete sich eine dunkelrote Blutlache aus, die bis zu deinen Füßen floss","Goliath soltou um gemido de dor. Abaixo dele, uma poça de sangue escuro estava lentamente se expandindo, escorrendo até seus pés",โกลิอัทส่งเสียงครางด้วยความเจ็บปวด ใต้ร่างของเขา มีกองเลือดสีแดงเข้มกำลังแผ่กว้างช้าๆ ไหลไปจนถึงพื้นใต้เท้าของคุณ,"Goliath mengeluarkan suara napas kesakitan. Di bawah tubuhnya, genangan darah berwarna merah gelap perlahan membesar, mengalir hingga ke ujung kakimu.","Goliath phát ra một tiếng hít khí đau đớn. Dưới người anh ta, một vũng máu màu đỏ sẫm đang từ từ mở rộng, chảy dài tới chân bạn."
AvgDialog_13946_Content_12,adEl,avgV1.3戈利亚小型支线_AvgDialog_C_M.csv,19,AvgDialog,Content,戈利亚,<Red:他们想让我们一起死在这海上。>,<Red:They want us to die together at sea.>,"<Red:Они хотят, чтобы мы умерли вместе на этом море..>",<Red:Quieren que muramos juntos en este mar.>,<Red:彼らは私たちをこの海で一緒に死なせたいのだ。>,<Red:그들은 우리를 이 바다에서 함께 죽게 하려고 한다.>,<Red:Ils veulent que nous mourions ensemble en mer.>,"<Red:Sie wollen, dass wir alle auf diesem Meer sterben.>",<Red:Querem que morramos juntos no mar.>,<Red:พวกเขาต้องการให้เราจบชีวิตด้วยกันในทะเลนี้>,<Red:Mereka ingin kita mati bersama-sama di laut ini.>,<Red:họ muốn chúng ta cùng chết trên biển này.>
AvgDialog_13946_Content_13,adEm,avgV1.3戈利亚小型支线_AvgDialog_C_M.csv,20,AvgDialog,Content,玩家,大人，您受了很严重的伤！这是怎么回事……,"Master, you are gravely injured! What has happened...?","Господин, вы получили очень серьёзное ранение! Что случилось..","Señor, está gravemente herido. ¿Qué ha pasado...?",大人、あなたは重傷を負っています！これはどういうことでしょうか……,"대인, 당신은 매우 심각한 상처를 입으셨습니다! 이게 어떻게 된 거죠… \n","Monsieur, vous êtes gravement blessé ! Que s'est-il passé","Herr, ihr seid schwer verletzt! Was ist passiert","Senhor, você está gravemente ferido! O que aconteceu",ท่านผู้ใหญ่ ท่านได้รับบาดเจ็บหนักมาก! นี่มันเกิดอะไรขึ้น..,"Tuan, Anda terluka sangat parah! Apa yang terjadi… ","Thưa người, ngài đã bị thương rất nặng! Điều này là sao…"
AvgDialog_13946_Content_14,adEn,avgV1.3戈利亚小型支线_AvgDialog_C_M.csv,21,AvgDialog,Content,,纷乱的记忆涌入你的脑海。,Chaotic memories flood into your mind.,Беспорядочная память хлынула в твой разум.,Recuerdos caóticos inundan tu mente,混乱した記憶があなたの頭に駆け巡ります。,혼란스러운 기억이 당신의 마음에 밀려듭니다.,Des souvenirs chaotiques envahissent votre esprit,Chaotische Erinnerungen strömen in deinen Kopf,Memórias caóticas invadem sua mente,ความทรงจำที่วุ่นวายหลั่งไหลเข้ามาในความคิดของคุณ。,Kenangan yang kacau membanjiri memori-mu.,Những ký ức hỗn loạn ùa vào tâm trí bạn.
AvgDialog_13946_Content_15,adEo,avgV1.3戈利亚小型支线_AvgDialog_C_M.csv,22,AvgDialog,Content,,在上一场关键的战役中，领袖戈利亚因轻敌输给了敌对的部落。,"In the last crucial battle, Leader Goliath lost to the rival tribe due to underestimating them.","В прошлом ключевом сражении Голиаф, лидер, потерпел поражение от вражеского племени из-за недооценки противника.","En la batalla clave anterior, el líder Goliat perdió ante la tribu enemiga por subestimar al oponente",前回の重要な戦いにおいて、リーダーのゴリアは敵対する部族に油断して敗れました。,지난 중요한 전투에서 지도자 고리아는 적대적인 부족에게 경솔함으로 인해 패배했습니다.,"Lors de la dernière bataille cruciale, le chef Goliath a perdu contre la tribu ennemie par excès de confiance",In der letzten entscheidenden Schlacht verlor Anführer Goliath gegen den feindlichen Stamm wegen Überheblichkeit,"Na batalha crucial anterior, o líder Golias foi derrotado pelo tribo inimiga por subestimar o adversário",ในศึกครั้งสำคัญที่ผ่านมา ผู้นำโกลิอัทพ่ายแพ้ให้กับเผ่าศัตรูเนื่องจากความประมาทในศัตรู,"Dalam pertempuran kritis sebelumnya, pemimpin Goliath kalah dari suku musuh karena meremehkan mereka.","Trong trận chiến then chốt trước đó, lãnh tụ Goliath đã thua do đánh giá thấp đối thủ."
AvgDialog_13946_Content_16,adEp,avgV1.3戈利亚小型支线_AvgDialog_C_M.csv,23,AvgDialog,Content,,非利士人不接受失败。身受重伤的戈利亚惨遭流放，陪伴他的只有一条破旧的小船，以及你——,"Perishites do not accept failure. The heavily injured Goliath was exiled, accompanied only by a broken little boat and you—","Филистимляне не приняли неудачу. Тяжело раненный Голиаф был изгнан, его сопровождали лишь старая лодка и ты —","Los filisteos no aceptan la derrota. Goliat, gravemente herido, fue desterrado, acompañado solo por un viejo bote y tú—",フィリスタイン人は失敗を受け入れなかった。重傷を負ったゴリアは流放され、彼の傍らには一条の破旧した小船とあなただけがいた――,"페리시테인들은 실패를 수락하지 않았다. 중상을 입은 고리아는 유배되었으며, 그의 곁에는 낡은 작은 배와 당신 ——","Les péritites n'acceptent pas l'échec. Le goliath grièvement blessé est exilé, accompagné seulement par un vieux bateau, et par toi—","Die Perishit akzeptieren keine Niederlage. Der schwer verwundete Goliath wird verbannt, seine einzige Begleitung ist ein altes kleines Boot und du—","Os perishti não aceitam falhas. Golias, gravemente ferido, foi exilado, acompanhado apenas por um velho barco e você—",ชาวฟีลิสเตียไม่ยอมรับความพ่ายแพ้ โกลิอัทที่บาดเจ็บสาหัสโดนเนรเทศ สิ่งที่อยู่เคียงข้างเขามีเพียงเรือลำเล็กเก่าๆ และคุณ——,"Perishite tidak menerima kekalahan. Goliath yang terluka parah diasingkan, hanya sebuah perahu kecil yang usang dan kamu —","Người Phi-li-tin không chấp nhận thất bại. Goliath, bị thương nặng, đã bị lưu đày. Bên cạnh anh chỉ còn lại một con thuyền cũ kỹ, và bạn ——"
AvgDialog_13946_Content_17,adEq,avgV1.3戈利亚小型支线_AvgDialog_C_M.csv,24,AvgDialog,Content,,最弱小的非利士人，连摔跤都能输给十岁幼童。,The weakest Perishite could even lose in a wrestling match to a ten-year-old.,"Абсолютно самый слабый из филистимлян, даже в борьбе может проиграть десятилетнему ребенку.","El más débil de los peristhites, que incluso pierde en luchas contra un niño de diez años",最も弱いフィリスタイン人で、十歳の子供にも格闘で負けてしまう。,가장 약한 페리시테인은 십 세 어린아이에게도 레슬링에서 질 수 있다.,"Le plus faible des péritites, même un enfant de dix ans pourrait le battre en lutte","Der schwächste Perishit, der sogar gegen ein zehnjähriges Kind im Ringen verliert","O não tão forte perishite, até perde para uma criança de dez anos em uma luta",ชาวฟีลิสเตียที่อ่อนแอที่สุด แม้แต่การปล้ำก็ยังแพ้ให้กับเด็กอายุสิบขวบ,"Perishite yang paling lemah, bahkan bisa kalah dalam pertarungan gulat melawan anak berusia sepuluh tahun.","Người Phi-li-tin yếu nhất, thậm chí thua một đứa trẻ mười tuổi khi vật lộn."
AvgDialog_13946_Content_18,adEr,avgV1.3戈利亚小型支线_AvgDialog_C_M.csv,25,AvgDialog,Content,玩家,我记得首领<Blue:以格伦>说过，附近海域有一位神秘的女巫，她会使用一种黑色的粘液……,I remember the boss <Blue:Glen> mentioning a mysterious witch in the nearby waters who uses some kind of black slime...,"Я помню, лидер <Blue:Гленн> говорил, что в ближайших водах обитает загадочная ведьма, которая использует черную слизь..",Recuerdo que el líder <Blue:Iglenn> dijo que había una bruja misteriosa en las aguas cercanas que usaba un líquido negro,私はボス<Blue:グレンで>が言ったのを覚えています。近くの海域に謎の魔女がいて、彼女は黒いねんえきを使うと……,"내가 기억해 리더<Blue:그렌으로>가 말했어, 근처 해역에 신비한 마녀가 있는데 그녀는 검은 슬라임을 사용해.","Je me souviens que le chef <Blue:Glenn> disait qu'il y avait une sorcière mystérieuse dans les eaux voisines, utilisant une substance noire","Ich erinnere mich, dass der Anführer <Blue:Glenn> sagte, in der Nähe gibt es eine mysteriöse Hexe, die eine schwarze Flüssigkeit benutzt","Lembro que o líder <Blue:Iglan> disse que havia uma bruxa misteriosa nas águas próximas, que usava um líquido negro",ฉันจำได้ว่าหัวหน้า<Blue:อิกเรน>เคยพูดว่า ในทะเลแถวนี้มีแม่มดลึกลับคนหนึ่ง ที่สามารถใช้เมือกสีดำ..,Saya ingat pemimpin <Blue:Yiglen> pernah berkata bahwa di perairan sekitar sini ada seorang penyihir misterius yang menggunakan semacam cairan hitam lengket…,"Tôi nhớ thủ lĩnh <Blue:Igrun> đã nói, ở vùng biển gần đây có một phù thủy bí ẩn, cô ấy sẽ sử dụng một loại chất lỏng màu đen…"
AvgDialog_13946_Content_19,adEs,avgV1.3戈利亚小型支线_AvgDialog_C_M.csv,26,AvgDialog,Content,玩家,只要将它灌注到伤口上，大人身上的伤一定能痊愈！,"Just apply it to the wound, and the injury will surely heal!","Просто нанесите его на рану, и взрослый точно поправится!","Solo aplícalo en la herida, las heridas del señor sanarán",それを傷に注ぎ込めば、大人の傷は必ず治ります！,그것을 상처에 바르기만 하면 어른의 상처는 반드시 나을 것입니다!,"Appliquez-le sur la blessure, et la blessure de Monsieur guérira sûrement !","Trage es einfach auf die Wunde auf, und die Verletzung des Meisters wird heilen!","Só aplique na ferida, as feridas do senhor vão curar!",แค่ราดมันลงบนบาดแผลเถอะ บาดแผลของผู้ใหญ่จะต้องหายสนิทแน่นอน!,"Cukup tuangkan ini ke luka, dan luka pada tubuh Yang Mulia pasti akan sembuh!","Chỉ cần đổ nó vào vết thương, vết thương của đại nhân chắc chắn sẽ lành!"
AvgDialog_13946_Content_20,adEu,avgV1.3戈利亚小型支线_AvgDialog_C_M.csv,27,AvgDialog,Content,,你条件反射地抛出女巫的传说，随后才从中觉出了一丝不对劲。,"You reflexively brought up the legend of the witch, only to realize something felt off afterward.","Ты рефлекторно бросил легенду о ведьме, только затем осознав, что что-то здесь не так.","Reaccionaste lanzando la leyenda de la bruja, pero luego notaste algo extraño",あなたは条件反射的に魔女の伝説を口にし、その後で少し不自然な感じがした。,"당신은 반사적으로 마녀의 전설을 던졌고, 그 후에야 조금 이상함을 느꼈습니다.","Tu as instinctivement évoqué la légende de la sorcière, puis tu as ressenti quelque chose d'étrange","Du wirfst reflexartig die Legende der Hexe ein, bemerkst aber sofort, dass etwas nicht stimmt","Você instintivamente mencionou a lenda da bruxa, mas logo percebeu algo estranho",คุณพูดถึงตำนานของแม่มดออกไปอย่างไม่ทันคิด แล้วจึงรู้สึกว่ามีบางอย่างผิดปกติ,"Kamu secara refleks menceritakan legenda penyihir, kemudian baru menyadari ada sesuatu yang tidak beres.","Bạn phản xạ ném ra truyền thuyết về nữ phù thủy, và sau đó mới cảm nhận được một chút bất thường."
