Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI,,
Stage_8110_Name,aVsd,g关卡_Stage_A.csv,100,Stage,Name,,三思而后行,Think Before You Act,Семь раз отмерь — один раз отрежь,Piensa antes de actuar,よく考えてから行動する,생각하고 행동하라,Réfléchis bien avant d'agir,"Dreimal nachdenken, bevor du handelst",Pense bem antes de agir,คิดให้รอบคอบก่อนลงมือทำ,Pikirkan dengan matang sebelum bertindak,Cân nhắc kỹ lưỡng trước khi hành động,,
Stage_8110_Desc,aVsc,g关卡_Stage_A.csv,100,Stage,Desc,,追溯地狱犬“刻耳柏洛斯”的流言，弥萨格的调查员们来到伦蒂尼恩远郊的小镇拉伊，探寻失踪案背后的隐秘……,"Following rumors of the hellhound ""Cerberus,"" Mythag investigators arrive at the outskirts of a small town called Rye near Londinium, looking to uncover the mystery behind the disappearances...","В поисках слухов об адском псе 《Цербере》, следователи Мисага прибыли в маленький городок Рай на окраине Лентиниена, чтобы раскрыть тайну за исчезновениями..","Siguiendo los rumores sobre el sabueso infernal “Cerberus”, los investigadores de mitag llegaron al pequeño pueblo de Lai en las afueras de Londinium para investigar los misterios detrás del caso de desaparición",地獄犬「ケルベロス」の噂を追溯し、ミサグの調査員たちは失踪事件の背後に隠された秘密を探るため、レンディニエン郊外の町ライへと向かった……,"헬독 ""케르베로스""의 소문을 추적하며, 미사그의 조사원들은 실종 사건 뒤에 숨겨진 비밀을 탐구하기 위해 렌티니언 외곽의 작은 마을 라이로 향했습니다…","En suivant les rumeurs sur le chien des enfers ""Cerbère"", les enquêteurs de Missaga arrivent dans le village de Rai, en périphérie de Lentinium, pour découvrir les secrets derrière les disparitions","Auf der Spur des Höllenhundes „Kerberos“ kommen die Ermittler von Missaga in das abgelegene Dorf Lai bei Lentinen, um das Geheimnis hinter den Vermisstenfällen zu lüften","Seguindo os rumores do cão infernal ""Cérbero"", os investigadores de Missaga chegaram à cidade de Laí, nos arredores de Lentini, para desvendar os segredos por trás dos desaparecimentos","สืบหาข่าวลือเกี่ยวกับสุนัขแห่งนรก ""เซอร์เบอรัส"" นักสืบจากมิซากะได้เดินทางมาถึงเมืองเล็กๆ ชื่อว่าไร่ ซึ่งอยู่ห่างไกลจากลอนดีเนี่ยน เพื่อค้นหาความลับเบื้องหลังคดีการหายตัวไป..","Melacak rumor tentang anjing neraka ""Cerberus"", para penyelidik dari Mythag datang ke kota kecil Rye di pinggiran Londinium untuk menyelidiki rahasia di balik kasus orang hilang...","Truy tìm những lời đồn đại về chó địa ngục ""Cerberus"", các điều tra viên của Misaque đã đến thị trấn Rai ở vùng ngoại ô Lentiennam, khám phá bí ẩn đằng sau các vụ mất tích…",,
Stage_7849_Name,aVcU,g关卡_Stage_A.csv,226,Stage,Name,,三思而后行,Think Before You Act,Семь раз отмерь — один раз отрежь,Piensa antes de actuar,よく考えてから行動する,생각하고 행동하라,Réfléchis bien avant d'agir,"Dreimal nachdenken, bevor du handelst",Pense bem antes de agir,คิดให้รอบคอบก่อนลงมือทำ,Pikirkan dengan matang sebelum bertindak,Cân nhắc kỹ lưỡng trước khi hành động,,
Stage_7849_Desc,aVcT,g关卡_Stage_A.csv,226,Stage,Desc,,追溯地狱犬“刻耳柏洛斯”的流言，弥萨格的调查员们来到伦蒂尼恩远郊的小镇拉伊，探寻失踪案背后的隐秘……,"Following rumors of the hellhound ""Cerberus,"" Mythag investigators arrive at the outskirts of a small town called Rye near Londinium, looking to uncover the mystery behind the disappearances...","В поисках слухов об адском псе 《Цербере》, следователи Мисага прибыли в маленький городок Рай на окраине Лентиниена, чтобы раскрыть тайну за исчезновениями..","Siguiendo los rumores sobre el sabueso infernal “Cerberus”, los investigadores de mitag llegaron al pequeño pueblo de Lai en las afueras de Londinium para investigar los misterios detrás del caso de desaparición",地獄犬「ケルベロス」の噂を追溯し、ミサグの調査員たちは失踪事件の背後に隠された秘密を探るため、レンディニエン郊外の町ライへと向かった……,"헬독 ""케르베로스""의 소문을 추적하며, 미사그의 조사원들은 실종 사건 뒤에 숨겨진 비밀을 탐구하기 위해 렌티니언 외곽의 작은 마을 라이로 향했습니다…","En suivant les rumeurs sur le chien des enfers ""Cerbère"", les enquêteurs de Missaga arrivent dans le village de Rai, en périphérie de Lentinium, pour découvrir les secrets derrière les disparitions","Auf der Spur des Höllenhundes „Kerberos“ kommen die Ermittler von Missaga in das abgelegene Dorf Lai bei Lentinen, um das Geheimnis hinter den Vermisstenfällen zu lüften","Seguindo os rumores do cão infernal ""Cérbero"", os investigadores de Missaga chegaram à cidade de Laí, nos arredores de Lentini, para desvendar os segredos por trás dos desaparecimentos","สืบหาข่าวลือเกี่ยวกับสุนัขแห่งนรก ""เซอร์เบอรัส"" นักสืบจากมิซากะได้เดินทางมาถึงเมืองเล็กๆ ชื่อว่าไร่ ซึ่งอยู่ห่างไกลจากลอนดีเนี่ยน เพื่อค้นหาความลับเบื้องหลังคดีการหายตัวไป..","Melacak rumor tentang anjing neraka ""Cerberus"", para penyelidik dari Mythag datang ke kota kecil Rye di pinggiran Londinium untuk menyelidiki rahasia di balik kasus orang hilang...","Truy tìm những lời đồn đại về chó địa ngục ""Cerberus"", các điều tra viên của Misaque đã đến thị trấn Rai ở vùng ngoại ô Lentiennam, khám phá bí ẩn đằng sau các vụ mất tích…",,
Stage_7915_Name,aVgQ,g关卡_Stage_A.csv,395,Stage,Name,,三思而后行,Think Before You Act,Семь раз отмерь — один раз отрежь,Piensa antes de actuar,よく考えてから行動する,생각하고 행동하라,Réfléchis bien avant d'agir,"Dreimal nachdenken, bevor du handelst",Pense bem antes de agir,คิดให้รอบคอบก่อนลงมือทำ,Pikirkan dengan matang sebelum bertindak,Cân nhắc kỹ lưỡng trước khi hành động,,
Stage_7915_Desc,aVgP,g关卡_Stage_A.csv,395,Stage,Desc,,追溯地狱犬“刻耳柏洛斯”的流言，弥萨格的调查员们来到伦蒂尼恩远郊的小镇拉伊，探寻失踪案背后的隐秘……,"Following rumors of the hellhound ""Cerberus,"" Mythag investigators arrive at the outskirts of a small town called Rye near Londinium, looking to uncover the mystery behind the disappearances...","В поисках слухов об адском псе 《Цербере》, следователи Мисага прибыли в маленький городок Рай на окраине Лентиниена, чтобы раскрыть тайну за исчезновениями..","Siguiendo los rumores sobre el sabueso infernal “Cerberus”, los investigadores de mitag llegaron al pequeño pueblo de Lai en las afueras de Londinium para investigar los misterios detrás del caso de desaparición",地獄犬「ケルベロス」の噂を追溯し、ミサグの調査員たちは失踪事件の背後に隠された秘密を探るため、レンディニエン郊外の町ライへと向かった……,"헬독 ""케르베로스""의 소문을 추적하며, 미사그의 조사원들은 실종 사건 뒤에 숨겨진 비밀을 탐구하기 위해 렌티니언 외곽의 작은 마을 라이로 향했습니다…","En suivant les rumeurs sur le chien des enfers ""Cerbère"", les enquêteurs de Missaga arrivent dans le village de Rai, en périphérie de Lentinium, pour découvrir les secrets derrière les disparitions","Auf der Spur des Höllenhundes „Kerberos“ kommen die Ermittler von Missaga in das abgelegene Dorf Lai bei Lentinen, um das Geheimnis hinter den Vermisstenfällen zu lüften","Seguindo os rumores do cão infernal ""Cérbero"", os investigadores de Missaga chegaram à cidade de Laí, nos arredores de Lentini, para desvendar os segredos por trás dos desaparecimentos","สืบหาข่าวลือเกี่ยวกับสุนัขแห่งนรก ""เซอร์เบอรัส"" นักสืบจากมิซากะได้เดินทางมาถึงเมืองเล็กๆ ชื่อว่าไร่ ซึ่งอยู่ห่างไกลจากลอนดีเนี่ยน เพื่อค้นหาความลับเบื้องหลังคดีการหายตัวไป..","Melacak rumor tentang anjing neraka ""Cerberus"", para penyelidik dari Mythag datang ke kota kecil Rye di pinggiran Londinium untuk menyelidiki rahasia di balik kasus orang hilang...","Truy tìm những lời đồn đại về chó địa ngục ""Cerberus"", các điều tra viên của Misaque đã đến thị trấn Rai ở vùng ngoại ô Lentiennam, khám phá bí ẩn đằng sau các vụ mất tích…",,
AvgDialog_18997_Content_1,agpM,avg章3_AvgDialog_C_M.csv,8,AvgDialog,Content,,三思而后行,Think Before You Act,Семь раз отмерь — один раз отрежь,Piensa antes de actuar,よく考えてから行動する,삼사하고 행동하라,Réfléchis bien avant d'agir,"Dreimal nachdenken, bevor du handelst",Pense bem antes de agir,คิดให้รอบคอบก่อนลงมือทำ,Pikirkan dengan matang sebelum bertindak,Cân nhắc kỹ lưỡng trước khi hành động,,
AvgDialog_18997_Content_2,agpX,avg章3_AvgDialog_C_M.csv,9,AvgDialog,Content,,弥萨格大学 唤醒系办公室,Mythag University Awakening Studies Department Office,"Университет Мисага, административный офис кафедры пробуждения","Oficina de la Facultad de Despertadores, Universidad de Mitag",ミサグ大学 覚醒系事務所,미사그 대학 각성계 사무실,Mythag Université bureau du département des réveilleurs,Mythag Universität Büro der Erweckungsabteilung,Escritório do Departamento de Despertar da Universidade de Mythag,มหาวิทยาลัยมิซากะ สำนักงานสาขาการปลุก,Universitas Mythag Kantor Departemen Bangun,Đại học Misaque Phòng Thức tỉnh,,
AvgDialog_18997_Content_3,agqi,avg章3_AvgDialog_C_M.csv,10,AvgDialog,Content,朵尔唤醒体,<Blue:刻耳柏洛斯>的传说，最早可以追溯到公元前8世纪的古希腊。\n那时候的诗人这样描述它：,The legend of <Blue:Cerberus> can be traced back to ancient Greece in the 8th century BC.\nPoets from that era described it as:,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AvgDialog_18997_Content_4,agqt,avg章3_AvgDialog_C_M.csv,11,AvgDialog,Content,朵尔唤醒体,厄客德娜为母，提丰为父，其头有三，<Yellow:为其所猎三次者，魂灵定归冥府>。,"Echidna as the mother, Typhon as the father, with three heads, <Yellow:Those hunted three times by it will have their souls bound for the underworld>.","Эхидна — мать, Тифон — отец, у неё три головы, <Yellow:Трижды пойманные ею души навсегда уйдут в царство мёртвых>.","Echidna como madre, Tifón como padre, tiene tres cabezas, <Yellow:quien sea cazado por él tres veces, su alma irá al inframundo>",エケイドナが母、タイフォンが父で、その頭は三つある。<Yellow:それを三度狩った者には、魂は必ずや冥府に帰る>。,"어크드나가 어머니이고, 티폰이 아버지이며, 그 머리는 셋이다. <Yellow:그가 세 번 사냥당한 자의 영혼은 반드시 음부로 돌아간다>.","Mère Échidna, père Typhon, trois têtes, <Yellow:ceux chassés trois fois par lui, leurs âmes iront aux Enfers>","Echidna als Mutter, Typhon als Vater, mit drei Köpfen, <Yellow:wer dreimal von ihr gejagt wird, dessen Seele wird ins Totenreich gehen>","Echidna como mãe, Tifão como pai, com três cabeças, <Yellow:os que caçarem três vezes, suas almas irão para o submundo>",อีคิดนาเป็นมารดา ทีฟอนเป็นบิดา ศีรษะของมันมีสามหัว <Yellow:ผู้ที่ถูกล่าสามครั้งโดยมัน วิญญาณจะต้องตกสู่ปรโลก>,"Ekhidna sebagai ibu, Tifon sebagai ayah, kepalanya ada tiga, <Yellow: bagi mereka yang telah diburu tiga kali olehnya, jiwanya pasti akan masuk ke dunia bawah>.","Echidna là mẹ, Typhon là cha, đầu nó có ba. <Yellow:Kẻ bị nó săn đuổi ba lần, hồn sẽ phải về Địa phủ>.",,
AvgDialog_18997_Content_5,agqB,avg章3_AvgDialog_C_M.csv,12,AvgDialog,Content,拉蒙娜,唔，写得倒是有模有样的，还列了几个A.F.187 年的目击案例。,"Hmm, it's quite well-written, even listing a few sightings from A.F. 187.","Вот, написано вполне убедительно, даже приведены несколько случаев наблюдения за A.F.187 год.","¡Uf, está bien escrito, incluso menciona algunos avistamientos del año A.F. 187",うーん、けっこうまじめに書いてあって、A.F.187年の目撃例もいくつか挙げているね。,"음, 꽤나 제법 쓰여있네. A.F.187년의 몇 개의 목격 사례도 나열되어 있네.","Mmm, bien écrit, avec des cas observés en A.F. 187","Uff, das ist gut geschrieben, mit einigen Sichtungsfällen aus dem Jahr A.F.187","Hum, está bem escrito, até listou alguns casos de avistamento do ano A.F.187",อืม เขียนได้อย่างน่าเชื่อถือและละเอียด ยังมีกรณีการพบเห็นในปี A.F.187 อยู่หลายกรณีด้วย,"Hmm, tulisannya cukup meyakinkan, bahkan mencantumkan beberapa kasus penampakan pada tahun A.F.187.","Ừ, viết có vẻ ra dáng ra vẻ, còn liệt kê vài trường hợp mục kích vào năm A.F.187.",,
AvgDialog_18997_Content_6,agqC,avg章3_AvgDialog_C_M.csv,13,AvgDialog,Content,朵尔唤醒体,别提那些目击案例了。引用文献要不是来源不明，要不是根本不存在。,Don't mention those sighting cases. The references are either from unreliable sources or simply nonexistent.,"Не говорите об этих случаях наблюдений. Источники цитируемых документов либо непонятно откуда, либо вообще не существуют.",No menciones esos casos de avistamientos. Las referencias son dudosas o inexistentes,目撃例の話はやめてください。引用文献は出典が不明か、そもそも存在しません。,그 목격 사례들에 대해 말하지 마세요. 인용된 문헌은 출처가 불명이거나 아예 존재하지 않는 경우가 대부분입니다.,"Ne parle plus de ces observations. Les références sont soit inconnues, soit inexistantes","Hör auf, diese Sichtungsberichte zu erwähnen. Die zitierten Quellen sind entweder unklar oder existieren nicht",Não mencione esses casos de avistamento. As referências são ou de origem desconhecida ou inexistentes,อย่าพูดถึงกรณีการพบเห็นเหล่านั้นเลย การอ้างอิงเอกสารไม่ชัดเจนเรื่องแหล่งที่มาหรือไม่มีตัวตนจริงๆ,"Jangan sebutkan kasus-kasus penampakan itu. Kutipan literatur entah sumbernya tidak jelas, atau memang tidak ada sama sekali.",Đừng nhắc đến những trường hợp chứng kiến nữa. Các tài liệu được trích dẫn không rõ nguồn hoặc thậm chí không tồn tại.,,
AvgDialog_18997_Content_7,agqD,avg章3_AvgDialog_C_M.csv,14,AvgDialog,Content,朵尔唤醒体,就连那句所谓的古希腊诗人的描述，都与现在的各项文献研究相差甚远。,Even the so-called description by the ancient Greek poet is far from current research findings.,"Даже то, что называется описанием древнегреческого поэта, сильно отличается от современных исследований.",Incluso la descripción del supuesto poeta griego antiguo está muy lejos de las investigaciones actuales,その所謂の古代ギリシャの詩人の描写でさえ、現在の各種文献研究とは大きく異なる。,소위 고대 그리스 시인의 묘사는 지금의 다양한 문헌 연구와 크게 다릅니다.,Même la soi-disant description du poète grec ancien est très différente des recherches actuelles,Sogar die Beschreibung des sogenannten antiken griechischen Dichters weicht stark von den aktuellen Forschungsergebnissen ab,Até a descrição do poeta grego antigo está longe das pesquisas atuais,แม้แต่คำอธิบายที่กล่าวถึงโดยกวีกรีกโบราณยังแตกต่างไปจากการวิจัยเอกสารในปัจจุบันอย่างมาก。,Bahkan deskripsi yang dikaitkan dengan penyair Yunani kuno sangat berbeda dari hasil penelitian literatur saat ini.,Thậm chí câu mô tả được cho là của nhà thơ cổ Hy Lạp cũng khác biệt rất xa so với các nghiên cứu văn bản hiện nay.,,
AvgDialog_18997_Content_8,agqE,avg章3_AvgDialog_C_M.csv,15,AvgDialog,Content,朵尔唤醒体,如果你准备仅凭寥寥几页杜撰就让守密人出外勤，威廉，我就得质疑调查队的工作态度了。,"If you're planning to send the Keepers on a mission based solely on a few pages of fabricated content, William, I have to question the attitude of the investigation team.","Если ты собираешься отправить Хранителя тайн в полевую работу на основании скудных и недостоверных записей, Уильям, мне придётся усомниться в методах расследования.","Si planeas enviar al Guardián del Secreto con solo unas pocas páginas inventadas, William, cuestionaré la actitud del equipo de investigación",ウィリアム、ほんの数ページの虚偽の情報だけで守密人を外勤に出すつもりなら、調査隊の態度を疑問視せざるを得ない。,"만약 몇 페이지의 허구로 수호자를 현장에 내보내려 한다면, 윌리엄, 나는 조사팀의 태도를 의심해야 할 것입니다.","Si tu comptes envoyer le Gardien du secret en mission avec seulement quelques pages inventées, William, je dois remettre en question l'attitude de l'équipe d'enquête","Wenn du nur ein paar Seiten Fiktion als Grundlage für den Einsatz der Hüter nimmst, William, muss ich die Arbeitsmoral des Untersuchungsteams in Frage stellen","Se você planeja enviar o Guardião em uma missão com apenas algumas páginas inventadas, William, eu questionarei a atitude da equipe de investigação",หากคุณคิดจะให้ผู้รักษาความลับออกไปปฏิบัติงานนอกสถานที่เพียงเพราะเรื่องแต่งไม่กี่หน้ากระดาษ วิลเลียม ผมก็ต้องตั้งคำถามถึงทัศนคติในการทำงานของทีมสอบสวนแล้ว,"Jika kamu hanya berencana mengirim Penjaga untuk tugas lapangan berdasarkan beberapa halaman karangan, William, aku harus mempertanyakan sikap kerja tim Penyelidikan.","Nếu bạn dự định chỉ dựa vào vài trang nội dung hư cấu để người giữ bí mật đi ra ngoài thực hiện nhiệm vụ, William, tôi phải nghi ngờ điều tra thái độ làm việc của đội.",,
AvgDialog_18997_Content_9,agqF,avg章3_AvgDialog_C_M.csv,16,AvgDialog,Content,威廉,并非我不愿提供现场资料，只是……,"It's not that I don't want to provide on-site data, it's just...","Не то чтобы я не хотел предоставить материалы с места события, просто..","No es que no quiera proporcionar información en el lugar, es solo que",私たちは現場の資料を提供したくないわけではなく、ただ……,"제가 현장 자료를 제공하지 않으려는 것이 아니라, 그저……","Ce n'est pas que je ne veux pas fournir les informations sur place, mais","Es ist nicht so, dass ich keine Vor-Ort-Informationen geben möchte, aber","Não é que eu não queira fornecer informações, mas",ไม่ใช่ว่าฉันไม่เต็มใจให้ข้อมูลในที่เกิดเหตุ แต่..,"Bukan karena saya tidak mau memberikan informasi di tempat, hanya saja...","Không phải tôi không muốn cung cấp tài liệu hiện trường, chỉ là…",,
AvgDialog_18997_Content_10,agpN,avg章3_AvgDialog_C_M.csv,17,AvgDialog,Content,,威廉谨慎地从档案中排出几张照片。\n照片的正中，怪异莫名的黑色三角缓缓散出黑雾。,"William carefully pulls several photos from the archive.\nAt the center, a strange black triangle slowly emits dark mist.",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AvgDialog_18997_Content_11,agpO,avg章3_AvgDialog_C_M.csv,18,AvgDialog,Content,朵尔唤醒体,<Yellow:严重的融蚀>。,<Yellow:Severe Dissolution>.,<Yellow:серьёзное плавление>.,<Yellow:Corrosión severa>,<Yellow:重篤な融食>。,<Yellow:심각한 융식>.,<Yellow:Corrosion sévère.>,<Yellow:Schwere Erosion.>,<Yellow:Corrosão severa.>,<Yellow:การหลอมกร่อนอย่างรุนแรง>.,<Yellow:Pelarutan parah>.,<Yellow:nặng nề rỗng rỗng>.,,
AvgDialog_18997_Content_12,agpP,avg章3_AvgDialog_C_M.csv,19,AvgDialog,Content,威廉,警方接到失踪报案是两周前的事情。,The police received the missing person report two weeks ago.,Полиция получила сообщение о пропаже две недели назад.,La policía recibió el reporte de desaparición hace dos semanas,警察に失踪届が出されたのは2週間前のことです。,경찰이 실종 신고를 받은 것은 2주 전의 일이다.,La police a reçu le signalement de disparition il y a deux semaines,Die Polizei erhielt die Vermisstenanzeige vor zwei Wochen,A polícia recebeu o relatório de desaparecimento há duas semanas,ตำรวจได้รับแจ้งว่ามีคนหายไปเมื่อสองสัปดาห์ก่อน,Laporan orang hilang diterima oleh polisi dua minggu lalu.,Cảnh sát nhận được báo cáo về việc mất tích cách đây hai tuần.,,
AvgDialog_18997_Content_13,agpQ,avg章3_AvgDialog_C_M.csv,20,AvgDialog,Content,拉蒙娜,<Yellow:扩散速度很快>，快得异常。,"<Yellow:Spreads extremely fast>, unusually so.","<Yellow:скорость распространения очень высока>, настолько высока, что это вызывает беспокойство.",<Yellow:La velocidad de difusión es extremadamente rápida.>,<Yellow:拡散速度がとても速い>、異常に速い。,"<Yellow:확산 속도가 매우 빠릅니다>, 비정상적으로 빠릅니다.","<Yellow:La vitesse de propagation est rapide>, anormalement rapide","<Yellow:Die Ausbreitungsgeschwindigkeit ist sehr hoch>, außergewöhnlich hoch","<Yellow:A velocidade de propagação é rápida>, anormalmente rápida",<Yellow: ความเร็วการแพร่กระจายเร็วมาก>，เร็วอย่างไม่น่าเชื่อ。,"<Yellow:Kecepatan penyebarannya sangat cepat>, cepat secara abnormal。","<Yellow:tốc độ lây lan rất nhanh>, nhanh một cách bất thường.",,
