Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI
Stage_36620_Desc,aSiv,g关卡_Stage_A.csv,1689,Stage,Desc,,女王坐在高高的王座里。\n陪伴她的有无尽的珍宝、财富，以及一点点沉没的宇宙废墟。,"The queen sits atop her high throne.\nAccompanied by endless treasures, wealth, and a trace of sunken cosmic ruins.","Королева сидит на высоком троне.\nВместе с ней находятся бесконечные сокровища, богатства и небольшая часть затопленных космических руин.","La reina estaba sentada en su alto trono.\nLa acompañaban tesoros interminables, riquezas y un poco de las ruinas sumergidas del cosmos",女王は高くそびえる玉座に座っている。\n彼女を伴うのは数え切れない宝物、富、そして少し沈んだ宇宙の廃墟。,"여왕은 높은 왕좌에 앉아 있습니다. \n그녀를 동반하는 것은 무한한 보물, 부, 그리고 조금 가라앉는 우주 폐허입니다.","La reine était assise sur son trône élevé.\nAvec elle, des trésors infinis, des richesses, et un peu de ruines cosmiques englouties","Die Königin saß auf ihrem hohen Thron.\nBegleitet von unendlichen Schätzen, Reichtum und ein wenig versunkener kosmischer Trümmer","A rainha sentada em seu trono elevado.\nAcompanhada por tesouros infinitos, riquezas e um pouco de ruínas cósmicas submersas",ราชินีประทับอยู่บนบัลลังก์สูง。\nสิ่งที่อยู่เคียงข้างพระนางคือทรัพย์สมบัติอันไม่มีที่สิ้นสุด ความมั่งคั่ง และเศษซากของจักรวาลที่จมอยู่,"Ratu duduk di Takhta yang tinggi. \n Menemaninya ada harta karun tanpa batas, kekayaan, serta sedikit reruntuhan kosmos yang tenggelam.","Nữ hoàng ngồi trên ngai vàng cao vời. \n Kèm theo bà là vô số báu vật, tài sản, và một chút tàn tích vũ trụ chìm."
AvgDialog_25189_Content_1,ajtu,avgV1.2旺达小型支线_AvgDialog_C_M.csv,8,AvgDialog,Content,,离群的女王,The Outcast Queen,Королева-отступница,La reina solitaria,孤立の女王,이탈한 여왕,Reine isolée,Verlassene Königin,Rainha solitária,ราชินีผู้โดดเดี่ยว,Ratu yang Terpencil,Nữ hoàng bị bỏ rơi
AvgDialog_25189_Content_2,ajtF,avgV1.2旺达小型支线_AvgDialog_C_M.csv,9,AvgDialog,Content,,很久很久以前……,Once upon a time...,Давным-давно..,"Hace mucho, mucho tiempo",とても昔のこと……,옛날 옛적에……,"Il y a très, très longtemps","Vor langer, langer Zeit","Há muito, muito tempo",นานมาแล้ว..,Sudah sangat lama...,Xưa xưa kia…
AvgDialog_25189_Content_3,ajtQ,avgV1.2旺达小型支线_AvgDialog_C_M.csv,10,AvgDialog,Content,,她所见的一切由她统治。,She rules over everything she sees.,"Всё, что она видит, подчиняется её воле.",Todo lo que veía estaba bajo su dominio,彼女が見渡す全ては彼女の支配下にある。,그녀가 보는 모든 것을 그녀가 지배한다.,Tout ce qu'elle voyait était sous son contrôle,"Alles, was sie sah, wurde von ihr beherrscht",Tudo o que ela via estava sob seu domínio,ทุกสิ่งที่เธอเห็นเป็นส่วนหนึ่งของการปกครองของเธอ,Segala sesuatu yang dilihatnya berada di bawah kekuasaannya.,Mọi thứ cô ấy nhìn thấy đều nằm dưới sự cai trị của cô ấy.
AvgDialog_25189_Content_4,ajub,avgV1.2旺达小型支线_AvgDialog_C_M.csv,11,AvgDialog,Content,,夜晚，她独自坐在高高的露台上，望着四周缓慢滚动的星球。,"At night, she sat alone on the high terrace, watching the slowly rotating planets around her.","Вечером она сидела одна на высокой террасе, глядя на медленно вращающиеся планеты.","Por la noche, ella se sentaba sola en la alta terraza, observando los planetas rodar lentamente a su alrededor",夜に、彼女は高いテラスに一人で座って、周囲をゆっくりと回る星を眺めていた。,밤에 그녀는 높은 테라스에 홀로 앉아 주변을 천천히 회전하는 행성을 바라보았다.,"La nuit, elle était assise seule sur la haute terrasse, observant les planètes lentement tourner autour d'elle",Nachts sitzt sie allein auf dem hohen Balkon und beobachtet die langsam rollenden Planeten um sie herum,"À noite, ela sentava sozinha na alta varanda, observando os planetas ao redor rolarem lentamente",ยามราตรี เธอนั่งอยู่คนเดียวบนระเบียงสูง มองดูดาวเคราะห์ที่หมุนช้าๆ รอบตัว,"Malam hari, dia duduk sendirian di teras tinggi, memandang planet yang bergerak perlahan di sekitarnya.","Đêm tối, cô ấy ngồi một mình trên ban công cao, nhìn những hành tinh xung quanh chuyển động chậm rãi."
AvgDialog_25189_Content_5,ajum,avgV1.2旺达小型支线_AvgDialog_C_M.csv,12,AvgDialog,Content,,她会唱歌，会自言自语，有时还会不知不觉睡过去。,"She can sing, talk to herself, and sometimes fall asleep without even realizing it.","Она может петь, разговаривать сама с собой, а иногда и засыпает, не осознавая этого.","Canta, habla sola y a veces se duerme sin darse cuenta",彼女は歌を歌い、独り言を言い、時には気付かないうちに眠ってしまうことがあります。,"그녀는 노래를 부르고, 혼잣말을 하며, 때로는 무의식중에 잠이 들기도 합니다.","Elle chante, parle seule, et parfois s'endort sans s'en rendre compte","Sie kann singen, Selbstgespräche führen und manchmal unbewusst einschlafen","Ela canta, fala sozinha e às vezes adormece sem perceber",เธอร้องเพลงได้ พูดกับตัวเองบ้าง และบางครั้งก็เผลอหลับไปโดยไม่รู้ตัว,"Dia bisa bernyanyi, berbicara sendiri, dan terkadang tanpa sadar tertidur.","Cô ấy biết hát, thường lẩm bẩm một mình, và đôi khi thiếp đi lúc nào không hay."
AvgDialog_25189_Content_6,ajux,avgV1.2旺达小型支线_AvgDialog_C_M.csv,13,AvgDialog,Content,,她总是这样随心所欲。\n灾厄发生前，她是这里的女王；灾厄发生后，她是这里仅剩的存在。,"She always acts on a whim.\nBefore the Cataclysm, she was the queen here; after the Cataclysm, only she remains.",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgDialog_25189_Content_7,ajuI,avgV1.2旺达小型支线_AvgDialog_C_M.csv,14,AvgDialog,Content,,所以她总能这样随心所欲。,So she can always do as she pleases.,"Так что она всегда может делать, как ей заблагорассудится","Entonces, siempre puede hacer lo que quiera",なので彼女はいつもこうして自由に振る舞うことができます。,그래서 그녀는 항상 이렇게 마음대로 할 수 있어.,"Donc, elle peut toujours faire ce qu'elle veut","Also kann sie immer tun, was sie will","Então, ela sempre pode fazer o que quer",เธอเลยทำตามใจตัวเองได้เสมอ,"Jadi, dia selalu bisa bertindak sesuai keinginannya.",Vì vậy cô ấy luôn có thể làm theo ý muốn.
AvgDialog_25189_Content_8,ajuT,avgV1.2旺达小型支线_AvgDialog_C_M.csv,15,AvgDialog,Content,,是的，她所见的一切由她统治，然而这一切早已湮灭在宇宙尘埃中。,"Yes, everything she saw was under her control, but all of it has long since vanished into cosmic dust.","Да, всё, что она видела, находилось под её правлением, однако всё это давным-давно обратилось в аннигиляцию в космической пыли.","Sí, todo lo que ella vio estaba bajo su dominio, pero todo se desvaneció en el polvo cósmico",彼女が見たすべては彼女の支配下にあったが、それらはすでに宇宙の塵の中に消滅しています。,"네, 그녀가 보았던 모든 것은 그녀의 지배 아래에 있었지만, 이 모든 것이 우주 먼지 속에서 소멸되었습니다.","Oui, tout ce qu'elle voyait était sous son contrôle, mais tout cela a disparu dans la poussière cosmique","Ja, alles, was sie sah, beherrschte sie, aber alles ist längst im kosmischen Staub verschwunden","Sim, tudo o que ela viu estava sob seu domínio, mas tudo isso já se perdeu no pó do universo",ใช่แล้ว สิ่งที่เธอเห็นทั้งหมดนั้นเคยอยู่ภายใต้การปกครองของเธอ แต่ทว่าทุกอย่างได้สูญหายในฝุ่นละอองของจักรวาลเสียแล้ว,"Ya, segala sesuatu yang dilihatnya berada di bawah kekuasaannya, namun semuanya itu telah lenyap dalam debu kosmik.","Vâng, mọi thứ cô ấy thấy đều thuộc về sự cai trị của cô, nhưng tất cả đã biến mất trong biển bụi vũ trụ."
AvgDialog_25189_Content_9,ajuU,avgV1.2旺达小型支线_AvgDialog_C_M.csv,16,AvgDialog,Content,,一个没有子民的女王，还是女王吗？\n旺达也不知道。,Is a queen without subjects still a queen?\nWanda doesn't know either.,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgDialog_25189_Content_10,ajtv,avgV1.2旺达小型支线_AvgDialog_C_M.csv,17,AvgDialog,Content,神秘的女声,还没醒？那就帮他凉快凉快。,Still not awake? Let's help him cool off a bit.,Еще не проснулся? Тогда помоги ему охладиться.,"¿Aún no despierta? Entonces, vamos a refrescarlo un poco",まだ起きていない？なら、彼をさっぱりさせてあげよう。,아직 안 깼어? 그럼 시원하게 해주자.,Pas encore réveillé ? Alors rafraîchissons-le un peu,Noch nicht wach? Dann kühl ihn ab,Ainda não acordou? Vamos esfriá-lo um pouco,ยังไม่ตื่นเหรอ? งั้นช่วยให้เขาสดชื่นหน่อยสิ!,"Belum bangun? Kalau begitu, bantu dia menjadi lebih dingin.",Chưa tỉnh? Vậy thì giúp anh ta hạ nhiệt chút nào!
AvgDialog_25189_Content_11,ajtw,avgV1.2旺达小型支线_AvgDialog_C_M.csv,18,AvgDialog,Content,玩家,唔……！！,Hmm...!!,М...!,Mmm...！！,う……！！,음…!!,Mmm... !!,Hm...!!,Hum...!!,อืม...!,Hmm……!!,Ừ……!
AvgDialog_25189_Content_12,ajtx,avgV1.2旺达小型支线_AvgDialog_C_M.csv,19,AvgDialog,Content,,胸前一阵冰冷。,A cold chill runs through my chest.,В области груди почувствовался холод.,Un frío en el pecho,胸に冷たさが走った。,가슴에 차가운 감각이 스쳤다.,Une sensation de froid sur la poitrine,Ein kaltes Gefühl auf der Brust,Uma sensação de frio no peito,ความหนาวเย็นแผ่ซ่านที่หน้าอก,Dada terasa sangat dingin.,Một cảm giác lạnh buốt ở ngực
AvgDialog_25189_Content_13,ajty,avgV1.2旺达小型支线_AvgDialog_C_M.csv,20,AvgDialog,Content,低沉的男声,<Change>还是没反应……夫人……,<Change>Still no response... My lady...,<Change>ещё никакой реакции... мадам..,<Change>Sigue sin reaccionar... señora,<Change>まだ反応がない……奥様……,<Change>아직도 반응이 없어요…… 부인……,<Change>Toujours pas de réponse... Madame,<Change>Immer noch keine Reaktion... Frau,<Change>Ainda sem resposta... Senhora,<Change>ยังไม่มีปฏิกิริยาอะไรเลย...คุณผู้หญิง..,<Change>Masih tidak ada reaksi... Nyonya...,<Change>còn không có phản ứng…… phu nhân……
AvgDialog_25189_Content_14,ajtz,avgV1.2旺达小型支线_AvgDialog_C_M.csv,21,AvgDialog,Content,神秘的女声,那就切了吧，手脚干净点。,"Then cut it off, and do it cleanly.","Тогда давай, действуй быстро и чисто.","Córtalo, hazlo rápido",それなら切って、手際よく片付けましょう。,"그렇다면 끝내버려, 확실하게 처리해.","Alors coupe-le, fais ça proprement","Dann schneid es ab, aber mach es sauber","Então corte, mas seja rápido",งั้นก็ตัดเลยเถอะ ทำให้เรียบร้อยและรวดเร็ว,"Kalau begitu, potong saja, lakukan dengan cepat dan bersih.","Thì cứ quyết định đi, làm cho gọn gàng chút."
AvgDialog_25189_Content_15,ajtA,avgV1.2旺达小型支线_AvgDialog_C_M.csv,22,AvgDialog,Content,玩家,！！,!!,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgDialog_25189_Content_16,ajtB,avgV1.2旺达小型支线_AvgDialog_C_M.csv,23,AvgDialog,Content,玩家,<Big:切、切什么？！>,"<Big:Cut, cut what?!>","<Big:Что режешь, что именно?>",<Big:¿Cortar qué?!>,<Big:切、切るわけないよ！>,"<Big:뭐, 뭐를 자르라는 거야?!>","<Big:Couper, couper quoi ?!>",<Big:Was schneiden?!>,"<Big:Cortar, cortar o quê?!>",<Big:ตัดอะไร?!>,"<Big:Memotong, memotong apa?!!>","<Big:Cắt, cắt cái gì?!>"
AvgDialog_25189_Content_17,ajtC,avgV1.2旺达小型支线_AvgDialog_C_M.csv,24,AvgDialog,Content,,你被绑在冰冷的刑架上，沉重的铡刀就在大腿上方不到10英寸的地方，眼看即将落下——,"You are bound to a cold rack, with a heavy guillotine hovering just 10 inches above your thigh, about to drop—","Ты связан на холодном пыточном столбе, тяжёлый палаческий нож находится менее чем в 25 сантиметрах от твоих бёдер и готов упасть в любую секунду —","Estás atado a un frío patíbulo, una pesada guillotina a menos de 10 pulgadas de tu muslo, a punto de caer—",あなたは冷たい拷問台に縛り付けられ、重い斬首用の刃が太ももの上約25センチメートルのところにあり、目前で落ちようとしている——,"당신은 차가운 고문대에 묶여 있으며, 무거운 도살도가 허벅지 위 10인치 미만의 곳에서 곧 떨어질 것 같습니다—","Tu es attaché à un échafaud froid, une lourde guillotine à moins de 10 pouces de ta cuisse, prête à tomber—","Du bist an ein kaltes Schafott gefesselt, die schwere Guillotine schwebt weniger als 10 Zoll über deinem Oberschenkel, bereit, herabzufallen—","Você está amarrado a uma estrutura fria, com uma guilhotina pesada a menos de 10 polegadas acima de sua coxa, prestes a cair—",คุณถูกมัดไว้บนหอประหารที่เย็นเฉียบ มีดตัดหนักอยู่เหนือต้นขาของคุณไม่ถึง 25.4 เซนติเมตร กำลังจะตกลงมา——,"Kamu terikat pada rak penyiksaan yang dingin, pisau pemenggal berat berada kurang dari 10 inci di atas paha, tampaknya akan segera jatuh ——","Bạn bị trói trên giá hành hình lạnh lẽo, lưỡi guillotine nặng nề chỉ cách đùi bạn chưa đầy 10 inch, trông như sắp rơi xuống——"
AvgDialog_25189_Content_18,ajtD,avgV1.2旺达小型支线_AvgDialog_C_M.csv,25,AvgDialog,Content,玩家,稍等……<Big:嘶！>,Hold on... <Big:Hiss!>,Подождите...<Big:шик!>,Espera... <Big:¡Sss!>,ちょっと待って……<Big:うわっ！>,잠시……<Big:으아!>,Attends... <Big:Ah !>,Warte...<Big:Zisch!>,Espere um momento... <Big:Sss!>,เดี๋ยว…<Big:ซ่า!>,Sebentar... <Big: Ssst!>,Chờ chút……<Big:Á!>
AvgDialog_25189_Content_19,ajtE,avgV1.2旺达小型支线_AvgDialog_C_M.csv,26,AvgDialog,Content,,胸口传来剧烈的疼痛。你的长袍早已被撕得不成样子，露出累累狰狞的伤痕。,"A sharp pain radiates from your chest. Your robe is in tatters, revealing numerous gruesome scars.","Грудь пронзила сильная боль. Твоя длинная ряса уже была изорвана в клочья, обнажив множество страшных шрамов.","Un dolor intenso en el pecho. Tu túnica está hecha jirones, revelando cicatrices horribles",胸に激しい痛みが走る。あなたの長袍は既に引き裂かれ、痛々しい傷痕が露わになっている。,"가슴에서 격렬한 통증이 느껴졌다. 당신의 로브는 이미 모양을 잃었고, 처참한 상처들이 드러나 있었다.","Une douleur intense dans la poitrine. Ta robe est en lambeaux, révélant des cicatrices terrifiantes","Starke Schmerzen in der Brust. Dein Gewand ist zerrissen, darunter klaffende Wunden","Uma dor intensa no peito. Seu manto está em frangalhos, revelando cicatrizes horríveis",ความเจ็บปวดอย่างรุนแรงถาโถมเข้าที่หน้าอก เสื้อคลุมยาวของคุณถูกฉีกจนไม่เหลือสภาพ เผยให้เห็นบาดแผลน่ากลัวที่ซ้อนกันมากมาย,"Rasa sakit yang hebat datang dari dada. Jubah panjangmu telah robek tak berbentuk, memperlihatkan banyak luka yang mengerikan.","Ngực cảm nhận cơn đau dữ dội. Áo choàng dài của bạn đã sớm bị xé thành từng mảnh, lộ ra những vết thương chồng chất và dữ tợn."
AvgDialog_25189_Content_20,ajtG,avgV1.2旺达小型支线_AvgDialog_C_M.csv,27,AvgDialog,Content,,显然，这具身体曾遭遇非人的虐待。,"Clearly, this body has suffered inhumane abuse.","Очевидно, это тело подвергалось чудовищным пыткам.","Obviamente, este cuerpo ha sufrido abusos inhumanos",明らかに、このからだは非人間的な虐待を受けたことがある。,"분명히, 이 몸은 비인간적 학대를 받았던 것 같다.","Évidemment, ce corps a subi des abus inhumains",Offensichtlich wurde dieser Körper unmenschlich misshandelt,"Claramente, este corpo sofreu abusos desumanos",ชัดเจนว่าร่างกายนี้เคยถูกทรมานอย่างโหดร้ายเกินมนุษย์。,"Jelas, tubuh ini pernah mengalami penyiksaan yang tidak manusiawi.","Rõ ràng, thân thể này đã từng chịu đựng sự ngược đãi vô nhân đạo."
AvgDialog_25189_Content_21,ajtH,avgV1.2旺达小型支线_AvgDialog_C_M.csv,28,AvgDialog,Content,？？？,你终于醒了。,You're finally awake.,Ты наконец проснулся.,Finalmente despertaste,やっと目を覚ましたね。,당신이 드디어 깨어났습니다.,"Enfin, tu es réveillé",Du bist endlich wach,Você finalmente acordou,คุณตื่นแล้วสินะ,"Akhirnya, kamu bangun.",Bạn cuối cùng cũng đã tỉnh.
AvgDialog_25189_Content_22,ajtI,avgV1.2旺达小型支线_AvgDialog_C_M.csv,29,AvgDialog,Content,,低柔却不失威严的女声回荡在空旷的大厅内。,A soft yet authoritative female voice echoed in the spacious hall.,"Низкий, но внушительный женский голос эхом разнесся по пустому холлу.",Una voz femenina suave pero autoritaria resuena en el amplio salón,低く柔らかだが威厳のある女性の声が、空虚なホールに響き渡った。,낮고 부드럽지만 위엄 있는 여성의 목소리가 큰 로비 안에 울려 퍼졌다.,Une voix féminine douce mais autoritaire résonne dans le hall vide,"Eine sanfte, aber dennoch autoritäre Frauenstimme hallt durch die leere Halle",Uma voz feminina suave mas autoritária ecoa no salão vazio,เสียงหญิงที่นุ่มนวลแต่เต็มไปด้วยความน่าเกรงขามสะท้อนอยู่ในห้องโถงที่ว่างเปล่า,Suara wanita yang lembut namun tetap mengandung keagungan bergema di dalam aula besar yang kosong.,"Giọng nữ nhẹ nhàng vẫn toát lên vẻ uy nghiêm, vang vọng trong sảnh rộng lớn."
AvgDialog_25189_Content_23,ajtJ,avgV1.2旺达小型支线_AvgDialog_C_M.csv,30,AvgDialog,Content,,尊贵的女领主旺达正斜靠在侍从身上，眯眼望着你。,"The noble Lady Wanda leans against her attendant, squinting at you.","Уважаемая госпожа Ванда полулежит на плече слуги, прищурившись, смотрит на вас.","La noble señora Wanda está recostada sobre su sirviente, mirándote con los ojos entrecerrados",尊貴な女性領主ワンダはサーヴァントに寄りかかり、細めた目で君を見つめている。,귀족 여주인 완다가 서번트에게 기대어 눈을 가늘게 뜨며 당신을 바라보고 있습니다.,"La noble Dame Wanda est appuyée sur son serviteur, vous regardant les yeux mi-clos",Die edle Herrin Wanda lehnt sich an ihren Diener und blinzelt dich an,"A nobre Lady Wanda está reclinada sobre um servo, olhando para você com os olhos semicerrados",ผู้นำหญิงผู้สง่างามวันดาเอนตัวพิงไหล่ของข้ารับใช้ พร้อมกับหรี่ตามองท่าน,"Yang Terhormat Nyonya Pemimpin Wanda sedang bersandar pada pelayannya, memicingkan mata menatapmu.","Nữ lãnh chúa tôn quý Vanda đang nghiêng mình dựa vào thị vệ, lim dim nhìn bạn."
AvgDialog_25189_Content_24,ajtK,avgV1.2旺达小型支线_AvgDialog_C_M.csv,31,AvgDialog,Content,玩家,这是在做什么？！,What is this?! ,Это что происходит?!,¿Qué estás haciendo?,これは何をしているの？！,이게 뭘 하고 있는 거예요?!,Que fais-tu ?!,Was machst du da?!,O que está fazendo?!,นี่กำลังทำอะไรกันอยู่!?,Apa yang sedang dilakukan ini?!,Đây là đang làm gì?!
AvgDialog_25189_Content_25,ajtL,avgV1.2旺达小型支线_AvgDialog_C_M.csv,32,AvgDialog,Content,旺达,“一味行淫，随情纵欲……”,"""Indulging in lust, yielding to desires...""","《предаваться разврату, праздность плоти...》",“Entregarse al placer y la lujuria…”,「一味に淫らに振舞い、耽溺のままに……」,"""일방적으로 음행하고, 방종에 마음대로…""","“Se livrer à la débauche, se laisser aller aux désirs…”",“Hingabe an Lust und Begierde...”,"“Entregue-se ao prazer, sem restrições...”",“หมกมุ่นอยู่กับการเสพสุขตามใจปรารถนา...”,"""Melakukan perbuatan cabul, mengikuti nafsu tanpa kendali…""","""một mực phóng túng, tùy ý buông thả dục vọng……"""
AvgDialog_25189_Content_26,ajtM,avgV1.2旺达小型支线_AvgDialog_C_M.csv,33,AvgDialog,Content,旺达,下一句是什么？接着背呀，小修士。,"What's the next line? Keep reciting, young monk.","Какая следующая строка? Давай, продолжай, маленький монах.","¿Cuál es la siguiente frase? Continúa recitando, pequeño monje",次の一句は何ですか？続けて詠んで、小僧。,"다음 문장은 무엇인가요? 계속 외워요, 수사님.","Quelle est la prochaine phrase ? Continue de réciter, petit moine","Was ist der nächste Satz? Weiter rezitieren, kleiner Mönch","Qual é a próxima frase? Continue, pequeno monge","ประโยคต่อไปคืออะไร? ท่องต่อไปเถอะ, น้องนักบวช.","Apa kalimat berikutnya? Lanjutkanlah, Biksu Kecil.","Dòng tiếp theo là gì? Tiếp tục học đi, chú tu sĩ."
AvgDialog_25189_Content_27,ajtN,avgV1.2旺达小型支线_AvgDialog_C_M.csv,34,AvgDialog,Content,玩家,……？,...?,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
