Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI
Stage_35574_Name,aSeM,g关卡_Stage_A.csv,1717,Stage,Name,,寂静的白日,Silent Day,Тихий белый день,Día silencioso,静かな昼,조용한 낮,Jour silencieux,Stille des Tages,Dia silencioso,วันที่เงียบงัน,Hari putih yang hening,Ngày yên lặng trắng
Stage_35574_Desc,aSeL,g关卡_Stage_A.csv,1717,Stage,Desc,,奥瑞塔喜欢你，所以要你成为能够加入她平凡一天的朋友。,Aurita likes you and wants you to become a friend who can join her in an ordinary day.,"Орета нравишься ей, поэтому она хочет, чтобы ты стал другом и провёл с ней обычный день.","Aurita te quiere, así que quiere que seas un amigo que pueda unirse a su día ordinario",オーリータはあなたが好きなので、あなたに彼女の日常の一日に加われる友達になってほしいのです。,오레타는 당신을 좋아해서 당신이 그녀의 평범한 하루에 함께할 수 있는 친구가 되기를 원합니다。,"Aurita t'aime, alors elle veut que tu deviennes un ami qui puisse partager sa journée ordinaire","Aurita mag dich, deshalb möchte sie, dass du ein Freund wirst, der an ihrem gewöhnlichen Tag teilnehmen kann","Aurita gosta de você, então quer que você seja um amigo para compartilhar seu dia comum",ออรีตาชอบคุณ จึงอยากให้คุณเป็นเพื่อนที่สามารถมาอยู่ด้วยในวันสบายๆ ของเธอ,"Aurita menyukaimu, jadi dia ingin kau menjadi teman yang bisa bergabung dalam hari-harinya yang sederhana.","Ô Ryta thích bạn, nên muốn bạn trở thành người bạn đồng hành trong cuộc sống hàng ngày của cô ấy."
AvgDialog_21805_Content_1,ahMw,avgV1.2奥瑞塔小型支线_AvgDialog_C_M.csv,8,AvgDialog,Content,,寂静的白日,Silent Day,Тихий белый день,Día silencioso,静かな昼,조용한 낮,Jour silencieux,Stille des Tages,Dia silencioso,วันที่เงียบงัน,Hari putih yang hening,Ngày yên lặng trắng
AvgDialog_21805_Content_2,ahMH,avgV1.2奥瑞塔小型支线_AvgDialog_C_M.csv,9,AvgDialog,Content,玩家,咳…咳咳！,*Cough... cough!* ,Кашель... кашель!,Cof... cof!,コホン…コホン！,기침… 기침기침!,Ahem... ahem !,Hust...hust!,Cof... cof!,ค่อยๆ...ค่อยๆ!,Huh… huhh!,Khụ… khụ khụ!
AvgDialog_21805_Content_3,ahMS,avgV1.2奥瑞塔小型支线_AvgDialog_C_M.csv,10,AvgDialog,Content,,液体在重击之下被挤出了气道，海水的腥咸猝不及防涌上喉管，在舌根跳起了一场热烈的康康舞。,"Under the heavy blow, liquid was forced out of the airway, and the salty seawater unexpectedly surged up the throat, performing a lively cancan dance on the tongue.","Жидкость была выдавлена из дыхательных путей под тяжёлым ударом, солёная морская вода неожиданно хлынула в горло, на корне языка разразилась буйная пляска.","Líquido es expulsado de las vías respiratorias por el golpe, el sabor salado del mar sube inesperadamente por la garganta, bailando un can-can en la base de la lengua",液体が重撃によって気道から押し出され、海水の塩辛さが喉に一気に押し寄せ、舌の奥で熱烈なカンカン舞を繰り広げた。,"액체가 중격으로 인해 기도에서 밀려나왔고, 바닷물의 짠맛이 예상치 않게 목구멍으로 스며들며 혀뿌리에서 흥겨운 춤을 추기 시작했다.","Le liquide est expulsé des voies respiratoires sous l'impact, le goût salé de l'eau de mer envahit la gorge, déclenchant une danse endiablée sur la langue","Flüssigkeit wird durch den Schlag aus den Atemwegen gepresst, der salzige Geschmack des Meerwassers steigt plötzlich in den Hals und tanzt einen wilden Cancan auf der Zungenwurzel","Líquido é expelido com o impacto, o gosto salgado do mar invade a garganta, dançando um cancan na língua",ของเหลวถูกบีบออกจากรูหายใจเมื่อถูกกระแทกอย่างแรง ความเค็มของน้ำทะเลพุ่งขึ้นมาที่หลอดลมโดยไม่ทันตั้งตัว และเต้นระบำอย่างร้อนแรงตรงโคนลิ้น,"Cairan terperas keluar dari saluran udara akibat benturan keras. Rasa asin dan amis air laut tiba-tiba membanjiri tenggorokan, berjingkrak di pangkal lidah dalam sebuah tarian kan-kan yang penuh semangat.","Dung dịch bị ép ra khỏi đường hô hấp dưới cú đánh mạnh, vị mặn chát của nước biển bất ngờ tràn lên cổ họng, tạo nên một điệu nhảy cuồng nhiệt như thể đang tham gia lễ hội trên đầu lưỡi."
AvgDialog_21805_Content_4,ahNd,avgV1.2奥瑞塔小型支线_AvgDialog_C_M.csv,11,AvgDialog,Content,？？？,哇！你喝了好多水！,Wow! You've had so much water!,Вау! Ты выпил так много воды!,¡Ah! ¡Bebiste mucha agua!,わあ！あなたはたくさん水を飲みましたよ！,와! 당신은 아주 많은 물을 마셨네요!,Waouh ! Tu as bu tellement d'eau !,Waaah! Du hast so viel Wasser getrunken!,Ah! Você bebeu muita água!,ว้าว! คุณดื่มน้ำเยอะมากเลย!,Wow! Kamu meminum begitu banyak air!,Wow! Bạn đã uống nhiều nước quá!
AvgDialog_21805_Content_5,ahNo,avgV1.2奥瑞塔小型支线_AvgDialog_C_M.csv,12,AvgDialog,Content,,海水与血腥味弥漫在被过度浸泡的鼻腔，随着你的剧烈咳嗽，甚至有粗糙的砂砾从鼻腔深处喷了出来。,"The scent of seawater and blood fills your overly-soaked nostrils. With a violent cough, even coarse sand is expelled from deep within.","Морская вода и запах крови наполнили перенасыщенные ноздри, а с вашим приступом кашля даже песчинки пшикнули из глубины носа.","El olor a mar y sangre llenaba tus fosas nasales empapadas, y con tu tos violenta, incluso salían granos de arena",海水と血の匂いが水で満たされた鼻腔に広がり、あなたの激しい咳とともに、粗い砂粒が鼻腔の奥から噴き出た。,"해수와 피 냄새가 과도하게 적신 코를 가득 채우고, 당신의 격렬한 기침에 거친 모래알이 코 안에서 분출했습니다.","L'eau de mer et l'odeur de sang envahissent tes narines, avec ta toux violente, même des grains de sable rugueux sortent de tes narines","Meerwasser und Blutgeruch erfüllten die überreizten Nasenlöcher, und beim heftigen Husten spritzten sogar grobe Sandkörner heraus","O cheiro de água salgada e sangue encheu suas narinas, e com sua tosse violenta, até mesmo grãos de areia saíram de seu nariz",กลิ่นของน้ำทะเลและกลิ่นเลือดฟุ้งกระจายในโพรงจมูกที่ถูกแช่น้ำจนเกินไป พร้อมกับเสียงไออย่างรุนแรงของคุณ แม้แต่เม็ดกรวดหยาบๆ ก็ถูกพ่นออกมาจากส่วนลึกของโพรงจมูก,"Bau air laut dan darah memenuhi rongga hidung yang terlalu lama terendam. Saat kamu batuk keras, bahkan ada butiran pasir kasar yang menyembur keluar dari dalam hidung.","Nước biển và mùi tanh của máu ngập tràn trong khoang mũi bị ngấm quá mức. Khi bạn ho dữ dội, thậm chí có những hạt cát thô từ sâu bên trong mũi bắn ra."
AvgDialog_21805_Content_6,ahNz,avgV1.2奥瑞塔小型支线_AvgDialog_C_M.csv,13,AvgDialog,Content,玩家,我这是……,Is this... me...?,Я это..,¿Esto es...?,私はこれで……,이것은……,Que suis-je,Was ist das...?,O que é isso,ฉันนี่..,Saya ini...,Tôi đây là……
AvgDialog_21805_Content_7,ahNB,avgV1.2奥瑞塔小型支线_AvgDialog_C_M.csv,14,AvgDialog,Content,,缓缓睁开眼，入目的是陌生的天花板。,"Slowly opening your eyes, you see an unfamiliar ceiling.","Медленно открой глаза, и первое, что предстало взгляду, был незнакомый потолок.","Abres los ojos lentamente, lo primero que ves es un techo desconocido",ゆっくりと目を開けると、見慣れない天井が目に映った。,천천히 눈을 떠서 보이는 것은 낯선 천장.,"Tu ouvres lentement les yeux, un plafond inconnu apparaît","Langsam öffneten sich die Augen, ein fremdes Zimmer kam in Sicht","Abrindo os olhos devagar, você vê um teto desconhecido",ค่อยๆ ลืมตาขึ้น ภาพแรกที่เห็นคือเพดานที่ไม่คุ้นเคย,"Perlahan membuka mata, yang pertama kali terlihat adalah langit-langit yang asing.","Mở mắt từ từ, đập vào mắt là trần nhà lạ lẫm."
AvgDialog_21805_Content_8,ahNC,avgV1.2奥瑞塔小型支线_AvgDialog_C_M.csv,15,AvgDialog,Content,,陈旧、整洁，但毫无特色。只有一个装满水的玻璃缸，让这里看起来不那么像旅馆的普通房间。,"Old, tidy, but devoid of character. Only a water-filled glass tank makes it feel less like an ordinary hotel room.","Устаревший, аккуратный, но совершенно безликий. Только один стеклянный аквариум с водой делает эту комнату не такой, как обычный гостиничный номер.","Viejo, limpio, pero sin carácter. Solo un tanque de vidrio lleno de agua hace que no parezca una habitación de hotel común",古びて、整然としていますが、特徴がありません。ただ、水で満たされたガラスの水槽があるため、ここが特徴のない部屋ではないように見えます。,낡고 깔끔하지만 특색이 없다. 물로 가득 찬 유리 수조 하나가 이곳을 호텔의 보통 방처럼 보이지 않게 한다.,"Vieux, propre, mais sans caractère. Seul un réservoir d'eau en verre rempli d'eau rend cet endroit moins ordinaire","Alt, sauber, aber ohne Charakter. Nur ein mit Wasser gefülltes Glasbecken lässt es weniger wie ein gewöhnliches Hotelzimmer aussehen","Antigo, limpo, mas sem personalidade. Apenas um tanque de vidro cheio de água faz com que este quarto não pareça um quarto de hotel comum","เก่า, เรียบร้อย, แต่ไม่มีอะไรโดดเด่น มีเพียงตู้ปลาแก้วที่เต็มไปด้วยน้ำ ทำให้ที่นี่ดูไม่เหมือนห้องธรรมดาของโรงแรม","Kuno, rapi, namun tanpa ciri khas. Hanya ada sebuah akuarium kaca berisi air yang membuat ruangan ini tidak terlihat seperti kamar hotel biasa.","Cũ kỹ, gọn gàng, nhưng không có gì đặc biệt. Chỉ một bể thủy tinh đầy nước khiến nơi đây trông ít giống một căn phòng khách sạn bình thường hơn."
AvgDialog_21805_Content_9,ahND,avgV1.2奥瑞塔小型支线_AvgDialog_C_M.csv,16,AvgDialog,Content,奥瑞塔？,你在看什么呢？在看奥瑞塔朋友们的家吗？,What are you looking at? The homes of Aurita's friends?,Что ты смотришь? Ты смотришь на дома друзей Ореты?,¿Qué estás mirando? ¿La casa de los amigos de Aurita?,何を見ているのですか？オーリータの友人たちの家を見ていますか？,너는 무엇을 보고 있니? 오레타 친구들의 집을 보고 있는 거야?,Que regardes-tu ? Tu regardes la maison des amis d'Aurita ?,Was siehst du? Beobachtest du das Zuhause von Auritas Freunden?,O que você está vendo? Está olhando para a casa dos amigos de Aurita?,คุณกำลังมองดูอะไรอยู่? คุณกำลังมองดูบ้านของเพื่อนๆ ในออรีตาอยู่หรือเปล่า?,Apa yang sedang kamu lihat? Apakah kamu sedang melihat rumah teman-teman Aurita?,Bạn đang xem gì vậy? Bạn đang xem nhà bạn bè ở Ô Ryta à?
AvgDialog_21805_Content_10,ahMx,avgV1.2奥瑞塔小型支线_AvgDialog_C_M.csv,17,AvgDialog,Content,奥瑞塔？,啊……不可以！那里面的水不可以喝！你明明已经喝了这么多了。,Oh... No! The water inside is not drinkable! You've already had so much of it.,А... Нельзя! Вода там не для питья! Ты уже столько её выпил.,Ah... ¡No! ¡No puedes beber esa agua! Ya has bebido mucho,あ……ダメ！中の水は飲んではダメだよ！もうそんなに飲んでるじゃない。,아……안 돼! 그 안의 물은 마실 수 없어! 너는 이미 그렇게 많이 마셨어.,Ah... non ! L'eau là-dedans n'est pas potable ! Tu en as déjà bu beaucoup,Ah... Nein! Das Wasser darin ist nicht trinkbar! Du hast schon so viel getrunken,Ah... não pode! A água lá dentro não é potável! Você já bebeu tanto,อา...ไม่ได้นะ! น้ำข้างในนั้นห้ามดื่ม! ทั้งที่เธอดื่มไปเยอะแล้ว,Ah... tidak boleh! Air di dalamnya tidak boleh diminum! Kamu sudah minum begitu banyak.,À… không được! Nước ở trong đó không thể uống! Bạn rõ ràng đã uống nhiều như vậy rồi.
AvgDialog_21805_Content_11,ahMy,avgV1.2奥瑞塔小型支线_AvgDialog_C_M.csv,18,AvgDialog,Content,玩家,我这是溺水到差点死掉了，不是喝水喝的。,I nearly drowned; it wasn't just from drinking water.,Я чуть не утонул — просто пил воду.,"Casi me ahogo, no fue por beber agua",私は溺れてほとんど死にかけたのです、ただ水を飲んだわけではありません。,"나는 물에 빠져 거의 죽을 뻔한 거야, 물을 마신 게 아니야.","J'ai failli me noyer, ce n'était pas juste boire de l'eau","Ich bin fast ertrunken, das war nicht vom Trinken","Quase me afoguei, não foi por beber água",ฉันเกือบตายเพราะจมน้ำ ไม่ได้เกิดจากการดื่มน้ำ,"Aku hampir mati karena tenggelam, bukan karena minum air.","Tôi bị đuối nước đến mức tí nữa thì chết, không phải vì uống nước."
AvgDialog_21805_Content_12,ahMz,avgV1.2奥瑞塔小型支线_AvgDialog_C_M.csv,19,AvgDialog,Content,,面对着女孩气鼓鼓的天真神情，你感受着肺部的刺痛，好几次深呼吸后，理智才终于又充盈了大脑。,"Facing the girl's puffed-up, innocent expression, you feel a sharp pain in your lungs. After taking several deep breaths, reason finally fills your mind again.","Смотря на надутое и наивное выражение лица девочки, вы чувствуете резкую боль в лёгких. После нескольких глубоких вдохов разум снова проясняется.","Ante la expresión inocente y enfadada de la chica, sientes un dolor punzante en los pulmones. Tras varias respiraciones profundas, tu mente finalmente se aclara",少女のぷりぷりとした無邪気な表情に向き合い、肺の痛みを感じながら、何度も深呼吸をした後でようやく理性が脳に満ちてきた。,여자아이의 화난 듯한 천진난만한 표정을 보며 당신은 폐의 통증을 느낍니다. 몇 번의 깊게 숨 쉬기 후에야 이성이 다시 뇌를 채우기 시작합니다.,"Face à l'expression boudeuse et innocente de la fille, vous ressentez une douleur dans vos poumons. Après plusieurs respirations profondes, votre esprit retrouve enfin sa clarté",Angesichts des naiven Ausdrucks des Mädchens spürst du den Schmerz in deiner Lunge. Nach mehreren tiefen Atemzügen kehrt die Vernunft in dein Gehirn zurück,"Diante da expressão inocente e inflada da garota, você sente uma dor no peito. Após várias respirações profundas, a razão finalmente volta ao seu cérebro",เมื่อเผชิญกับสีหน้าไร้เดียงสาที่ดูน้อยใจของเด็กสาว คุณรู้สึกถึงความปวดแปลบในปอด หลังจากหายใจลึกหลายครั้ง สติจึงค่อยๆ กลับมาเต็มอีกครั้ง,"Menghadapi ekspresi polos dan cemberut gadis itu, kamu merasakan nyeri di paru-paru. Setelah beberapa kali menarik napas dalam-dalam, akhirnya pikiranmu kembali tenang dan rasional.","Đối mặt với vẻ ngây thơ và hơi giận dỗi của cô gái, bạn cảm nhận được cơn đau nhói trong phổi. Sau vài lần hít thở sâu, lý trí mới dần trở lại tràn đầy trong tâm trí."
AvgDialog_21805_Content_13,ahMA,avgV1.2奥瑞塔小型支线_AvgDialog_C_M.csv,20,AvgDialog,Content,,意志与记忆共振，你终于意识到，再一次地，你进入了唤醒体的回忆——,"With will and memory resonating, you finally realized that, once again, you had entered the Awakener's memory—","Воля и память резонируют, ты в конце концов осознаешь, что снова вошел в воспоминания пробуждающего тела —","La resonancia de voluntad y memoria te hace darte cuenta de que, una vez más, has entrado en los recuerdos del Despertado—",意志と記憶が共鳴し、あなたはついに気づきました。再び、あなたは覚醒体の思い出に入りました―,"의지와 기억이 공명하며, 당신은 마침내 다시 한 번 웨이크업 바디의 회상에 들어갔다는 것을 깨닫습니다——","La résonance entre volonté et mémoire te fait réaliser que, encore une fois, tu es entré dans les souvenirs de l'Éveillé—","Mit dem Resonieren von Wille und Erinnerung erkennst du, dass du erneut in die Erinnerungen des Erwachenden eingetreten bist—",A ressonância entre vontade e memória faz você perceber que entrou nas memórias do Despertado novamente—,เมื่อความตั้งใจและความทรงจำเกิดการสั่นสะเทือน คุณก็ตระหนักได้ในที่สุดว่า อีกครั้งหนึ่ง คุณได้เข้าสู่ความทรงจำของร่างกายที่ตื่นขึ้น—,"Kehendak dan Memori beresonansi, akhirnya kamu menyadari, sekali lagi, kamu memasuki kenangan Pembangun ——","Ý chí và ký ức cộng hưởng, bạn cuối cùng cũng nhận ra rằng, một lần nữa, bạn đã bước vào ký ức của thân thể được đánh thức —— "
AvgDialog_21805_Content_14,ahMB,avgV1.2奥瑞塔小型支线_AvgDialog_C_M.csv,21,AvgDialog,Content,奥瑞塔,溺水…溺水……,Drowning... drowning...,Утопление... утопление..,Ahogamiento... ahogamiento,溺水……溺水…,익사하다… 익사하다……,Noyade... noyade,Ertrinken... ertrinken,Afogando... afogando,จมน้ำ...จมน้ำ……,Tenggelam… tenggelam…,Chết đuối…chết đuối……
AvgDialog_21805_Content_15,ahMC,avgV1.2奥瑞塔小型支线_AvgDialog_C_M.csv,22,AvgDialog,Content,奥瑞塔,奥瑞塔很擅长游泳！只要成为奥瑞塔的朋友，就不会再溺水了！,"Aurita is an excellent swimmer! Become friends with Aurita, and you'll never drown again!","Орета очень хорошо плавает! Став другом Ореты, вы больше никогда не утонете!","¡Aurita es muy buena nadadora! ¡Si te haces amigo de Aurita, no te ahogarás nunca más!",オーリータは泳ぎがとても上手です！オーリータの友達になれば、溺れる心配はありません！,오레타는 수영을 매우 잘해요! 오레타의 친구가 되기만 하면 더 이상 물에 빠지지 않아요!,"Aurita est très douée pour la natation ! Deviens simplement amie avec Aurita, tu ne te noieras plus !","Aurita ist sehr gut im Schwimmen! Wenn du Auritas Freund wirst, wirst du nicht mehr ertrinken!","Aurita é ótima nadadora! Se você for amigo dela, nunca mais se afogará!",ออรีตาถนัดว่ายน้ำมาก! แค่ได้เป็นเพื่อนกับออรีตาแล้ว คุณจะไม่มีวันจมน้ำอีกเลย!,"Aurita sangat mahir berenang! Selama menjadi teman Aurita, kamu tidak akan pernah tenggelam lagi!","Ô Ryta rất giỏi bơi lội!Chỉ cần trở thành bạn của Ô Ryta,bạn sẽ không còn bị đuối nước nữa!"
AvgDialog_21805_Content_16,ahMD,avgV1.2奥瑞塔小型支线_AvgDialog_C_M.csv,23,AvgDialog,Content,,奥瑞塔一边咋咋呼呼地绕着床打转，一边艰难地点燃了房间的炉火。,"Aurita bustled around the bed, making a fuss as she struggled to light the room's stove.","Орета шумно бегала вокруг кровати, размахивая руками и с трудом зажигая камин в комнате.","Aurita, mientras gira alrededor de la cama con gran alboroto, logró encender difícilmente el fuego en la habitación",オーリータはベッドの周りを騒がしく回りながら、部屋の炉火に苦労して火をつけた。,오레타는 침대 주변을 뱅뱅 돌면서 소리를 지르며 방의 화로를 겨우 켰다.,Aurita tourne autour du lit bruyamment tout en allumant difficilement le feu de la pièce,"Aurita drehte sich lautstark um das Bett und kämpfte mühsam, um das Feuer im Raum zu entzünden","Aurita, pulando e girando em volta da cama, acendeu com dificuldade a lareira do quarto",ออรีตา พล่อยๆ เดินวนรอบเตียง พร้อมกันนั้นก็จุดไฟในเตาอย่างยากลำบาก,"Aurita berputar-putar di sekitar tempat tidur dengan ribut, sambil susah payah menyalakan api di perapian kamar.","Ô Ryta vừa chạy quanh giường ầm ĩ một cách vui vẻ, vừa cố gắng thắp lửa trong lò sưởi của phòng."
AvgDialog_21805_Content_17,ahME,avgV1.2奥瑞塔小型支线_AvgDialog_C_M.csv,24,AvgDialog,Content,,伴随着女孩被炉灰呛到的咳嗽，室内慢慢暖和了起来，濡湿的衣物飘出几缕水汽，冰封的四肢逐渐回暖。,"As the girl coughed from the ash, the room gradually warmed up. Damp clothes emitted wisps of steam, and her frozen limbs began to thaw.","С кашлем девочки, задыхающейся от золы, в комнате постепенно стало теплее, от слегка промокшей одежды поднялось несколько струек пара, и замерзшие конечности начали согреваться.","Con la tos de la niña por el humo de la chimenea, la habitación comenzó a calentarse, la ropa mojada soltó un poco de vapor y las extremidades congeladas comenzaron a descongelarse",少女が炉の灰に咳き込みながら、部屋の中は徐々に暖かくなっていった。濡れた衣服から幾筋もの湯気が立ち上り、凍てついた四肢が少しずつ温かさを取り戻していった。,"소녀가 재에 의해 기침을 하는 동안, 실내는 서서히 따뜻해졌고, 젖은 옷에서 수증기가 피어올랐으며, 얼어붙은 손발이 천천히 따뜻해지기 시작했다.",": Avec la toux de la fille, étouffée par les cendres, la pièce commence à se réchauffer, les vêtements humides émettent quelques volutes de vapeur, et les membres gelés retrouvent peu à peu leur chaleur","Mit dem Husten des Mädchens, das von der Asche des Kamins erstickt wurde, wurde es allmählich wärmer im Raum, feuchte Kleidung dampfte leicht, und gefrorene Glieder tauten langsam auf","Com a tosse da garota sufocada pelas cinzas, o ambiente começou a aquecer, as roupas molhadas soltaram vapor e os membros congelados começaram a descongelar",ขณะที่เด็กสาวไอเพราะสำลักควันเขม่า ภายในห้องก็ค่อยๆ อุ่นขึ้น เสื้อผ้าที่เปียกชื้นระเหยไอน้ำบางเบาออกมา แขนขาที่เย็นจนชาค่อยๆ อบอุ่นขึ้น,"Seiring dengan batuk gadis itu karena tersedak abu, ruangan perlahan menjadi hangat. Pakaian yang basah mulai mengeluarkan sedikit uap air, dan anggota tubuh yang membeku secara bertahap kembali hangat.","Kèm theo những cơn ho của cô gái bị bụi lò than làm sặc, không gian trong phòng từ từ ấm lên, quần áo ướt bốc lên vài làn hơi nước, tứ chi bị đông lạnh dần dần ấm lại."
AvgDialog_21805_Content_18,ahMF,avgV1.2奥瑞塔小型支线_AvgDialog_C_M.csv,25,AvgDialog,Content,玩家,奥瑞塔…你是奥瑞塔，那么这里就是你的家……,"Aurita... you're Aurita, so this is your home...","Орета... Ты Орета, значит, это твой дом... ","Aurita... eres Aurita, entonces aquí es tu hogar",オーリータ……あなたはオーリータですね、ここがあなたの家……ね,"오레타… 네가 오레타라면, 그럼 여기가 네 집이겠구나…","Aurita... tu es Aurita, donc cet endroit est chez toi","Aurita... du bist Aurita, dann ist dies dein Zuhause","Aurita... você é Aurita, então este é o seu lar",ออรีตา...คุณคือออรีตา งั้นที่นี่ก็คือบ้านของคุณ……,"Aurita… kamu adalah Aurita, jadi ini adalah rumahmu…","Ô Ryta… Bạn là Ô Ryta, vậy đây chính là nhà của bạn…"
