Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI,,
Stage_8153_Name,aVuz,g关卡_Stage_A.csv,130,Stage,Name,,风暴眼,Storm's Eye,Глаз бури,Ojo de la tormenta,ストームアイ,폭풍의 눈,Œil de la tempête,Sturmauge,Olho da tempestade,ตาพายุ,Mata Badai,Mắt bão,,
Stage_8153_Desc,aVuy,g关卡_Stage_A.csv,130,Stage,Desc,,老套的开局：落单的失忆守密人。\n不同的是，这次是在孤独的大海上醒来。,"A cliché start: a lone amnesiac Keeper.\nThe difference is that this time, {Male=he,Female=she} awakens on the lonely sea.","Старый сюжет: потерявший память хранитель секретов.\nОтличие в том, что на этот раз он просыпается в одиночестве в открытом море.",Inicio típico: un guardián de secretos solitario y amnésico.\nLa diferencia es que esta vez despierta en el mar solitario,古い始まり：記憶を失ったシークレットキーパー。\n違いは、今回は広大な海で目覚めたことだ。,"진부한 시작: 기억을 잃은 수호자가 혼자 남겨져 있다. \n다른 점은, 이번에는 외로운 바다 위에서 깨어났다.","Début classique : un gardien de secrets amnésique et isolé.\nCette fois, il se réveille en pleine mer","Ein altmodischer Anfang: Ein einsamer, amnesischer Wächter.\nDer Unterschied ist, dass er diesmal auf dem einsamen Meer aufwacht",Início clichê: um Guardião da Memória solitário e amnésico.\nA diferença é que desta vez ele acorda no meio do mar,จุดเริ่มต้นที่ซ้ำซาก：ผู้รักษาความลับที่สูญเสียความทรงจำและอยู่เพียงลำพัง\nแต่ครั้งนี้ต่างออกไป เพราะตื่นขึ้นมาในมหาสมุทรที่เงียบเหงา,"Awal yang klise: Penjaga yang terpisah dan kehilangan ingatan. \n Yang berbeda kali ini adalah, dia bangun di tengah lautan yang sunyi.","Câu chuyện mở đầu quen thuộc: một người giữ bí mật cô độc mất trí nhớ. \nKhác biệt là, lần này anh ta tỉnh dậy giữa đại dương mênh mông, nơi chỉ có một mình.",,
AvgDialog_23852_Content_1,aiKS,avg章5新_AvgDialog_C_M.csv,8,AvgDialog,Content,,风暴眼,Eye of the Storm,Глаз бури,Ojo de la tormenta,ストームアイ,눈의 중심,Œil de la tempête,Sturmauge,Olho da tempestade,ตาพายุ,Mata Badai,Mắt bão,,
AvgDialog_23852_Content_2,aiLW,avg章5新_AvgDialog_C_M.csv,9,AvgDialog,Content,？？？,守密人！别松开我的手！,Keeper! Don't let go of my hand!,Хранитель тайн! Не отпускай мою руку!,¡Guardián del Secreto! ¡No sueltes mi mano!,シークレットキーパー！私の手を離さないで！,수호자! 내 손을 놓지 마세요!,Gardien du Secret ! Ne lâche pas ma main !,Geheimnisträger! Lass meine Hand nicht los!,Guardião! Não solte minha mão!,ผู้รักษาความลับ! อย่าปล่อยมือฉัน!,Penjaga! Jangan lepaskan tangan saya!,Người giữ bí mật! Đừng buông tay tôi!,,
AvgDialog_23852_Content_3,aiMh,avg章5新_AvgDialog_C_M.csv,10,AvgDialog,Content,,鼻尖充斥着煤炭燃尽后的苦臭，手套在须臾的相接后，一方被重力狠狠拉向深渊。,"Your nose stung with the acrid stench of burnt coal. After a brief moment of contact, one glove is yanked forcefully into the abyss by gravity.","Нос наполнился едким запахом сгоревшего угля, перчатки кратковременно соприкоснулись, после чего одна из них с силой была потянута гравитацией в абисс.","Un olor amargo a carbón quemado llena tu nariz, el guante es arrastrado hacia el abismo por la gravedad en un instante",鼻先には石炭が燃え尽きた後の苦い臭いが充満し、手袋が刹那の接触後に一方が重力に引きずられて深淵へと落ちていった。,"코끝에는 석탄이 타서 남은 쓴 냄새가 가득했고, 장갑이 잠시 접촉 후 한쪽이 중력에 이끌려 심연으로 떨어졌다.","Ton nez est envahi par l'odeur âcre du charbon brûlé, le gant est soudainement tiré vers l'abîme par la gravité","Ein bitterer Geruch von verbrannter Kohle erfüllte deine Nase, und die Handschuhe wurden von der Schwerkraft in die Tiefe gezogen","Seu nariz estava cheio do cheiro amargo de carvão queimado, a luva foi puxada violentamente para o abismo pela gravidade",ปลายจมูกเต็มไปด้วยกลิ่นเหม็นขมของถ่านที่ไหม้จนหมด เพียงเสี้ยววินาทีหลังจากที่ถุงมือสัมผัสกัน ฝ่ายหนึ่งก็ถูกแรงโน้มถ่วงกระชากลงสู่เหวอย่างรุนแรง。,"Ujung hidung dipenuhi bau pahit setelah batubara terbakar habis. Dalam sekejap setelah bersentuhan, salah satu pihak ditarik keras oleh gravitasi ke jurang.","Mũi đầy mùi khét đắng ngắt của than đá cháy hết, găng tay chỉ kịp chạm nhau trong chớp mắt, trước khi một bên bị trọng lực kéo mạnh xuống hố sâu.",,
AvgDialog_23852_Content_4,aiMs,avg章5新_AvgDialog_C_M.csv,11,AvgDialog,Content,,熟悉的嗓音和那人身上的温度都在快速远去，与之相对，潮湿与寒冷逐渐侵蚀上了脊背。,"That familiar voice and their warmth was rapidly fading away, replaced by a creeping dampness and coldness crawling up your spine.","Знакомый голос и тепло тела быстро удалялись, в то время как влажность и холод постепенно проникали в спину.","La voz familiar y el calor de esa persona se alejan rápidamente, mientras la humedad y el frío invaden tu espalda",なじみの声とその人の体温が急速に遠ざかり、対照的に冷たく湿気と寒さが背中に徐々に忍び寄る。,"익숙한 목소리와 그 사람의 체온이 빠르게 멀어져 갔고, 그에 반해 습기와 추위가 등줄기를 서서히 감싸 갔다.","La voix familière et la chaleur de cette personne s'éloignent rapidement, tandis que l'humidité et le froid envahissent ton dos","Die vertraute Stimme und die Wärme dieser Person entfernen sich schnell, während Feuchtigkeit und Kälte deinen Rücken ergreifen","A voz familiar e o calor daquela pessoa estão se afastando rapidamente, enquanto a umidade e o frio começam a invadir suas costas",เสียงที่คุ้นเคยและอุณหภูมิจากตัวของคนๆ นั้นกำลังจางหายไปอย่างรวดเร็ว ในทางตรงกันข้าม ความชื้นและความหนาวเย็นคืบคลานขึ้นมาตามแนวกระดูกสันหลังของเขา,"Suara yang akrab dan kehangatan tubuh orang itu perlahan menjauh, sementara kelembapan dan dingin secara bertahap meresap di sepanjang tulang belakang.","Giọng nói quen thuộc và hơi ấm từ người đó đang nhanh chóng biến mất, ngược lại, sự ẩm ướt và lạnh lẽo dần dần xâm nhập vào lưng.",,
AvgDialog_23852_Content_5,aiMD,avg章5新_AvgDialog_C_M.csv,12,AvgDialog,Content,？？？,守密人！,Keeper!,Хранитель тайн!,¡Guardián del Secreto!,シークレットキーパー！,수호자!,Gardien du Secret !,Geheimnisträger!,Guardião!,ผู้รักษาความลับ!,Penjaga!,Người giữ bí mật!,,
AvgDialog_23852_Content_6,aiMO,avg章5新_AvgDialog_C_M.csv,13,AvgDialog,Content,玩家,刚刚那是…梦境吗？,Was that... a dream?,Только что это было... сновидение?,¿Eso fue... un sueño?,さっきそれは…夢だったのか？,방금 그건… 꿈이었나?,: Était-ce... un rêve ?,War das gerade... ein Traum?,Foi um sonho?,เมื่อกี้นั่น…เป็นความฝันหรือเปล่า?,"Barusan itu... mimpi, ya?",Vừa rồi là… giấc mơ sao?,,
AvgDialog_23852_Content_7,aiMZ,avg章5新_AvgDialog_C_M.csv,14,AvgDialog,Content,玩家,天亮了吗……,Is it dawn yet...?,Светло стало..,¿Ha amanecido...?,朝になったか……,날이 밝았나……,Le jour se lève,Ist es Tag,Já amanheceu,สว่างแล้วหรือยัง..,"Sudah pagi, ya...",Đã sáng chưa..,,
AvgDialog_23852_Content_8,aiNk,avg章5新_AvgDialog_C_M.csv,15,AvgDialog,Content,,每一块骨骼都像被打碎重组，浑身泛着不合时宜的疲惫。\n太阳穴刺痛，眼睛也干涩得如有针扎。,"Every bone in your body feels as if it has been shattered and reassembled, as you are overwhelmed with an untimely fatigue.\nYour temples throb, and the stinging dryness of your eyes feel as if they are being pricked by needles.",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AvgDialog_23852_Content_9,aiNv,avg章5新_AvgDialog_C_M.csv,16,AvgDialog,Content,,嗓子感觉像刚吞了一大口伍斯特酱汁，每次呼吸都带着令人窒息的阻塞与疼痛。,"Your throat feels like you just swallowed a mouthful of something thick and acrid, with every breath bringing suffocating blockage and pain.","Горло чувствует себя так, как будто только что проглотил большую ложку соуса Вустер, каждый вдох сопровождается удушением и болью.","La garganta se siente como si hubiera tragado una gran cantidad de salsa Worcestershire, cada respiración trae una obstrucción y dolor asfixiante",のどがウスターソースを大量に飲み込んだかのような感じで、毎回の呼吸は息絶えるような閉塞感と痛みを伴う。,"목이 마치 한 큰 술 워스터 소스를 삼킨 것처럼 느껴지고, 매번 숨을 쉴 때마다 질식할 듯한 막힘과 통증이 느껴집니다.",": Ma gorge semble avoir avalé une grande gorgée de sauce Worcestershire, chaque respiration est une agonie suffocante","Mein Hals fühlt sich an, als hätte ich gerade einen großen Schluck Worcestersauce geschluckt, jeder Atemzug bringt erstickende Verstopfung und Schmerz","Minha garganta parece ter engolido molho Worcestershire, cada respiração é sufocante e dolorosa",รู้สึกเหมือนเพิ่งกลืนซอส Worcestershire ลงไปทั้งอึก ทุกครั้งที่หายใจมันอึดอัดและเจ็บปวดจนแทบหายใจไม่ออก,"Tenggorokan terasa seperti baru saja menelan seteguk besar saus Worcester, setiap napas membawa rasa sesak dan nyeri yang menyengat.","Cảm giác họng như vừa nuốt một ngụm lớn xốt Worcestershire, mỗi lần thở đều mang theo cảm giác nghẹt thở và đau đớn.",,
AvgDialog_23852_Content_10,aiKT,avg章5新_AvgDialog_C_M.csv,17,AvgDialog,Content,玩家,睁眼，头痛，陌生的地点。,I open my eyes to a headache and an unknown location.,"Открыв глаза, головная боль, незнакомое место.","Abre los ojos, dolor de cabeza, lugar desconocido",目を開ける、頭痛、見知らぬ場所。,"눈 뜨기, 두통, 낯선 장소.","Ouvre les yeux, mal de tête, lieu inconnu","Augen auf, Kopfschmerzen, fremder Ort","Abra os olhos, dor de cabeça, lugar desconhecido",ลืมตา，ปวดหัว，สถานที่แปลกหน้า。,"Membuka mata, sakit kepala, tempat yang tidak dikenal.","Mở mắt, đau đầu, địa điểm xa lạ.",,
AvgDialog_23852_Content_11,aiLe,avg章5新_AvgDialog_C_M.csv,18,AvgDialog,Content,玩家,这是第几次了？难道就没有更有新意些的开场了吗？,How many times has this happened by now? Can't we have a more creative opening?,Это уже сколько раз? Разве не может быть какого-нибудь более оригинального начала?,¿Cuántas veces ha sido? ¿No hay una apertura más original?,これは何回目ですか？もっと新鮮なオープニングはできないのですか？,이게 몇 번째야? 좀 더 창의적인 시작은 없어?,C'est la combientième fois ? Pas de meilleure introduction ?,Das ist das wievielte Mal? Gibt es keinen kreativeren Anfang?,Quantas vezes já foi? Não há uma abertura mais criativa?,นี่เป็นครั้งที่เท่าไหร่แล้ว? ไม่มีการเริ่มต้นที่น่าสนใจกว่านี้อีกหรือ?,Berapa kali ini sudah terjadi? Apakah tidak ada pembuka yang lebih kreatif?,Đây là lần thứ mấy rồi? Chẳng lẽ không có cách mở đầu nào sáng tạo hơn sao?,,
AvgDialog_23852_Content_12,aiLp,avg章5新_AvgDialog_C_M.csv,19,AvgDialog,Content,,你强撑着站了起来，未曾预料的景象猝然映入眼中。,"You forced yourself to stand up, and an unexpected scene suddenly came into view.","Ты с трудом поднялся на ноги, и неожиданный вид внезапно предстал перед глазами.","Te levantaste con esfuerzo, y una escena inesperada apareció ante tus ojos",あなたは必死に立ち上がり、予想もしなかった光景が突如目に飛び込んできた。,당신은 간신히 일어섰다. 그때 예상치 못한 광경이 갑자기 눈에 들어왔다.,"Tu te lèves péniblement, une scène inattendue se dévoile devant toi","Du stehst mühsam auf, und ein unerwarteter Anblick trifft dich","Você se forçou a levantar, e uma cena inesperada apareceu diante de seus olhos",คุณฝืนลุกขึ้นยืน ภาพที่ไม่คาดคิดพลันปรากฏต่อสายตา,"Kamu berusaha keras untuk bangkit, dan pemandangan yang tak terduga tiba-tiba terpampang di hadapanmu.","Bạn gắng sức đứng dậy, cảnh tượng bất ngờ đột nhiên hiện ra trước mắt.",,
AvgDialog_23852_Content_13,aiLA,avg章5新_AvgDialog_C_M.csv,20,AvgDialog,Content,,巨大满月高悬夜空，缥缈雾霭笼罩海面，硝烟与海水的盐腥充斥鼻腔。,"A giant full moon hangs high in the night sky, with a misty haze shrouding the sea. The smell of gunpowder and the salty sea fills the air.","Огромная полная луна висит высоко в ночном небе, туман окутывает морскую поверхность, воздух наполнен запахами пороха и солёной морской воды.","Una enorme luna llena colgaba en el cielo nocturno, una niebla etérea cubría el mar, el olor a pólvora y sal llenaba el aire",巨大な満月が夜空に高くかかり、漂う霧が海面を覆い、硝煙と海水の塩気が鼻腔に充満している。,"거대한 보름달이 밤하늘에 높이 떠 있고, 아련한 안개가 바다를 덮고 있으며, 화약과 바닷물의 짠내가 느껴진다.","Une pleine lune géante suspendue dans le ciel nocturne, une brume éthérée recouvre la mer, l'odeur de la poudre et du sel remplit l'air","Der riesige Vollmond hängt am Nachthimmel, ein Nebelschleier umhüllt das Meer, Rauch und Salzluft füllen die Nase","A lua cheia gigante pairava no céu noturno, com uma névoa etérea cobrindo o mar, o cheiro de pólvora e sal preenchendo o ar",พระจันทร์เต็มดวงขนาดใหญ่ลอยอยู่บนท้องฟ้ายามราตรี หมอกบางล่องลอยปกคลุมผืนน้ำ กลิ่นควันปืนและเกลือจากทะเลเข้าสู่จมูก,"Bulan purnama raksasa menggantung tinggi di langit malam, kabut tipis menyelimuti permukaan laut, bau mesiu dan garam dari air laut memenuhi rongga hidung.","Trăng tròn khổng lồ treo cao trên bầu trời đêm, sương mù mờ ảo và nhẹ nhàng bao phủ mặt biển, khói súng và vị mặn của biển cả ngập tràn trong mũi.",,
AvgDialog_23852_Content_14,aiLL,avg章5新_AvgDialog_C_M.csv,21,AvgDialog,Content,,浪花相互推搡的声音轻柔而规律，托着船体舒缓飘荡，驶向未知的目的地。,The gentle and rhythmic sound of waves pushing against each other carries the boat smoothly towards an unknown destination.,"Звуки волн, мягко и ритмично накатывающих друг на друга, убаюкивают корпус корабля. Корабль плавно покачивается, направляясь к неизвестно.","El suave y rítmico sonido de las olas empujándose unas a otras, meciendo el barco hacia un destino desconocido",波の音が優しく規則的に重なり合い、船体をゆっくりと揺らしながら不明の目的地へと進んでいく。,"파도가 서로 밀치는 소리는 부드럽고 규칙적이며, 배를 편안하게 흔들면서 미지의 목적지로 향해 갑니다.","Le doux et régulier bruit des vagues berce le navire, le menant vers une destination inconnue",Das sanfte und rhythmische Plätschern der Wellen trug das Schiff sanft in unbekannte Gewässer,"O som suave e rítmico das ondas empurrando-se leva o barco a flutuar suavemente, rumo ao destino desconhecido",เสียงคลื่นที่กระทบกันอย่างแผ่วเบาและเป็นจังหวะ โอบอุ้มลำเรือให้ล่องลอยไปอย่างนุ่มนวล สู่ปลายทางที่ยังไม่อาจรู้,"Suara ombak yang saling mendorong terdengar lembut dan teratur, mengangkat lambung kapal untuk bergerak perlahan, menuju destinasi yang tidak diketahui.","Tiếng sóng vỗ vào nhau nhẹ nhàng và đều đặn, như thể chúng đang chơi đùa, nâng đỡ con thuyền trôi dạt êm đềm, hướng tới một điểm đến chưa biết.",,
AvgDialog_23852_Content_15,aiLR,avg章5新_AvgDialog_C_M.csv,22,AvgDialog,Content,玩家,船上？！,I'm on a ship?!,На корабле?!,¿En el barco?,船の上？！,배 위?!,À bord ?!,Auf dem Schiff?!,No navio?!,บนเรือ?!,Di kapal?!,Trên tàu?!,,
AvgDialog_23852_Content_16,aiLS,avg章5新_AvgDialog_C_M.csv,23,AvgDialog,Content,,毫无疑问，你在一艘行至大海中央的轮船上。拉蒙娜不在你的身边，目之所及处也没有任何人存在的迹象。,"No doubt, you are on a ship in the middle of the ocean. Ramona is not by your side, and there is no sign of anyone around.","Без сомнения, вы находитесь на корабле, плывущем в самом сердце океана. Рамона не рядом с вами, и в поле зрения никого нет.","Sin duda, estás en un barco en medio del océano. Ramona no está a tu lado, y no hay señales de nadie a la vista",疑いの余地なく、あなたは大海の真ん中を航行する船に乗っています。ラモナはあなたの側にはいませんし、目に入るのは誰もいません。,"의심의 여지 없이, 당신은 바다 한가운데 있는 선박에 있습니다. 라몬나는 당신 곁에 없고, 시야에 다른 사람이 존재하는 징후도 보이지 않습니다.","Sans aucun doute, tu es sur un bateau en pleine mer. Ramona n'est pas à tes côtés, et il n'y a personne en vue","Zweifellos bist du auf einem Schiff mitten im Ozean. Ramona ist nicht bei dir, und du siehst keine Anzeichen von anderen Menschen","Sem dúvida, você está em um navio no meio do oceano. Ramona não está ao seu lado, e não há sinais de ninguém por perto",ไม่มีข้อสงสัยใดๆ ว่าคุณอยู่บนเรือเดินสมุทรที่แล่นไปยังกลางทะเล รามอน่าไม่ได้อยู่ข้างกายคุณ และคุณก็ไม่เห็นใครเลย,"Tak diragukan lagi, kamu berada di kapal yang sedang berlayar di tengah lautan. Ramona tidak berada di sisimu, dan tidak ada tanda-tanda keberadaan siapa pun di sekitarmu.","Không nghi ngờ gì, bạn đang ở trên một con tàu đang di chuyển ra giữa đại dương. RAMONA không ở bên cạnh bạn, và không có dấu hiệu tồn tại của bất kỳ ai trong tầm mắt.",,
AvgDialog_23852_Content_17,aiLT,avg章5新_AvgDialog_C_M.csv,24,AvgDialog,Content,玩家,冷静，冷静。\n从头开始想想，为什么我会在这艘船上……,"Calm down, calm down.\nThink back to the beginning—why am I on this ship...?",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AvgDialog_23852_Content_18,aiLU,avg章5新_AvgDialog_C_M.csv,25,AvgDialog,Content,拉蒙娜,赫伯特有关…纹样…弗朗西斯的日记……港口…,Herbert's notes... patterns... Francis's journal... the port...,Герберт о... узорах... дневник Фрэнсиса... порт..,Herbert sobre... patrones... diario de Francis... puerto,ハーバートについての…紋様…フランシスの日記……港…,헤버트와 관련된… 문양… 프랜시스의 일기… 항구…,Herbert à propos de... motifs... journal de Francis... port,Herbert über... Muster... Francis' Tagebuch... Hafen,Herbert sobre... padrões... diário de Francis... porto,เฮอร์เบิร์ตเกี่ยวกับ...ลวดลาย...บันทึกของฟรานซิส...ท่าเรือ..,Herbert tentang... pola... catatan harian Francis... pelabuhan...,Herbert có liên quan… họa tiết… nhật ký của Francis… cảng…,,
AvgDialog_23852_Content_19,aiLV,avg章5新_AvgDialog_C_M.csv,26,AvgDialog,Content,拉蒙娜,准备好了就出发吧，我会一如既往担任你的搭档。,Let's set off once you're ready. I'll be your partner as always.,"Когда будешь готов, мы отправимся. Я, как всегда, буду твоим напарником.","Si estás listo, partamos. Seré tu compañero como siempre",準備ができたらね、出発しよう。私は相変わらずあなたのパートナーを務めるよ。,"준비되면 출발합시다, 나는 언제나 당신의 파트너로 함께할 것입니다.","Prêt, partons, je serai toujours ton partenaire","Bereit, dann lass uns loslegen, ich werde wie immer dein Partner sein","Pronto, vamos partir, serei seu parceiro como sempre",เมื่อพร้อมแล้วก็ออกเดินทางกันเถอะ ฉันจะยังคงเป็นคู่หูของคุณเหมือนเคย,"Jika sudah siap, ayo berangkat. Aku akan tetap menjadi pasanganmu seperti biasa.","Khi bạn đã sẵn sàng, chúng ta sẽ xuất phát. Tôi sẽ tiếp tục đảm nhận vai trò là đối tác của bạn.",,
AvgDialog_23852_Content_20,aiLX,avg章5新_AvgDialog_C_M.csv,27,AvgDialog,Content,朵尔,这次的…教会……秘密……你要——,This time... the church... secret... you must—,Этот раз... церковь... секрет... ты хочешь—— ,Esta vez... la iglesia... el secreto... debes——,今回の…教会……ひみつ……あなたは――,이번의… 교회…… 비밀…… 당신이——,Cette fois... l'église... secret... tu dois——,Diesmal... die Kirche... Geheimnis... du musst——,Desta vez... a igreja... segredo... você deve——,ครั้งนี้... โบสถ์... ความลับ... คุณจะ——,Kali ini... gereja... rahasia... kamu harus——,Lần này… giáo hội… bí mật… bạn phải—— ,,
AvgDialog_23852_Content_21,aiLY,avg章5新_AvgDialog_C_M.csv,28,AvgDialog,Content,玩家,……唔！,...Ugh!,...эх!,……¡ugh!,……う！,……우!,……Mmm !,…Mmh!,……uh!,...!,……Ugh!,……ừ!,,
AvgDialog_23852_Content_22,aiLZ,avg章5新_AvgDialog_C_M.csv,29,AvgDialog,Content,,刚回忆起一些零星的画面，剧烈的疼痛就切碎了你的记忆。\n胃液反流，灼烧着你的咽喉，新鲜空气在此刻也成为了奢侈品。,"Just as you manage to recall a few fragmented images, intense pain shatters your memory.\nStomach acid reflux burns your throat, and fresh air becomes a luxury.",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AvgDialog_23852_Content_23,aiMa,avg章5新_AvgDialog_C_M.csv,30,AvgDialog,Content,玩家,呼——我和拉蒙娜一起离开了学校……对，拉蒙娜，要找到拉蒙娜。\n如果是她的话，一定知道发生了什么。,"Phew—I left the school with Ramona... that's right, Ramona! I need to find Ramona.\nIf it's her, she'll definitely know what happened.",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
