Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI
AvgDialog_78943_Content_5,bqDZ,avgV2.2克珀珊特小型支线_AvgDialog_C_M.csv,12,AvgDialog,Content,,映入眼帘的，是眼熟的船舱，和不知名的水手与船长。,"What came into view was a familiar cabin, along with unknown sailors and a captain.","На взгляд открывается знакомая каюта, незнакомые моряки и капитан.",#N/A,目に映るのは、見慣れた船室と知られざる水夫と船長。,눈앞에 비친 것은 익숙한 선실과 알지 못하는 해적과 선장입니다.,#N/A,#N/A,#N/A,สิ่งที่ปรากฏต่อหน้าคือห้องเรือที่คุ้นเคย และลูกเรือและกัปตันที่ไม่รู้จัก,"Yang terlihat adalah kabin yang sudah dikenal, dan pelaut serta kapten yang tak dikenal.","Hiện ra trước mắt là khoang tàu quen thuộc, và những thủy thủ cùng thuyền trưởng không biết danh."
AvgDialog_78943_Content_6,bqEk,avgV2.2克珀珊特小型支线_AvgDialog_C_M.csv,13,AvgDialog,Content,玩家,<LightGray:这里怎么那么像克珀珊特上午和我说过的诺第留斯号……>,<LightGray:How much this resembles the Nautilus that Corposant mentioned to me in the morning...>,"<LightGray:Это место так похоже на Наутилус, о котором Коперсанте говорил сегодня утром…>",#N/A,<LightGray:ここはどうしてクォプサントが午前中に私に語っていたノーティリウス号にこんなに似ているのだろう……>,<LightGray:여기가 꼭 크퍼산트가 아침에 나에게 말해준 노틸러스호 같은데...>,#N/A,#N/A,#N/A,<LightGray:ที่นี่ทำไมถึงเหมือนเรือโนเดลิอุสที่เคเปอร์ซานท์พูดถึงตอนเช้าและฉัน……>,<LightGray:Tempat ini sangat mirip dengan Kapal Nautilus yang Koper Santi bicarakan denganku pagi ini……>,<LightGray:Ở đây sao lại giống tàu Nautilus mà Kep Sanga đã nói với tôi vào sáng hôm đó…>
AvgDialog_78943_Content_7,bqEv,avgV2.2克珀珊特小型支线_AvgDialog_C_M.csv,14,AvgDialog,Content,,就在你观察四周时，不知名的水手与船长起了冲突。,"Just when you were observing your surroundings, an unknown sailor had a conflict with the captain.","Когда ты осматривал окрестности, неизвестный моряк вступил в конфликт с капитаном.",#N/A,あなたが周りを観察していると、知らない水夫が船長と衝突した。,"당신이 주위를 살펴볼 때, 정체불명의 선원과 선장이 충돌했습니다.",#N/A,#N/A,#N/A,ในขณะที่คุณกำลังสังเกตสี่รอบตัว ไม่รู้จักนักเดินเรือได้เกิดข้อขัดแย้งกับกัปตัน。,"Just ketika kamu mengamati sekeliling, seorang pelaut yang tidak dikenal terlibat konflik dengan kapten.","Ngay khi bạn quan sát xung quanh, một thủy thủ không rõ danh tính đã xung đột với thuyền trưởng. "
AvgDialog_78943_Content_8,bqEG,avgV2.2克珀珊特小型支线_AvgDialog_C_M.csv,15,AvgDialog,Content,水手约翰,为了保证航行安全，我们需要她，需要领航员来指引方向。,"To ensure safe navigation, we need her, we need a navigator to guide us.","Чтобы обеспечить безопасность плавания, нам нужна она, нам нужен штурман, чтобы указать направление.",#N/A,航行の安全を保証するために、私たちは彼女が必要です、導くための操縦士が。,"항해의 안전을 위해 우리는 그녀가 필요하고, 항해사가 방향을 안내해야 합니다.",#N/A,#N/A,#N/A,เพื่อความปลอดภัยในการเดินเรือ เราต้องการเธอ ต้องการผู้ชี้นำเพื่อแนะนำทิศทาง,"Untuk menjamin keselamatan pelayaran, kami membutuhkan dia, kami membutuhkan navigator untuk menunjukkan arah.","Để đảm bảo an toàn cho hành trình, chúng tôi cần cô ấy, cần một người dẫn đường để chỉ ra phương hướng."
AvgDialog_78943_Content_9,bqER,avgV2.2克珀珊特小型支线_AvgDialog_C_M.csv,16,AvgDialog,Content,船长奥恩,放她出来？不。所有患者都必须被隔离，这是规矩。,"Let her out? No. All patients must be isolated, that's the rule.","Выпустить её на волю? Нет. Все пациенты должны быть изолированы, таковы правила.",#N/A,彼女を出すの？いいえ。全ての患者は隔離しなければなりません、これが規則です。,"그녀를 방출하라고요? 아니요. 모든 환자는 격리되어야 하며, 이것이 규칙입니다.",#N/A,#N/A,#N/A,ปล่อยเธอออกไปเหรอ? ไม่ ทุกรายต้องถูกแยกออก นี่คือกฎ。,"Melepasnya? Tidak. Semua pasien harus diisolasi, itu adalah aturannya.","Thả cô ta ra? Không. Tất cả bệnh nhân phải được cách ly, đó là quy định."
AvgDialog_78943_Content_10,bqDi,avgV2.2克珀珊特小型支线_AvgDialog_C_M.csv,17,AvgDialog,Content,水手约翰,可是……克珀珊特工作认真，是最好的领航员，有她在，我们会心安一些。,"But... Corposant works seriously; she is the best navigator; with her, we will feel a bit more at ease.",Но... Коперсан трудолюбив и является лучшим капитаном; с ней нам будет чуточку спокойнее.,#N/A,しかし……クペルシャンテは真剣に働き、最高の操縦士だから、彼女がいることで少し安心できる。,"하지만…… 클레퍼산트는 정말 열심히 일해, 최고의 항해사야, 그녀가 있으면 우리는 좀 더 안심할 수 있어.",#N/A,#N/A,#N/A,แต่...คอปเปอร์แซนท์ทำงานอย่างเอาใจใส่มาก เธอเป็นผู้นำด่านที่ดี ถ้ามีเธออยู่จะรู้สึกปลอดภัยมากขึ้น,"Tetapi... Kepersan bekerja dengan serius, adalah kapten terbaik, dengan kehadirannya, kita akan merasa sedikit lebih tenang.","Nhưng... Khepersant làm việc rất nghiêm túc, là người lái tốt nhất, có cô ấy ở đây, chúng ta sẽ yên tâm hơn một chút."
AvgDialog_78943_Content_11,bqDj,avgV2.2克珀珊特小型支线_AvgDialog_C_M.csv,18,AvgDialog,Content,玩家,<LightGray:克……>,<LightGray:Kep...>,<LightGray:Коп……>,#N/A,<LightGray:ク……>,<LightGray:크……>,#N/A,#N/A,#N/A,<LightGray:เค……>,<LightGray:Kl……>,<LightGray:K...>
AvgDialog_78943_Content_12,bqDk,avgV2.2克珀珊特小型支线_AvgDialog_C_M.csv,19,AvgDialog,Content,,克珀珊特，这熟悉的名字让你想要发声，但弥漫在身躯和灵魂的饥渴、疲惫与痛苦，让你饱受折磨，无能为力。,"Corposant, this familiar name makes you want to speak, but the hunger, fatigue, and pain that infests your body and soul torment you, leaving you powerless.","Кепперсанте, это знакомое имя заставляет тебя захотеть произнести его, но жажда, усталость и боль, охватывающие твоё тело и душу, изматывают тебя, лишая сил.",#N/A,クーパーシャンテ、その馴染み深い名前は声を発したいと思わせるが、身体と魂に漂う渇望、疲れ、そして苦痛は、あなたを苦しめ、無力にさせる。,"크퍼산트라는 익숙한 이름이 당신을 소리 내고 싶게 만들었습니다. 하지만 몸과 혼에 퍼지는 갈증, 피로, 고통이 당신을 괴롭히며 무력하게 했습니다。",#N/A,#N/A,#N/A,คลอเปอร์แซนท์ ชื่อนี้ทำให้คุณรู้สึกอยากจะพูดออกไป แต่ความกระหาย ความเหนื่อยล้า และความเจ็บปวดที่แพร่กระจายอยู่ในร่างกายและวิญญาณ ทำให้คุณทรมานและไม่สามารถช่วยตนเองได้。,"Kper Shante, nama yang akrab ini membuatmu ingin bersuara, tetapi kehausan, keletihan, dan rasa sakit yang menyebar di antara tubuh dan jiwa membuatmu tersiksa dan tidak berdaya.","Cope Sanga, cái tên quen thuộc này khiến bạn muốn phát biểu, nhưng sự thiếu hụt, mệt mỏi và đau khổ lan tỏa trong thân thể và linh hồn làm bạn chịu đau khổ, bất lực。"
AvgDialog_78943_Content_13,bqDl,avgV2.2克珀珊特小型支线_AvgDialog_C_M.csv,20,AvgDialog,Content,船长奥恩,确实，她是个非常棒的领航员。但是……,"Indeed, she is a very good navigator. But...","Действительно, она отличный штурман. Но...",#N/A,確かに彼女は素晴らしい航海士だ。でも…… ,"확실히, 그녀는 아주 훌륭한 항해사다. 하지만……",#N/A,#N/A,#N/A,แน่นอน เธอเป็นนักนำทางที่ดีมาก แต่...,"Memang, dia adalah seorang navigator yang sangat hebat. Namun...","Quả thật, cô là một hoa tiêu rất xuất sắc. Nhưng..."
AvgDialog_78943_Content_14,bqDm,avgV2.2克珀珊特小型支线_AvgDialog_C_M.csv,21,AvgDialog,Content,船长奥恩,我们已经不需要领航员了。,We no longer need a Keeper.,Теперь нам не нужен рулевой.,#N/A,私たちはもう操縦士を必要としません。,우리는 이제 항해사가 필요하지 않습니다.,#N/A,#N/A,#N/A,เราไม่ต้องการผู้บังคับการอีกต่อไป,Kami tidak lagi membutuhkan navigator.,Chúng ta không còn cần người dẫn đường nữa.
AvgDialog_78943_Content_15,bqDn,avgV2.2克珀珊特小型支线_AvgDialog_C_M.csv,22,AvgDialog,Content,水手约翰,不需要领航员？这是什么意思……,No need for a navigator? What does this mean...,Не требуется навигатор? Что это значит... ,#N/A,操縦士は必要ない？それはどういう意味でしょう……,항해사에게 필요 없어? 이게 무슨 뜻이야……,#N/A,#N/A,#N/A,ไม่ต้องการนักนำทาง? นี่หมายความว่าอย่างไร…,Tidak perlu navigator? Apa artinya ini...,Không cần người dẫn đường? Điều đó có nghĩa là……
AvgDialog_78943_Content_16,bqDo,avgV2.2克珀珊特小型支线_AvgDialog_C_M.csv,23,AvgDialog,Content,船长奥恩,因为这艘船即将迎来伟大的命运——通往神国的光荣献祭。难道你没听到它的呼唤吗？,Because this ship is about to welcome a great fate—the glorious Sacrifice to the Divine Realm. Haven't you heard its call?,Поскольку этот корабль вскоре постигнет великая судьба — славе жертвы по пути к царству бога. Разве ты не слышишь его призыв?,#N/A,この船が偉大な運命に迎えられるのは—神国への光栄なる犠牲だ。あなたはその呼び声を聞いていないのか？,이 배는 곧 위대한 운명——신국으로의 영광스러운 희생을 맞이할 것이다. 네가 그 부름을 듣지 못했냐?,#N/A,#N/A,#N/A,เพราะเรือกำลังจะเผชิญชะตากรรมอันยิ่งใหญ่—การบูชายัญไปสู่อาณาจักรของพระเจ้า คุณไม่ได้ยินเสียงเรียกของมันหรือ?,Karena kapal ini akan menghadapi takdir besar—pengorbanan yang mulia menuju ranah dewa. Bukankah kamu mendengar panggilannya?,Bởi vì con tàu này sắp đón nhận một vận mệnh vĩ đại—một sự hy sinh vinh quang hướng về vùng đất thần thánh. Chẳng lẽ bạn không nghe thấy nó gọi không?
AvgDialog_78943_Content_17,bqDp,avgV2.2克珀珊特小型支线_AvgDialog_C_M.csv,24,AvgDialog,Content,船长奥恩,没关系，约翰，我会让你听到的。,"It's alright, John, I'll make sure you hear it.","Не беспокойся, Джон, я дам тебе услышать.",#N/A,大丈夫、ジョン、必ずあなたに聞かせるよ。,"괜찮아, 존, 나는 너에게 들려줄 거야.",#N/A,#N/A,#N/A,ไม่เป็นไร จอห์น ฉันจะให้คุณได้เห็นฟัง。,"Tidak apa-apa, John, aku akan membuatmu mendengarnya.","Không sao, John, tôi sẽ để bạn nghe thấy."
AvgDialog_78943_Content_18,bqDq,avgV2.2克珀珊特小型支线_AvgDialog_C_M.csv,25,AvgDialog,Content,船长奥恩,不过在此之前，确实有必要处理那些患者。,"However, it is indeed necessary to deal with those patients beforehand.","Но прежде чем это сделать, действительно необходимо заняться теми пациентами.",#N/A,ですが、その前に、確かにあの患者たちを処理する必要があります。,"하지만 그 이전에, 분명히 그 환자들을 처치해야 할 필요가 있다.",#N/A,#N/A,#N/A,แต่ก่อนที่จะเป็นเช่นนั้น มันมีความจำเป็นที่จะจัดการกับคนไข้,"Namun sebelum itu, memang perlu menangani pasien-pasien itu.","Nhưng trước khi đó, thực sự cần phải xử lý những bệnh nhân ấy."
AvgDialog_78943_Content_19,bqDr,avgV2.2克珀珊特小型支线_AvgDialog_C_M.csv,26,AvgDialog,Content,,船长喊了几个名字，但你已经听不清了，你只觉得神志模糊，眼皮在不住下落。,"The captain called several names, but you could no longer hear clearly, you only felt dizzy, your eyelids dropping continuously.","Капитан закричал несколько имен, но ты уже не слышал, просто чувствовал легкое помутнение сознания, веки тяжело опускались.",#N/A,船長は何人かの名前を叫んだが、あなたにはもう聞こえず、ただ意識が朦朧とし、まぶたが下がり続けた。,선장은 몇 가지 이름을 외쳤지만 당신은 이미 들을 수 없습니다. 당신은 정신이 희미해지고 눈꺼풀이 계속 내려오는 느낌만 듭니다.,#N/A,#N/A,#N/A,กัปตันเรียกชื่อบางคน แต่คุณก็ไม่สามารถได้ยินแล้ว คุณเพียงแต่รู้สึกสับสน เปลือกตามันค่อยๆ หย่อนลง,"Kapten memanggil beberapa nama, tetapi kamu sudah tidak bisa mendengar dengan jelas, kamu hanya merasakan kesadaranmu kabur, kelopak matamu tak henti-hentinya turun.","Thuyền trưởng đã gọi vài cái tên, nhưng ngươi đã không nghe rõ, chỉ cảm thấy ý thức mờ mịt, mí mắt không ngừng hạ xuống."
AvgDialog_78943_Content_20,bqDt,avgV2.2克珀珊特小型支线_AvgDialog_C_M.csv,27,AvgDialog,Content,船长奥恩,这是刚才新搜出来的患者，押到货舱，再带些木板，接下来，你们知道该怎么做。,"This is the patient found just now, sent to the cargo hold, and bring some wooden boards; next, you know what to do.","Это пациент, которого только что нашли; отведите его в грузовой отсек, возьмите пару досок, а дальше вы знаете, что делать.",#N/A,これはさっき新たに見つかった患者であり、貨物室に押し込んで、いくつかの板を持ってきてください。次に、あなたたちは何をすべきか分かっているでしょう。,"이것은 방금 새로 수색된 환자이며, 화물 창고로 끌고 가서 나무판자도 좀 가져오고, 다음은 너희가 알아서 할 것이다.",#N/A,#N/A,#N/A,นี่คือผู้ป่วยที่เพิ่งสอบสวนเมื่อสักครู่นี้ นำกลับไปที่ห้องสินค้าพร้อมไม้เพื่อปิดที่นี่ แล้วต่อไป คุณรู้ว่าจะทำอย่างไร,"Ini adalah pasien yang baru saja ditemukan, diangkut ke ruang kargo, bawa beberapa papan kayu, selanjutnya, kalian tahu apa yang harus dilakukan.","Đây là bệnh nhân mới tìm thấy trước đó, đưa vào kho hàng, lấy thêm một ít ván gỗ, tiếp theo, các bạn biết phải làm thế nào."
AvgDialog_78943_Content_21,bqDu,avgV2.2克珀珊特小型支线_AvgDialog_C_M.csv,28,AvgDialog,Content,船长奥恩,我们的使命即将完成，而那些怪胎，只会玷污神圣的仪式。,"Our mission is about to be complete, and those abominations will only defile the sacred ritual.","Наша миссия близка к завершению, а эти уроды могут лишь осквернить священный ритуал.",#N/A,私たちの使命はもうすぐ達成されるが、それらの怪物は神聖な儀式を汚すだけだ。,우리의 임무가 거의 완료되었습니다，그리고 그 괴물들은，신성한 의식을 더럽힐 뿐입니다。,#N/A,#N/A,#N/A,ภารกิจของเรากำลังจะสำเร็จ แต่พวกประหลาดเหล่านั้นจะทำให้พิธีศักดิ์สิทธิ์สกปรก,"Misi kita segera berakhir, sementara para monster itu hanya akan menodai ritus sakral.","Nhiệm vụ của chúng ta sắp hoàn thành, còn những kẻ kỳ quái đó chỉ làm ô uế nghi lễ thiêng liêng."
AvgDialog_78943_Content_22,bqDv,avgV2.2克珀珊特小型支线_AvgDialog_C_M.csv,29,AvgDialog,Content,,黑暗中，你被人拖拽向未知方向，水手约翰的惨叫声响起，越来越远。,"In the darkness, you were dragged towards an unknown direction, the screams of sailor John echoed, growing fainter.","В темноте тебя тянут в неизвестном направлении, раздаются крики моряка Джона, все дальше и дальше.",#N/A,暗闇の中で、誰かに未知の方向へ引きずられている。水夫であるジョンの悲鳴が響き、ますます遠のいていく。,"어둠 속에서 누군가 당신을 알 수 없는 방향으로 끌고 갔으며, 선원 존의 비명이 들려왔고 점점 멀어졌다。",#N/A,#N/A,#N/A,ในความมืด คุณถูกดึงไปในทิศทางที่ไม่รู้จัก เสียงกรีดร้องของกะลาสีจอห์นดังขึ้นเรื่อย ๆ และไกลออกไป,"Di dalam kegelapan, kamu ditarik ke arah yang tidak diketahui, jeritan menyedihkan dari pelaut John terdengar, semakin menjauh.","Trong bóng tối, bạn bị kéo về hướng không xác định, tiếng kêu thảm thiết của thuyền trưởng John vang lên, ngày càng xa."
AvgDialog_78943_Content_23,bqDw,avgV2.2克珀珊特小型支线_AvgDialog_C_M.csv,30,AvgDialog,Content,,当你因剧痛苏醒时，已经身处于货舱。一道人影逆着灯光，正喂你喝水。,"When you wake up in agony, you are already in the cargo hold. A figure against the light is feeding you water.","Когда ты просыпаешься от резкой боли, ты уже находишься в грузовом трюме. Человек, стоящий против света, дает тебе пить.",#N/A,激痛で目が覚めたとき、すでに貨物室にいた。逆光の中に人影があり、あなたに水を飲ませていた。,"극심한 고통 속에 깨어났을 때, 이미 화물칸에 놓여 있었다. 한 인물이 빛을 거슬러 네게 물을 주고 있었다.",#N/A,#N/A,#N/A,เมื่อคุณฟื้นจากความเจ็บปวดอย่างรุนแรง คุณได้อยู่ในห้องสินค้า มีเงาหนึ่งต้วมาสู้แสง กำลังป้อนน้ำให้คุณ,"Saat kamu terbangun karena rasa sakit yang hebat, kamu sudah berada di ruang kargo. Sesosok bayangan berdiri melawan cahaya, memberimu minum.","Khi bạn tỉnh dậy vì cơn đau dữ dội, bạn đã ở trong kho hàng. Một bóng người ngược sáng, đang cho bạn uống nước. "
AvgDialog_78943_Content_24,bqDx,avgV2.2克珀珊特小型支线_AvgDialog_C_M.csv,31,AvgDialog,Content,,淡水顺着喉咙滑下，润泽着你疲惫的身体，让你终于有力气环顾四周——,"Freshwater slides down your throat, nourishing your weary body, finally giving you strength to look around—","Пресная вода скользит по горлу, увлажняя ваше утомленное тело, давая вам силы обвести взглядом всё вокруг — ",#N/A,淡水が喉を滑り、疲れた体を潤し、ようやく周囲を見回す力が出てきた——,"담수는 목구멍을 타고 내려가 지친 몸을 적셔주어, 마침내 주변을 둘러볼 힘을 번쩍 가지게 한다—",#N/A,#N/A,#N/A,น้ำจืดไหลลงคอ ชุ่มชื้นร่างกายที่เหนื่อยล้าของคุณ ทำให้คุณมีพลังในการมองไปรอบๆ——,"Air tawar mengalir melalui tenggorokan, menyegarkan tubuh lelahmu, akhirnya memberimu tenaga untuk melihat sekeliling——","Nước ngọt trượt xuống cổ họng, làm ẩm ướt thân thể kiệt sức của bạn, khiến bạn cuối cùng có sức lực để nhìn xung quanh—"
AvgDialog_78943_Content_25,bqDy,avgV2.2克珀珊特小型支线_AvgDialog_C_M.csv,32,AvgDialog,Content,,周围是数不清的融蚀患者，使得货舱都显得拥挤。,"Surrounded by countless Dissolution patients, the cargo hold seemed crowded.","Вокруг было множество пациентов, страдающих от растворения, что наполняло трюм до отказа.",#N/A,周囲には数え切れないほどの融蚀患者がいて、貨物室は混雑している。,주변에는 셀 수 없이 많은 부식 환자들이 있어 화물창이 매우 혼잡하게 보인다.,#N/A,#N/A,#N/A,รอบๆมีผู้ป่วยจากการย่อยสลายจำนวนมาก ทำให้ห้องสินค้าแออัดเข้าไปอีก,"Sekelilingnya adalah para pasien larutan yang tak terhitung, membuat kargo tampak sempit.","Xung quanh là vô số bệnh nhân phân rã, khiến kho hàng trở nên chật chội."
AvgDialog_78943_Content_26,bqDz,avgV2.2克珀珊特小型支线_AvgDialog_C_M.csv,33,AvgDialog,Content,玩家,难道说，整艘船上的融蚀患者都被关到了这里？,Could it be that all the dissolution patients on the entire ship were locked up here?,Неужели все больные растворением на корабле были заперты здесь?,#N/A,もしかして、船にいる融蚀患者がみんなここに閉じ込められているのか？,혹시 이 배에 있는 부식 환자들이 모두 이곳에 갇힌 것인가요？,#N/A,#N/A,#N/A,หมายความว่า ผู้ป่วยการย่อยสลายในเรือทั้งหมดถูกกักกันไว้อยู่ที่นี่ใช่ไหม?,Apakah semua pasien pelarutan di atas kapal ini dikurung di sini?,"Có phải nói, tất cả những bệnh nhân phân rã trên tàu này đều bị nhốt ở đây?"
AvgDialog_78943_Content_27,bqDA,avgV2.2克珀珊特小型支线_AvgDialog_C_M.csv,34,AvgDialog,Content,克珀珊特HF,融蚀？我不知道这是不是传染病的名称，拉尔夫还无法确定。,"Dissolution? I do not know if this is the name of an infectious disease, Ralph is still unable to confirm.","Растворение? Я не знаю, является ли это названием болезни, Ральф еще не может это подтвердить.",#N/A,腐食？それが感染症の名前かどうかはわからない、ラルフはまだそれを確認できていない。,"부식? 이게 전염병의 이름인지는 모르겠지만, 라울프는 아직 확신하지 못한다.",#N/A,#N/A,#N/A,การย่อยสลาย? ฉันไม่รู้ว่ามันเป็นชื่อของโรคติดต่อหรือไม่ ราฟล์ก็ยังไม่สามารถยืนยันได้,"Pelarutan? Saya tidak tahu apakah ini nama penyakit menular, Ralph masih belum bisa memastikan.","Phân rã? Tôi không biết liệu đây có phải là tên của một căn bệnh lây nhiễm hay không, Ralph vẫn chưa thể xác định."
