Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI
Stage_20432_Name,aROy,g关卡_Stage_A.csv,1708,Stage,Name,,门,Gate,Дверь,Puerta,ドア,문,Porte,Tür,Porta,ประตู,Pintu,Cửa
Stage_20432_Desc,aROx,g关卡_Stage_A.csv,1708,Stage,Desc,,永远不要打开不属于你的那扇门……,Never open a door that doesn't belong to you...,"Не надо открывать ту дверь, которая не принадлежит тебе..",Nunca abras la puerta que no te pertenece,決して他人の扉を開けてはいけない……,영원히 당신의 것이 아닌 그 문을 열지 하지 말아요……,Ne jamais ouvrir une porte qui ne vous appartient pas,"Öffne niemals die Tür, die nicht dir gehört",Nunca abra a porta que não é sua,อย่าเปิดประตูที่ไม่ใช่ของคุณเด็ดขาด..,Jangan pernah membuka pintu yang tidak menjadi milikmu...,"Đừng bao giờ mở cánh cửa không thuộc về bạn, dù chỉ một lần……"
AvgDialog_18766_Content_1,aenz,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,8,AvgDialog,Content,,门,Door,Дверь,Puerta,ドア,문,Porte,Tür,Porta,ประตู,Pintu,Cửa
AvgDialog_18766_Content_2,aenK,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,9,AvgDialog,Content,,人们说，在「祂」的迷宫里，迷失的可不止是方向。,"People say that in ""His"" maze, what gets lost is not just the direction.","Сказано, что в лабиринте 《Его》 теряется не только направление.","Dicen que en el laberinto de ""Él"", no solo se pierde el rumbo",人々は、「イツ」のダンジョンで失われるものは方向だけではないと言います。,사람들은 「그」의 미로에서 잃어버린 것이 방향뿐이 아니라고 말합니다.,"On dit que dans le labyrinthe de 「Lui」, on ne se perd pas seulement en direction","Die Leute sagen, dass man sich im Labyrinth von „Ihm“ nicht nur verirrt","Dizem que no labirinto de ""Ele"", não se perde apenas a direção",คนกล่าวว่า ใน「เขาวงกต」ของ「พระเจ้า」 สิ่งที่หลงทางไม่ใช่เพียงแค่เส้นทาง แต่ยังมีจิตวิญญาณและหัวใจ,"Orang-orang berkata, di dalam 「Labirin」 milik-Nya, yang tersesat bukan hanya arah.","Người ta nói rằng, trong 「Ngài」 mê cung, điều bị mất không chỉ là hướng đi."
AvgDialog_18766_Content_3,aenV,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,10,AvgDialog,Content,,名字、家乡、爱人……所有重要的、不重要的一切，都会被全部抛下。,"Name, hometown, lover... Everything important and unimportant will all be left behind.","Имя, родина, возлюбленный... всё важное и неважное, всё остальное останется позади.","Nombre, lugar de origen, amante... todo lo importante y lo no importante será dejado atrás",名前、故郷、恋人……すべての重要な、重要でない一切は、すべて舍てる。,"이름, 고향, 사랑하는 사람…… 중요한 것과 그렇지 않은 것 모두 전부 버려질 것이다.","Nom, ville natale, amant... Tout ce qui est important ou non sera abandonné","Name, Heimat, Geliebte... alles Wichtige und Unwichtige wird zurückgelassen","Nome, cidade natal, amante... tudo importante e não importante será deixado para trás","ชื่อ, บ้านเกิด, คนรัก... ทุกสิ่งที่สำคัญและไม่สำคัญจะถูกทิ้งไว้ข้างหลัง","Nama, kampung halaman, kekasih... semua yang penting maupun tidak penting akan ditinggalkan sepenuhnya.","Tên, quê hương, người yêu… tất cả những gì quan trọng và không quan trọng đều sẽ bị bỏ lại hoàn toàn."
AvgDialog_18766_Content_4,aeog,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,11,AvgDialog,Content,,从此以后，你只剩下一个身份：<Red:祂的子嗣>。,"From now on, you have only one identity: <Red:His Offspring>.",Отныне у тебя осталась только одна идентичность: <Red:Его наследник>.,"De ahora en adelante, solo tienes una identidad: <Red:Su descendencia>",从此以后、あなたはただ一つの身分しか残らない：<Red:彼の子供>。,이후로 당신은 단 하나의 정체성만 남게 됩니다: <Red:그의 자손>. ,"Désormais, tu n'as plus qu'une seule identité : <Red:Sa progéniture>",Von nun an hast du nur noch eine Identität: <Red:Sein Nachkomme>,"De agora em diante, você tem apenas uma identidade: <Red:Descendente Dele>",จากนี้ไป คุณจะเหลือแค่ตัวตนเดียวเท่านั้น：<Red:ลูกหลานของท่าน>。,"Mulai sekarang, kau hanya memiliki satu identitas: <Red:Anak-Nya>.","Từ giờ trở đi, bạn chỉ còn một danh phận: <Red:đứa con của Ngài>."
AvgDialog_18766_Content_5,aeor,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,12,AvgDialog,Content,女学生A,<Shake:子、子嗣？>,"<Shake:Child, heir?>","<Shake:сын, потомство?>",<Shake:¿Vástago?>,<Shake:子、子嗣？>,"<Shake:자식, 자손?>",<Shake:Descendant ?>,<Shake:Nachkomme?>,<Shake:Descendente?>,"<Shake:ลูก, ทายาท?>","<Shake:Anak, keturunan?>","<Shake:con, con cái?>"
AvgDialog_18766_Content_6,aeoC,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,13,AvgDialog,Content,女学生B,是的。密密麻麻的子嗣们，就像苍白的潮水，从四面八方涌进迷宫。,"Yes. The offspring swarm into the maze like a pale tide, flooding in from all directions.","Да. Множество потомков, словно бледная волна, хлынули в лабиринт со всех сторон.","Sí. Una multitud de descendientes, como una marea pálida, inundaron el laberinto desde todas direcciones",はい。密集した子孫たちが、白い潮流のように、四方八方からダンジョンに押し寄せています。,네. 밀집한 자손들이 마치 창백한 물결처럼 사방에서 미로로 쏟아져 들어옵니다.,"Oui. Une multitude de descendants, comme une marée pâle, envahissent le labyrinthe de toutes parts",Ja. Die Nachkommen strömen wie eine blasse Flut von allen Seiten ins Labyrinth,"Sim. Uma multidão de descendentes, como uma maré pálida, invadindo o labirinto de todos os lados",ใช่แล้ว ลูกหลานจำนวนมากอย่างหนาแน่นเหมือนน้ำวนซีดๆ ที่ไหลเข้ามาในเขาวงกตจากทุกทิศทาง,"Ya. Anak-anak yang berkerumun, seperti gelombang pucat, membanjiri labirin dari segala arah.","Đúng. Những đứa con dày đặc, như làn nước xanh nhạt, tràn vào mê cung từ mọi hướng."
AvgDialog_18766_Content_7,aeoN,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,14,AvgDialog,Content,女学生B,进入迷宫的通道无处不在。墙壁里、下水道里、以及我们现在所在的……,"Entrances to the maze are everywhere: inside walls, in the sewers, and even where we are now...","Входы в лабиринт повсюду. В стенах, в канализации, и в том коридоре, где мы сейчас находимся..","Los pasajes al laberinto están en todas partes. En las paredes, en las alcantarillas, y donde estamos ahora",迷宮への通路は至る所にある。壁の中、下水道の中、そして現在私たちがいる場所……,"미로로 들어가는 통로는 어디에나 있습니다. 벽 안, 하수도 안, 그리고 우리가 지금 있는…","Les passages vers le labyrinthe sont partout. Dans les murs, les égouts, et là où nous sommes maintenant","Die Durchgänge ins Labyrinth sind überall. In den Wänden, in den Abwasserkanälen, und auch hier, wo wir uns gerade befinden","Os canais para o labirinto estão em toda parte. Dentro das paredes, nos esgotos, e agora aqui",ทางเดินเข้าสู่เขาวงกตมีอยู่ทุกหนทุกแห่ง ภายในกำแพง ในท่อระบายน้ำ และที่ที่เรากำลังอยู่ตอนนี้…,"Lorong menuju labirin ada di mana-mana. Di dalam dinding, di saluran air, dan juga tempat kita berada sekarang…","Đường dẫn vào mê cung ở khắp nơi. Trong tường, trong cống nước, và nơi chúng ta đang đứng hiện tại.."
AvgDialog_18766_Content_8,aeoY,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,15,AvgDialog,Content,女学生B,<Blue:市立图书馆>地下的暗门里。,<Blue:City Library> behind the hidden door underground.,<Blue:городская библиотека> подземная потайная дверь.,<Blue:La puerta secreta bajo la Biblioteca Municipal>,<Blue:市立図書館>地下の暗門の中に。,<Blue:시립도서관> 지하의 암문 안.,<Blue:La porte secrète sous la bibliothèque municipale>,<Blue:Stadtbibliothek> im geheimen Keller,<Blue:Na porta secreta no subsolo da Biblioteca Municipal>,<Blue:ห้องสมุดเทศบาล> ด้านล่างของประตูลับในห้องใต้ดิน,<Blue: Perpustakaan Kota> di dalam pintu rahasia bawah tanah.,<Blue:thư viện thành phố> phía sau cánh cửa ngầm.
AvgDialog_18766_Content_9,aeoZ,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,16,AvgDialog,Content,女学生A,<Shake:想、想不到真有这样的地方……那些传说都是真的……>,<Shake:I can't believe such a place actually exists... The legends are true...>,"<Shake:не могу представить, что такое место действительно существует... все эти легенды оказались правдой...>",<Shake:No puedo creer que exista este lugar... todo es cierto...>,<Shake:想像もしなかった……本当にこんな場所があるんだ……あの伝説は本当だった……>,"<Shake:상상도 못했어, 정말 이런 곳이 있을 줄이야……그런 전설들이 모두 진짜였어……>",<Shake:Je ne pensais pas qu'un tel endroit existait... toutes les légendes sont vraies...>,"<Shake:Ich hätte nie gedacht, dass es so einen Ort gibt... die Legenden sind wahr...>",<Shake:Quem diria que existia um lugar assim... todas as lendas são verdadeiras...>,<Shake:คิดไม่ถึงจริงๆ ว่าจะมีสถานที่แบบนี้… ตำนานเหล่านั้นเป็นเรื่องจริง…>,"<Shake: Berpikir, tak disangka benar-benar ada tempat seperti ini… semua legenda itu nyata…>","<Shake:không thể tin được, có nơi như thế này…… các câu chuyện huyền thoại đều là thật……>"
AvgDialog_18766_Content_10,aenA,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,17,AvgDialog,Content,女学生B,准备好了吗，@1？一起推开它吧。,"Are you ready, @1? Let's push it together.","Готово, @1? Давайте вместе толкнем его.","¿Listo, @1? Vamos a empujarlo juntos",準備できましたか、@1？一緒に押しましょう。,"준비됐어요, @1? 함께 밀어봅시다.","Prêt, @1 ? Poussons-le ensemble","Bereit, @1? Lass es uns zusammen aufstoßen","Pronto, @1? Vamos empurrar juntos",พร้อมหรือยัง @1? มาช่วยกันผลักมันเถอะ!,"Sudah siap, @1? Ayo dorong bersama.","Đã sẵn sàng chưa, @1? Cùng đẩy nó đi nào."
AvgDialog_18766_Content_11,aenB,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,18,AvgDialog,Content,,吱——呀——,Creak—Yaa—,Скрип—— ах——,Chirrido——¡Aaaah!,き――ゃ――,지——야——,Cric—Creeeek—,Quiek——Knarz——,Chiado——Rangido——,จี๊ด——ยา——,Ciiit——ya——,Chít——chít——
AvgDialog_18766_Content_12,aenC,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,19,AvgDialog,Content,玩家,<Big:！！！>,<Big:!!!>,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgDialog_18766_Content_13,aenD,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,20,AvgDialog,Content,玩家,这是……什么地方……？,Where... is this place...?,Это... какое место...?,¿Dónde... es esto...?,これは……どこですか……？,이것은……어디야……?,C'est... où... ?,Das ist... wo...?,Isso é... onde...?,ที่นี่...เป็นที่ไหนกันนะ...?,Ini... tempat apa...?,Đây là…… đâu……?
AvgDialog_18766_Content_14,aenE,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,21,AvgDialog,Content,阿格里帕？,是你这辈子剩下的时间都要乖乖待着的地方。,This is where you'll obediently stay for the rest of your life.,"Это место, где тебе придётся оставаться на всю оставшуюся жизнь.",Es el lugar donde pasarás el resto de tu vida,あなたが残りの人生を過ごす場所です。,너가 이생에서 남은 시간을 조용히 보내야 할 곳이다.,C'est l'endroit où tu passeras le reste de ta vie,"Es ist der Ort, an dem du den Rest deines Lebens brav verbringen wirst",É onde você vai passar o resto da sua vida,เป็นที่ที่คุณจะต้องอยู่อย่างยอมจำนนไปตลอดชีวิตที่เหลือ,Tempat di mana kamu harus tinggal dengan patuh untuk sisa hidupmu.,Là nơi bạn sẽ phải ở lại ngoan ngoãn trong suốt thời gian còn lại của cuộc đời mình.
AvgDialog_18766_Content_15,aenF,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,22,AvgDialog,Content,,少女笑吟吟地坐在中空的台面上，双手托腮，翘起的右腿百无聊赖地晃动着。,"The girl sits on the hollow platform, her hands cupping her cheeks, her right leg swinging idly as she smiles.","Девушка с улыбкой сидела на полой подиуме, прижимая щеку к рукам, а её поднятая правая нога лениво и безразлично раскачивалась.","La chica se sienta sonriente en la mesa hueca, con las manos en las mejillas y la pierna derecha balanceándose aburrida",少女は笑吟吟と空洞の台上に座り、両手でほおづえをつき、右足を退屈そうに揺らしていた。,"소녀가 웃으며 공간이 비어 있는 대상 위에 앉아, 양손으로 턱을 괴고 오른발을 무심하게 흔들고 있었다.","La jeune fille s'assit en souriant sur le comptoir creux, les mains sous le menton, sa jambe droite se balançant sans but","Das Mädchen saß lächelnd auf der hohlen Tischplatte, stützte ihr Kinn mit den Händen und schwang gelangweilt ihr rechtes Bein","A garota sentou-se sorridente na bancada oca, apoiando o queixo nas mãos, enquanto sua perna direita balançava entediada",สาวน้อยนั่งยิ้มบนแท่นที่กลวง สองมือค้ำคาง ขาขวาแกว่งไปมาอย่างไร้กังวล,"Gadis itu duduk dengan senyuman di permukaan meja yang berongga, kedua tangannya menopang dagu, sementara kakinya kanan yang terangkat bergoyang-goyang dengan bosan.","Cô gái trẻ ngồi trên mặt bàn rỗng với nụ cười tươi, hai tay chống cằm, chân phải cong lên và đung đưa một cách vô tư."
AvgDialog_18766_Content_16,aenG,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,23,AvgDialog,Content,阿格里帕？,欢迎来到我的迷宫。,Welcome to my maze.,Добро пожаловать в мой лабиринт.,Bienvenido a mi laberinto,ようこそ私のダンジョンへ。,"환영합니다, 제 미로에 오세요.",Bienvenue dans mon labyrinthe,Willkommen in meinem Labyrinth,Bem-vindo ao meu labirinto,ยินดีต้อนรับสู่เขาวงกตของฉัน。,Selamat datang di Labirin saya.,Chào mừng bạn đến với mê cung của tôi.
AvgDialog_18766_Content_17,aenH,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,24,AvgDialog,Content,阿格里帕？,你睡得可真沉，我还打算喂点小虫子让你精神一下呢。,You slept so soundly; I was about to feed you some bugs to refresh your spirit.,"Ты спишь так крепко, я даже собирался подбросить тебе немного червей, чтобы поднять твой дух.","Dormiste profundamente, estaba a punto de darte unos bichos para despertarte",君は本当に深く寝ているね。虫を少し与えて、少し元気出してあげようかと思ったんだ。,너는 정말 깊이 잤어. 나는 조금 놀라게 하려고 했어.,"Tu dormais profondément, je pensais te réveiller avec quelques insectes","Du hast tief geschlafen, ich wollte dir schon ein paar Käfer geben, um dich aufzuwecken","Você dormiu profundamente, eu estava pensando em te acordar com alguns insetos",คุณหลับลึกมากเลยนะ ฉันยังคิดว่าจะป้อนหนอนตัวเล็กๆ ให้คุณสักหน่อยเพื่อให้จิตใจของคุณสดชื่นขึ้นนะ。,"Kamu tidur sangat nyenyak, aku bahkan berencana memberi sedikit serangga kecil untuk membangkitkan Roh-mu.","Bạn ngủ thật sâu, tôi còn định cho bạn ăn vài con sâu nhỏ để tinh thần tỉnh táo."
AvgDialog_18766_Content_18,aenI,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,25,AvgDialog,Content,玩家,<LightGray:阿格里帕……？>,<LightGray:Agrippa...?>,<LightGray:Агриппа...?>,<LightGray: ¿agrippa...? >,<LightGray:アグリッパ……？>,<LightGray:아그리파……?>,<LightGray:Agrippa...?>,<LightGray:Agrippa...?>,<LightGray:Agrippa...?>,<LightGray:อักกริปปา...?>,<LightGray:Agrippa…?>,<LightGray:Agrippa……?>
AvgDialog_18766_Content_19,aenJ,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,26,AvgDialog,Content,,你低头望着自己陌生的穿着打扮，意识到自己又一次入梦了。,You glance down at your unfamiliar attire and realize you've entered a dream once more.,"Ты опускаешь взгляд на свои незнакомые одежды и понимаешь, что снова погрузился в сон.","Bajas la cabeza, mirando tu atuendo extraño, te das cuenta de que estás soñando de nuevo",あなたは下を向いて、自分自身の見慣れない服装を見つめ、また夢に入っていることに気づきました。,"당신은 시선을 내려 자신이 낯선 옷차림을 하고 있다는 것을 바라보며, 다시 한 번 꿈속으로 들어왔다는 것을 깨달았습니다.","Tu baisses la tête, regardant tes vêtements étranges, réalisant que tu es encore en train de rêver","Du blickst auf deine fremde Kleidung und erkennst, dass du wieder träumst","Você olha para suas roupas estranhas, percebendo que está sonhando de novo",คุณก้มลงมองการแต่งกายที่แปลกตาของตัวเอง และตระหนักว่าคุณได้หลับไปอีกครั้ง,"Kamu menundukkan kepala dan memandang penampilanmu yang asing, lalu menyadari bahwa kamu telah masuk ke dalam mimpi sekali lagi.","Bạn cúi đầu nhìn trang phục lạ lẫm của mình, nhận ra rằng mình lại một lần nữa chìm vào giấc mơ."
AvgDialog_18766_Content_20,aenL,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,27,AvgDialog,Content,,不同的是，这一次你几乎丢失了有关原主的全部记忆。\n她是谁？她从什么地方来的？,"This time, you've almost lost all memories of the original host.\nWho is she? Where is she from?",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgDialog_18766_Content_21,aenM,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,28,AvgDialog,Content,,你一无所知。,You know nothing.,Ты ничего не знаешь.,No sabes nada,あなたは何も知らない。,당신은 아무것도 모릅니다.,Tu ne sais rien,Du weißt nichts,Você não sabe de nada,เธอไม่รู้อะไรเลย。,Kamu tidak tahu apa-apa.,Bạn không biết gì cả.
AvgDialog_18766_Content_22,aenN,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,29,AvgDialog,Content,玩家,<Shake:怎么回事……原主，不对，我是谁……>,"<Shake:What's going on... The original owner? No, who am I...>","<Shake:что происходит... владелец, нет, кто я...>",<Shake:¿Qué pasa...? ¿Quién soy...?>,<Shake:どういうこと……元の持ち主じゃなくて、私は誰……>,"<Shake:어떻게 된 거야…… 원래 주인, 아니, 나는 누구……>","<Shake:Qu'est-ce que... l'hôte, non, qui suis-je...>","<Shake:Was ist los... der ursprüngliche Besitzer, nein, wer bin ich...>","<Shake:O que está acontecendo... o dono original, não, quem sou eu...>",<Shake:เกิดอะไรขึ้น……เจ้าของเดิม? ไม่สิ ฉันคือใคร……>,"<Shake: Ada apa…… pemilik asli, bukan, siapa aku……>","<Shake:chuyện gì vậy…… người sở hữu trước, không đúng, tôi là ai……>"
AvgDialog_18766_Content_23,aenO,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,30,AvgDialog,Content,阿格里帕,好了，放弃思考吧。你什么都不会想起来的。,"Alright, stop thinking. You won't remember a thing.","Ладно, перестань думать. Ты всё равно ничего не вспомнишь.","Bueno, deja de pensar. No recordarás nada",よし、考えるのはやめなさい。何も思い出せないよ。,"그래, 생각을 포기해. 당신은 아무것도 기억나지 않을 거야.","Bon, arrête de réfléchir. Tu ne te souviendras de rien","Gut, hör auf zu denken. Du wirst dich an nichts erinnern","Certo, pare de pensar. Você não vai se lembrar de nada",เอาละ หยุดคิดเถอะ คุณจะไม่สามารถนึกอะไรออกหรอก,"Baiklah, hentikan pemikiranmu. Kamu tidak akan bisa mengingat apa pun.","Được rồi, hãy ngừng suy nghĩ đi. Bạn sẽ chẳng nhớ ra được điều gì đâu."
AvgDialog_18766_Content_24,aenP,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,31,AvgDialog,Content,阿格里帕,即使过了1天、100天、1000天，你的脑子还是会干净得和刚生下来的小婴儿一样。,"Even after 1 day, 100 days, or 1000 days, your mind will remain as pure as that of a newborn baby.","Даже если пройдёт 1 день, 100 дней, 1000 дней, твой разум всё ещё будет чистым, как у только что родившегося младенца.","Aunque pasen 1 día, 100 días, 1000 días, tu mente seguirá tan limpia como la de un recién nacido",どんなに1日、100日、1000日が過ぎても、あなたの頭は生まれたてのベビーのようにきれいなままだ。,"1일, 100일, 1000일이 지나도 당신의 뇌는 영아처럼 맑을 것입니다.","Même après 1 jour, 100 jours, 1000 jours, ton esprit restera aussi pur qu'un nouveau-né","Selbst nach 1 Tag, 100 Tagen, 1000 Tagen wird dein Geist so rein sein wie der eines Neugeborenen","Mesmo após 1 dia, 100 dias, 1000 dias, sua mente será tão pura quanto a de um recém-nascido","แม้ว่าจะผ่านไป 1 วัน, 100 วัน และ 1000 วัน สมองของคุณก็ยังจะใสสะอาดเหมือนเด็กทารกที่เพิ่งเกิดมาใหม่ๆ เหมือนเดิม","Bahkan setelah 1 hari, 100 hari, atau 1000 hari, pikiranmu akan tetap bersih seperti bayi yang baru lahir.","Dù đã qua 1 ngày, 100 ngày, 1000 ngày, bộ não của bạn vẫn sạch như một đứa trẻ sơ sinh mới sinh."
AvgDialog_18766_Content_25,aenQ,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,32,AvgDialog,Content,阿格里帕,现在我给你两个选择。,"Now, I will give you two choices.",Сейчас у тебя есть два выбора.,Te doy dos opciones,現在、あなたに二つの選択があります。,지금 당신에게 두 가지 선택지를 주겠습니다.,: Je te donne deux choix maintenant,Jetzt gebe ich dir zwei Optionen,Agora te dou duas opções,ตอนนี้ฉันให้คุณเลือกสองตัวเลือก。,Sekarang saya memberikan kamu dua pilihan.,Bây giờ tôi cho bạn hai lựa chọn đây.
