Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI
Stage_20441_Name,aROZ,g关卡_Stage_A.csv,1697,Stage,Name,,启动测试,Start Test,Запуск теста,Iniciar prueba,起動テスト,시동 테스트,Test de démarrage,Test starten,Iniciar teste,เริ่มการทดสอบ,Mulai Tes,Bắt đầu kiểm tra
Stage_20441_Desc,aROY,g关卡_Stage_A.csv,1697,Stage,Desc,,又一个梦境，又一段过去——这一次，你看到的是拥有血肉之躯的艾瑞卡。,"Another dream, another past—this time, you see Erica with a body of flesh and blood.","Ещё одно сновидение, ещё одна часть прошлого — на этот раз вы видите Эрику из плоти и крови.","Otro sueño, otro pasado—esta vez ves a Erica con un cuerpo de carne y hueso",またの夢、またの過去――今度は、あなたが見るのは血肉を持つエリカです。,"또 다른 꿈, 또 다른 과거——이번에는 당신이 보는 것은 살아있는 몸을 가진 에리카.","Un autre rêve, un autre passé - cette fois, tu vois Erica avec un corps de chair et de sang","Ein weiterer Traum, ein weiteres vergangenes Ereignis - diesmal siehst du Erica, die einen leibhaftigen Körper hat","Outro sonho, outro passado—desta vez, você vê Erica com um corpo de carne e osso",ความฝันอีกครั้ง อดีตอีกช่วงหนึ่ง——ครั้งนี้ คุณเห็นเอริกาที่มีเนื้อและเลือด。,"Lagi-lagi sebuah mimpi, lagi-lagi masa lalu — kali ini, kau melihat Erica yang memiliki tubuh caro.","Lại một giấc mơ, lại một đoạn quá khứ —— lần này, bạn thấy Erika có thân hình bằng thịt máu."
AvgDialog_15605_Content_1,adPw,avgV1.0艾瑞卡小型支线_AvgDialog_C_M.csv,8,AvgDialog,Content,,启动测试,Start Test,Запуск теста,Iniciar prueba,起動テスト,시동 테스트,Test de démarrage,Test starten,Iniciar teste,เริ่มการทดสอบ,Mulai Tes,Bắt đầu kiểm tra
AvgDialog_15605_Content_2,adPH,avgV1.0艾瑞卡小型支线_AvgDialog_C_M.csv,9,AvgDialog,Content,爽朗的女性,齿轮咬合情况，良好；液压系统，未见压力泄漏；电机MF311000运转正常，温度偏高但在允许范围内。,"Gear engagement: good; hydraulic system: no pressure leakage; motor MF311000: running normally, temperature high but within limits.","Соединение зубчатых колес хорошее; гидравлическая система, нет признаков утечки давления; электродвигатель MF311000 работает нормально, температура немного повышенная, но в допустимых пределах.","El engranaje engrana bien; el sistema hidráulico no presenta fugas de presión; el motor MF311000 funciona normalmente, con temperatura alta pero dentro de los límites permitidos",ギアの噛み合い状況は良好です；油圧システムでは圧力漏れが見られません；モーターMF311000の運転は正常で、温度が若干高いですが許容範囲内です。,"기어 맞물림 상태, 양호; 유압 시스템, 압력 누설 없음; 모터 MF311000 작동 정상, 온도는 높지만 허용 범위 내입니다.","État d'engagement des rouages, bon ; système hydraulique, aucune fuite de pression observée ; moteur MF311000 en fonctionnement normal, température légèrement élevée mais dans la plage acceptable","Der Stand der Zahnräder ist gut; das hydraulische System zeigt keinen Druckverlust; der Motor MF311000 läuft normal, die Temperatur ist etwas hoch, liegt jedoch im zulässigen Bereich","Condição de encaixe das engrenagens, boa; sistema hidráulico, sem vazamentos de pressão; motor MF311000 operando normalmente, temperatura elevada mas dentro do limite aceitável",สภาพการสบของเกียร์ ดีเยี่ยม；ระบบไฮดรอลิก ไม่พบการรั่วไหลของความดัน；มอเตอร์ MF311000 ทำงานปกติ อุณหภูมิสูงกว่ามาตรฐานแต่อยู่ในช่วงที่ยอมรับได้,"Kondisi roda gigi terkait dengan baik; sistem hidrolik, tidak ada kebocoran tekanan; motor MF311000 beroperasi normal, suhu sedikit lebih tinggi tetapi masih dalam batas yang diizinkan.","Tình trạng răng bánh răng, tốt; hệ thống thủy lực, không phát hiện rò rỉ áp lực; động cơ MF311000 hoạt động bình thường, nhiệt độ cao hơn nhưng vẫn trong phạm vi cho phép."
AvgDialog_15605_Content_3,adPS,avgV1.0艾瑞卡小型支线_AvgDialog_C_M.csv,10,AvgDialog,Content,沉稳的女性,特殊能源S，情况稳定。,"Special Energy S, status stable.","Специальная энергия S, состояние стабильно.","Energía especial S, situación estable",特殊エネルギーS、状況は安定しています。,"특수 에너지 S, 상황 안정.","Énergie spéciale S, situation stable","Spezialenergie S, Zustand stabil","Energia Especial S, situação estável",พลังงานพิเศษ S，สถานการณ์มั่นคง。,"Energi Khusus S, kondisi stabil.","Năng lượng đặc biệt S, tình trạng ổn định."
AvgDialog_15605_Content_4,adQd,avgV1.0艾瑞卡小型支线_AvgDialog_C_M.csv,11,AvgDialog,Content,爽朗的女性,呼——准备好了吗？\n自动人偶嘀嗒人第十三次启动测试，开始。,"Whew—are you ready?\nAutomaton Tik-Tok, Test #13, commence.",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgDialog_15605_Content_5,adQo,avgV1.0艾瑞卡小型支线_AvgDialog_C_M.csv,12,AvgDialog,Content,,睁开眼睛,Open your eyes,Открой глаза,Abre los ojos,目を開ける,눈을 떠,Ouvre les yeux,Augen auf,Abra os olhos,ลืมตา,Membuka mata,Mở đôi mắt
AvgDialog_15605_Content_6,adQv,avgV1.0艾瑞卡小型支线_AvgDialog_C_M.csv,13,AvgDialog,Content,爽朗的女性,嘀嗒人，你能听得到我吗？,"Tick-tock person, can you hear me?","Тик-так человек, ты можешь услышать Я?","Tic-tac, ¿puedes oírme?",ディッパーガイ、あなたは私を聞こえますか？,"디다크, 저를 들을 수 있나요?","Tic-tac, tu m'entends ?","Ticktack-Mensch, kannst du mich hören?","Tic-tac, você pode me ouvir?",ผู้ส่งเสียงติ๊กต่อก คุณได้ยินฉันไหม?,"Tik-tok, bisakah kamu mendengarku?","Tí Ta Nhân, bạn có thể nghe thấy tôi không?"
AvgDialog_15605_Content_7,adQw,avgV1.0艾瑞卡小型支线_AvgDialog_C_M.csv,14,AvgDialog,Content,,……艾瑞卡？,...Erica?,...Эрика?,……¿Érica?,……エリカ？,……에리카?,……Erica ?,……Erica?,……Erica?,...เอริกา?,...Erica?,……Erika?
AvgDialog_15605_Content_8,adQx,avgV1.0艾瑞卡小型支线_AvgDialog_C_M.csv,15,AvgDialog,Content,,熟悉的面容露出与你记忆中截然不同的自然表情，比起自动人偶，她看上去更像个活人。,"A familiar face displays a natural expression completely different from what you remember. Compared to an automaton, she appears more like a living person.","Знакомое лицо выражает эмоции, совершенно отличные от тех, что в твоей памяти. Она выглядит более живой, чем автоматическая кукла.","El rostro familiar muestra una expresión natural completamente diferente a la que recuerdas, parece más humana que una autómata",なじみの顔に、記憶とは全く異なる自然な表情が浮かんでいる。自動人形よりも、彼女は生きている人間のように見える。,"익숙한 얼굴이 당신의 기억과는 전혀 다른 자연적인 표정을 짓고 있어, 자동 인형보다는 살아있는 사람처럼 보입니다.","Un visage familier affiche une expression naturelle totalement différente de celle de tes souvenirs, elle ressemble plus à une personne vivante qu'à un automate","Ein vertrautes Gesicht zeigt einen völlig anderen Ausdruck als in deiner Erinnerung, sie sieht mehr wie ein Mensch als eine Automaton aus","O rosto familiar mostra uma expressão natural completamente diferente da que você lembra, parecendo mais humano do que um autômato",สีหน้าที่คุ้นเคยเผยออกถึงความเป็นธรรมชาติที่แตกต่างจากในความทรงจำของคุณ เธอดูเหมือนคนจริงๆ มากกว่าหุ่นยนต์อัตโนมัติ。,"Wajah yang familiar menampilkan ekspresi alami yang sangat berbeda dari memori-mu, dia terlihat lebih seperti manusia hidup dibandingkan boneka otomatis.","Gương mặt quen thuộc lộ ra biểu cảm tự nhiên hoàn toàn khác với ký ức của bạn, cô ấy trông giống một con người hơn là một con rối tự động."
AvgDialog_15605_Content_9,adQy,avgV1.0艾瑞卡小型支线_AvgDialog_C_M.csv,16,AvgDialog,Content,,……这是怎么回事？,...What is happening here?,... Что это такое?,……¿Qué está pasando?,……これはどういうことですか？,……이게 어떻게 된 거야?,……Que se passe-t-il ?,……Was ist hier los?,……O que está acontecendo?,……เกิดอะไรขึ้น?,...Apa yang sedang terjadi?,……Đây là chuyện gì vậy?
AvgDialog_15605_Content_10,adPx,avgV1.0艾瑞卡小型支线_AvgDialog_C_M.csv,17,AvgDialog,Content,,难道你又进入唤醒体的过去了？你记得好像是在看文件……,Have you entered the Awakener's past again? You remember reading a document...,"Разве ты снова погрузился в прошлое пробуждающего тела? Кажется, ты смотрел файлы..",¿Has vuelto al pasado del Despertado? Recuerdas estar leyendo documentos,難道あなたはまた覚醒体の過去に入ってしまったのだろうか？あなたはファイルを見ているような気がする……,혹시 또 웨이크업 바디의 과거로 들어갔나? 네가 기억하기로는 문서들을 보고 있었던 것 같아……,Es-tu encore plongé dans le passé du Réveillé ? Tu te souviens de lire des documents,"Bist du wieder in die Vergangenheit des Erwachenden eingetaucht? Du erinnerst dich, dass du Dokumente gelesen hast",Você voltou ao passado do Despertado? Lembra de estar lendo documentos,หรือว่าเธอกลับเข้าไปในอดีตของร่างกายที่ตื่นขึ้นอีกแล้ว? เธอจำได้ว่าเหมือนกำลังอ่านเอกสาร..,"Apakah kamu masuk ke masa lalu Pembangun lagi? Kamu ingat, sepertinya sedang melihat dokumen…",Chẳng lẽ bạn lại quay lại quá khứ của thân thể được đánh thức? Bạn nhớ là mình đang xem các tài liệu…
AvgDialog_15605_Content_11,adPy,avgV1.0艾瑞卡小型支线_AvgDialog_C_M.csv,18,AvgDialog,Content,艾瑞卡人形,怎么没反应啊，听力模块出问题了？,Why is there no response? Is the hearing module malfunctioning?,Почему нет реакции? Слуховой модуль сломался?,"¿Por qué no hay respuesta, el módulo de audición está fallando?",どうして反応しないの？音声認識モジュールに問題が出たの？,어떻게 반응이 없어요? 청각 모듈이 고장났나 봐요?,"Pourquoi pas de réponse, le module d'écoute est en panne ?","Warum keine Reaktion, ist das Hörmodul defekt?","Por que não responde, problema no módulo de audição?",ทำไมไม่มีปฏิกิริยาเลย โมดูลการได้ยินมีปัญหาหรือเปล่า?,Kenapa tidak ada reaksi? Apakah modul pendengaran bermasalah?,"Sao không thấy phản ứng gì vậy, có phải mô-đun nghe gặp vấn đề rồi không?"
AvgDialog_15605_Content_12,adPz,avgV1.0艾瑞卡小型支线_AvgDialog_C_M.csv,19,AvgDialog,Content,沉稳的女性,这就要看情况了，你昨天是不是在我走了之后又偷偷加工模块了？,That depends. Did you secretly work on the module after I left yesterday?,Это зависит от обстоятельств. Ты вчера после моего ухода не занимался доработкой модуля втайне?,"Depende, ¿trabajaste en los módulos a escondidas después de que me fui ayer?",それは状況によるね。あなたは昨日、私が行った後でまたこっそりモジュールを加工したか？,"그건 상황에 따라 다르겠지. 내가 간 후에 네가 몰래 모듈을 가공했나, 아니요?","Ça dépend, as-tu travaillé sur les modules en cachette après mon départ hier ?","Das hängt davon ab, ob du gestern nach meinem Weggang heimlich Module bearbeitet hast","Depende, você trabalhou no módulo depois que eu saí ontem?",ก็ต้องดูสถานการณ์ วานนี้หลังจากที่ฉันไปแล้ว เธอแอบไปปรับแต่งโมดูลอีกหรือเปล่า?,"Itu tergantung situasi. Apakah kamu kemarin, setelah aku pergi, diam-diam memproses modul lagi?","Điều này phải tùy tình huống, hôm qua sau khi tôi đi rồi bạn có lén cải tiến mô-đun nữa không?"
AvgDialog_15605_Content_13,adPA,avgV1.0艾瑞卡小型支线_AvgDialog_C_M.csv,20,AvgDialog,Content,艾瑞卡人形,没有没有，这次真没有，发誓！\n要不我再试一次吧，嘀嗒人，你能听得见吗？,"No, no, really, not this time, I swear!\nHow about I try again? People of TikTok, can you hear me?",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgDialog_15605_Content_14,adPB,avgV1.0艾瑞卡小型支线_AvgDialog_C_M.csv,21,AvgDialog,Content,,能。,Yes.,Могу.,Sí,できる。,능。,Oui,Ja,Sim,ได้。,Bisa.,Có thể.
AvgDialog_15605_Content_15,adPC,avgV1.0艾瑞卡小型支线_AvgDialog_C_M.csv,22,AvgDialog,Content,艾瑞卡人形,看，看！它的嘴动了，我就说没问题！,"Look, look! Its mouth is moving. I told you it's fine!","Смотри, смотри! Его рот двигается, я же говорил, что всё в порядке!","¡Mira, mira! Su boca se movió, te dije que no había problema",見て、見て！その口が動いた、私が言う通りだよ！,"보세요, 보세요! 그의 입이 움직였어요, 제가 말했잖아요, 문제없을 거라고!","Regarde, regarde ! Sa bouche bouge, je te l'avais dit !","Schau, schau! Sein Mund bewegt sich, ich hab's doch gesagt!","Veja, veja! Sua boca se mexeu, eu disse que não tinha problema!",ดูสิ ดูสิ! ปากของมันขยับแล้ว ฉันบอกแล้วว่าไม่มีปัญหา!,"Lihat, lihat! Mulutnya bergerak, kan aku bilang tidak ada masalah!","Nhìn, nhìn! Miệng nó động rồi, tôi đã nói là không sao mà!"
AvgDialog_15605_Content_16,adPD,avgV1.0艾瑞卡小型支线_AvgDialog_C_M.csv,23,AvgDialog,Content,艾瑞卡人形,世上第一台能听从语音指令的全自动机械人偶！第一台！全自动！\n亲爱的父神啊，现在就带走我吧，我的人生已经没有任何遗憾！,"The world's first fully automatic mechanical doll that follows voice commands! The first! Fully automatic!\nDear Father, take me now, for I have no regrets in my life!",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgDialog_15605_Content_17,adPE,avgV1.0艾瑞卡小型支线_AvgDialog_C_M.csv,24,AvgDialog,Content,沉稳的女性,我倒是有很多遗憾，比如没有完成指令响应测试，肢体灵活度测试，运转时间测试……,"I do have many regrets, like not completing the command response test, mobility test, operational time test...","У меня много сожалений, например, не завершены тестирование на реакцию на команды, тестирование гибкости конечностей, тестирование времени работы..","Tengo muchos arrepentimientos, como no completar las pruebas de respuesta de comandos, flexibilidad de extremidades, tiempo de operación",私は多くの後悔があります。例えば、指令応答テスト、身体の柔軟性テスト、運転時間テスト……,"저는 많은 아쉬움이 있습니다. 예를 들어, 명령 응답 테스트, 신체 유연성 테스트, 가동 시간 테스트… 등을 완료하지 못한 것이죠.","J'ai beaucoup de regrets, comme ne pas avoir terminé les tests de réponse aux commandes, de flexibilité des membres, de temps de fonctionnement","Ich habe viele Bedauern, wie das Nichtabschließen des Befehlsreaktionstests, des Beweglichkeitstests, des Laufzeittests","Tenho muitos arrependimentos, como não ter completado o teste de resposta a comandos, teste de flexibilidade dos membros, teste de tempo de operação","ฉันมีเรื่องเสียใจมากมาย เช่น ไม่ได้ทำแบบทดสอบการตอบสนองคำสั่ง, ไม่ได้ทดสอบความคล่องแคล่วของร่างกาย, และไม่ได้ทดสอบเวลาการทำงาน..","Saya justru memiliki banyak penyesalan, seperti tidak menyelesaikan uji respons perintah, uji kelenturan gerak, uji waktu operasi…","Tôi có rất nhiều nuối tiếc, ví dụ như chưa hoàn thành kiểm tra phản hồi chỉ thị, kiểm tra độ linh hoạt của chi, kiểm tra thời gian vận hành…"
AvgDialog_15605_Content_18,adPF,avgV1.0艾瑞卡小型支线_AvgDialog_C_M.csv,25,AvgDialog,Content,艾瑞卡人形,梅——伊——你真的是一点也不有趣。,Mei—Yi—you're really not interesting at all.,Мэй — И — ты действительно одна точка не интересная.,Mei—Yi—no eres nada divertida,梅――イ――君は本当に全く面白くないね。,메—이—너 정말 한 점도 재미없어.,Mei—Yi—tu n'es vraiment pas drôle,Mei—Yi—du bist wirklich überhaupt nicht lustig,Mei—Y—você realmente não tem graça nenhuma,เมย์——อี——เธอนี่ช่างไม่น่าสนใจเลยจริงๆ,Mei—Yi—kamu benar-benar tidak menarik sama sekali.,Mèi —— Y —— bạn thật sự không có gì thú vị cả.
